Taxonomy,WS1L1,WS1L2,WS1L3,WS1L4,WS2L1,WS2L2,WS2L3,WS2L4,WS3L1,WS3L2,WS3L3,WS3L4,BS1L1,BS1L2,BS1L3,BS1L4,BS2L1,BS2L3,BS2L4,BS3L1,BS3L2,BS3L3,BS3L4,BS2L2,Tax_detail
HSB_OF53-F07,0,0,0,0,0,0,0,0,0,0,0,0,0.000845084,0.000796794,0.00183504,0.000241453,0.002873286,0.004973923,0.000869229,0.004032258,0.000120726,0.001327989,0,0.012338227,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__HSB_OF53-F07;
Luteolibacter,0,0,0.000772648,0,0.000362179,0.000386324,0.000482905,0.00096581,0,4.83E-05,2.41E-05,9.66E-05,0.001352134,0.000603631,0.006205331,0.003090593,0.008257678,0.011903612,0.008982036,0.001086537,0.004249565,0.005215376,0.000676067,0.001448715,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;
Chitinimonas,0,0,0,0,0.000289743,4.83E-05,0.000289743,0.000241453,0,0.00137628,0.000169017,4.83E-05,0,0,0,2.41E-05,0.000265598,0.000193162,0.000989956,0.002366235,0.011758741,0.005311957,0.003863241,0.000386324,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinimonas;
Phreatobacter,0.000362179,0,4.83E-05,0.000144872,0.002704269,0.003187174,0.002728414,0.002438671,4.83E-05,0.000193162,0.000169017,0.00045876,0.000193162,9.66E-05,0.000362179,0.000579486,0.006277767,0.005625845,0.011348271,0.000820939,0.011299981,0.004370292,0.002969867,0.001690168,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Phreatobacter;
Bradyrhizobium,4.83E-05,0,0,0,0,0,0,0,0.000144872,4.83E-05,0,0.000217307,0.003983968,0.000313888,0.002969867,0.000434615,0.006808963,0.011275835,0.003935677,0.006615801,0.002655978,0.002994012,0.003597643,0.003042302,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;
Anaeromyxobacter,7.24E-05,0.000193162,0.000144872,0,0,0,0,7.24E-05,0.000241453,4.83E-05,4.83E-05,0,0.002655978,0.001231408,0.011227545,0.001448715,0.006615801,0.009971992,0.004539308,0.005625845,0.004539308,0.002245509,0.002607688,0.004442727,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;
Subgroup_10,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0.011034383,2.41E-05,0.000362179,0.000434615,0.000169017,0.000700212,0.000193162,0.000217307,0.000193162,0.000241453,0.000144872,0.000434615,k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;
Oligoflexus,0.001158972,7.24E-05,0.010913657,0.007436739,0,0.000241453,2.41E-05,0.001497006,7.24E-05,2.41E-05,0,0.000989956,0.005432683,0.000265598,0.003066448,0.001327989,0.001038246,0.000410469,0.003187174,0.000289743,7.24E-05,0.000410469,0.000603631,0.003694224,k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;
Propionivibrio,0,2.41E-05,4.83E-05,0,0,0,0,0,0,0,0,0,0.000120726,0.006301912,0.001183118,0.002704269,0.01074464,0.00753332,0.008088661,7.24E-05,0,0.001569442,0.002221364,0.00234209,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;
Polymorphobacter,0.010551478,0.000579486,0.000313888,0.001110682,0,0.000120726,2.41E-05,2.41E-05,0,0,0,0,2.41E-05,0.000362179,0,0.000482905,0.00045876,0.000338034,0.000627777,0,0.000120726,0.000338034,0.000217307,0.000217307,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Polymorphobacter;
Chroococcidiopsis_PCC_7203,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0.000169017,0,0,0.004491018,0,0.000555341,4.83E-05,0.000796794,0.000531196,0.008354259,0.010454897,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsaceae;g__Chroococcidiopsis_PCC_7203;
UKL13-1,2.41E-05,0.000120726,0.000144872,0.000193162,0.010165154,0.002293799,0.0033079,0.006374348,0,0.000193162,0.000434615,0.000193162,0,0,0,7.24E-05,0.000434615,0.000362179,0.003404481,0.000144872,0.000241453,0.00050705,0.000338034,0.000217307,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__UKL13-1;
Limnobacter,2.41E-05,0,9.66E-05,0,0.002438671,0.001810894,0.001400425,0.003983968,0.001472861,0.000869229,0.001738459,0.010165154,0,0,0,0.000144872,7.24E-05,7.24E-05,0.00045876,0,0,0,7.24E-05,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;
MM1,0.000241453,0.000845084,0.001738459,0.002776705,0.00096581,0.000169017,0.000313888,0.000241453,0,0.000193162,0.000169017,9.66E-05,0.000434615,0.000338034,0.001641878,0.000579486,0.001448715,0.000869229,0.000748503,0.000482905,0.010116863,0.002969867,0.000772648,0.002776705,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__MM1;
Candidatus_Nitrosotalea,0,0,0,0,0,0,0,0,0,2.41E-05,0,0.000241453,0,0,0.002390381,0,0,7.24E-05,0,0,0.001038246,0.002390381,0.000241453,0.00987541,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosotaleales;f__Nitrosotaleaceae;g__Candidatus_Nitrosotalea;
Polynucleobacter,0.001472861,0.001545297,0.001521151,0.002100637,0.003042302,0.002559397,0.004056403,0.005239521,0.00463589,0.004273711,0.009247634,0.004104694,7.24E-05,0.000845084,0.002245509,0.007316013,0.000362179,9.66E-05,0.000338034,4.83E-05,0.009440796,0.003018157,0.000820939,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;
unidentified_Candidatus_Collierbacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.009416651,0,4.83E-05,0,0,0,0,0,0,0,0,0.000386324,k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Collierbacteria;f__unidentified_Candidatus_Collierbacteria;g__unidentified_Candidatus_Collierbacteria;
Azospirillum,0,0,4.83E-05,0,0.000313888,0.000289743,0.000217307,9.66E-05,0,0.002824995,7.24E-05,0.000169017,7.24E-05,0,0,0,0.000169017,4.83E-05,0.000169017,0.00936836,0.006350203,0.000120726,9.66E-05,0.000627777,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;
Conexibacter,9.66E-05,7.24E-05,0.000217307,2.41E-05,0,0.000120726,0,0,0.000434615,0.000120726,0,7.24E-05,0.00045876,0,0.001327989,0.000362179,0.001907475,0.009271779,0.003090593,0.004829052,0.001955766,0.003283755,0.002197218,0.001955766,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;
Reyranella,0.000362179,0.000241453,0.000265598,0.000169017,7.24E-05,0.000241453,0,0,9.66E-05,9.66E-05,0,9.66E-05,0.008619857,0.000289743,0.002028202,0.000796794,0.002921576,0.004201275,0.002897431,0.009102762,0.001617732,0.001352134,0.001038246,0.003645934,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;
Lacibacter,0.000579486,0.005336102,0,0.008547421,0,7.24E-05,0,4.83E-05,0,0,0,0,0.000700212,0.001086537,0.000144872,0.001014101,0.001955766,0.003018157,0.003452772,0.001279699,0.009078617,0.000845084,0.001279699,0.002390381,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter;
Emticicia,0.006833108,0.001810894,0.000120726,0.009054472,0.000144872,0.000772648,0.000144872,0.000120726,0,0.000265598,9.66E-05,0.001497006,0.000893375,7.24E-05,0,0,0.000217307,4.83E-05,0.000217307,4.83E-05,0.000241453,0.000555341,0.003476917,0.000193162,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;
Clostridium_sensu_stricto_1,0.002269654,0.001497006,0.006639946,0.000482905,0,0.001497006,0.00045876,0.000676067,0,0,2.41E-05,2.41E-05,0.006229477,0.000941665,0.0089096,0.004925633,0.000772648,0.000531196,0.002028202,0.001086537,0.000169017,0.000313888,0.000217307,0.000748503,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;
Curvibacter,0.001134827,0.000579486,0.000748503,0.000603631,0,0,4.83E-05,0,0,0,0.000193162,0.000120726,0.000941665,0.003018157,0.008740583,0.003597643,0.000603631,0.000748503,0.001859185,0.000410469,0.000386324,0.001521151,0.002293799,0.006326058,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;
Pedobacter,0.000579486,0.000410469,0,0.002390381,0,0,0,0,0,0,0,0.000241453,4.83E-05,0.008692293,4.83E-05,0.001255553,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;
Candidatus_Solibacter,2.41E-05,9.66E-05,0,0,0,0,0,0,0,0,0,0.000144872,0.002390381,0.000362179,0.005939733,0,0.008233533,0.007436739,0.002414526,0.008499131,0.00417713,0.002028202,0.001352134,0.007726483,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter;
Flectobacillus,0,0,0,0,0.000338034,0.00840255,0.003814951,0.008474986,0,0.000169017,0.000120726,0,0,0,0,0,0,0,2.41E-05,0,0,0.007847209,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Flectobacillus;
Cellvibrio,0.000820939,0.005625845,0.002148928,0.001617732,0,0.002945721,0.00050705,0.001086537,0.002535252,0.002414526,0.000772648,0.008354259,0.000627777,0.000265598,0,0,7.24E-05,0.000169017,7.24E-05,0.000241453,0,0.000144872,0.000386324,0.000313888,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;
Roseomonas,0.000434615,0.000579486,0.000869229,0.001327989,0.008305969,0.001762604,0.002583543,0.001569442,0,9.66E-05,7.24E-05,9.66E-05,9.66E-05,4.83E-05,0.000120726,0.000410469,0.001183118,0.000845084,0.004804906,7.24E-05,0.00045876,4.83E-05,0,0.00045876,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;
Gemmatimonas,0.001979911,0.001134827,4.83E-05,0.00096581,0,9.66E-05,7.24E-05,0,0,9.66E-05,0,2.41E-05,0.000820939,4.83E-05,0.001158972,0.000144872,0.002221364,0.007967935,0.002752559,0.001859185,0.000627777,0.000772648,0.001666023,0.002197218,k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
Acidothermus,0,4.83E-05,0,0,0,0,2.41E-05,0,0,0,7.24E-05,7.24E-05,0.000748503,0.000144872,0.005432683,0.000555341,0.003935677,0.007871354,0.001521151,0.005094649,0.000603631,0.000434615,0.000144872,0.005167085,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;
Snowella_0TU37S04,0,2.41E-05,0.007847209,0,0,0,0,0,0,0,4.83E-05,9.66E-05,0,0,0,0,0,9.66E-05,0.000169017,2.41E-05,0.000120726,0,4.83E-05,9.66E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Snowella_0TU37S04;
Chthoniobacter,0.000386324,7.24E-05,2.41E-05,0.000169017,0.000120726,0.005311957,0.001352134,0.001086537,0.000820939,0.001593587,0.005674136,0.003814951,0.001014101,9.66E-05,4.83E-05,0.00050705,0.001352134,0.007678192,0.003138884,0.002173073,0.003573498,0.005819007,0.001231408,0.000989956,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;
Gaiella,2.41E-05,2.41E-05,0,0,0,0,0,0,0.000120726,0,0,7.24E-05,0.001207263,0.000386324,0.003935677,0.002221364,0.000893375,0.007678192,0.00234209,0.003670079,0.00234209,0.001641878,0.002897431,0.001497006,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;
Pseudorhodobacter,0.004925633,0.000531196,0.00137628,0.006084605,0,0.002269654,0.007629901,0.000869229,0,0.004829052,0.004346146,0.003742515,0.001521151,0.002221364,0.002414526,0.001545297,0,7.24E-05,0,0,0,0,0,0.000265598,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;
Candidatus_Paracaedibacter,0.000265598,0,0.000313888,4.83E-05,0,9.66E-05,0,0,0,4.83E-05,7.24E-05,0.000144872,0.001497006,9.66E-05,0.002897431,0.002100637,0.002583543,0.000434615,0,0.005311957,0.000362179,0.000169017,0.000169017,0.007460885,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__Candidatus_Paracaedibacter;
Ferruginibacter,0.000989956,0.00137628,0.002559397,0.00091752,0.001979911,0.004370292,0.007291868,0.004056403,0.002414526,0.001472861,0.000193162,0.00096581,0.002076492,0.001521151,0.002004056,0.001207263,0.00183504,0.00234209,0.004466873,0.000724358,0.004418582,0.002245509,0.000820939,0.002752559,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;
Rheinheimera,0.005046359,0.003404481,0.003211319,0.007074561,9.66E-05,0.004346146,0.000603631,0.001762604,0,0,0,0,0.000386324,0.000265598,0,0.000893375,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Rheinheimera;
Nitrospira,0.000362179,0.006132895,0,0.006905544,0,2.41E-05,0,0,0,0,2.41E-05,0.000193162,0.005963879,0.003211319,0.003549353,0.001979911,0.000338034,0.001690168,0.000386324,0.006253622,0.000845084,0.001593587,0.003935677,0.003138884,k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;
Ferritrophicum,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,9.66E-05,4.83E-05,0.000169017,0.006808963,0.000120726,9.66E-05,0,0,0,9.66E-05,0,0.000313888,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuricellaceae;g__Ferritrophicum;
Candidatus_Nitrosotenuis,0,0,0,0,0,0,0,0,0,0,0,0.000193162,7.24E-05,0.000700212,0,0,0.000144872,9.66E-05,7.24E-05,0.001593587,0.003476917,0.006760672,0.000386324,0.000362179,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Candidatus_Nitrosotenuis;
Malikia,0,0.000120726,0.001545297,9.66E-05,0,0.006736527,0.000386324,0,0,0,0.000169017,0.002535252,0,0.005094649,0.001593587,0.000482905,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Malikia;
Caulobacter,9.66E-05,0.000579486,0.002897431,0.002607688,0.005432683,0.003380336,0.006639946,0.006591655,0.000313888,0.002221364,0.00045876,0.003066448,0.001255553,0.000796794,0.000265598,0.001907475,0.00096581,0.001472861,0.002752559,0.000410469,0.0056017,0.00137628,0.004563454,0.000941665,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;
Rhizobacter,0.001110682,0.001931621,0.001231408,0.005891443,0.002824995,0.002921576,0.006615801,0.002680124,0.000289743,0.001207263,0.001255553,0.00183504,0.00050705,0.001497006,0.000434615,0.000676067,0.000289743,0.000676067,0.000627777,0.003332046,0.00514294,0.003621789,0.001158972,0.000989956,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhizobacter;
Acetobacteroides,0,0.000120726,0.000120726,0,0,0,0,0,0,0,0,0,0.000651922,0.006543365,0,0.000169017,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Williamwhitmaniaceae;g__Acetobacteroides;
unidentified_Bathyarchaeia,2.41E-05,7.24E-05,2.41E-05,0,0,0,0,0,0,0,0,4.83E-05,0,0,0.00651922,0.000724358,0.000313888,0.000627777,0.000120726,0,0.000169017,9.66E-05,0,0.000531196,k__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__unidentified_Bathyarchaeia;f__unidentified_Bathyarchaeia;g__unidentified_Bathyarchaeia;
Desulfobulbus,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0.002824995,0,0.000989956,0.006470929,0.004515163,0.002921576,0,4.83E-05,0.000193162,0.000241453,0.000482905,k__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;
Bryobacter,2.41E-05,0,0,0,0,2.41E-05,2.41E-05,4.83E-05,0,2.41E-05,0,0,0.002221364,0.000265598,0.003018157,0.000144872,0.005239521,0.004297856,0.004587599,0.005480974,0.004587599,0.005287811,0.003887387,0.006374348,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;
Cetobacterium,9.66E-05,0.000362179,0.000482905,0.000313888,0.000120726,0.001666023,0.003042302,0.000144872,7.24E-05,0,0,4.83E-05,0.001472861,0.000531196,0,0.006253622,0.000482905,0.000651922,0.000410469,0.000313888,2.41E-05,0,0,0.00050705,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;
Methanosaeta,7.24E-05,0,7.24E-05,0,0,0,4.83E-05,0,4.83E-05,0,0,7.24E-05,9.66E-05,9.66E-05,0.000386324,0.006229477,0.002221364,0.001014101,0.000265598,0,0.000193162,7.24E-05,0,0,k__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarciniales;f__Methanosaetaceae;g__Methanosaeta;
Bacillus,4.83E-05,0,0.000120726,4.83E-05,0.000313888,9.66E-05,0,4.83E-05,0,0,0,0,0.000531196,9.66E-05,0.002824995,0.000217307,0.000700212,0.006157041,0.002197218,0.000627777,0.000265598,0.000482905,0.000410469,0.002100637,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;
Paludibaculum,0.004804906,0.006036314,0.000144872,0.005046359,0.000144872,0.000169017,0.000482905,0.000120726,0,0.000700212,0,0.000362179,0.000845084,0.000386324,0.000313888,0.000434615,0.003066448,0.001400425,0.003018157,0.000796794,0.000289743,0.000603631,0.00050705,0.002028202,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__unidentified_Acidobacteriae;f__unidentified_Acidobacteriae;g__Paludibaculum;
Labrys,0,0,0,0,0,4.83E-05,0.000169017,0.000144872,0.000313888,0.000144872,4.83E-05,0.000386324,0,0,0,0,0.00376666,0.00371837,0.005167085,0.002994012,0.005988024,0.002197218,0.001907475,0.002052347,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Labraceae;g__Labrys;
Nordella,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0.005915588,0.000410469,0.001134827,0.000627777,0.000748503,0.001086537,0.001110682,0.001545297,0.000724358,0.000482905,0.001497006,0.000410469,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Nordella;
Aeromonas,0.000410469,0,0,9.66E-05,0,0,0,0,0,0,0,2.41E-05,0.00091752,0.005915588,0.00050705,0.004925633,0.00045876,0.001859185,0.002535252,7.24E-05,4.83E-05,0.000313888,0.000845084,0.000193162,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;
unidentified_Sphingomonadaceae,0.000217307,0.000241453,0,0.000434615,0,0,0,4.83E-05,0,0.000193162,0,0.000265598,0,9.66E-05,0,0.000845084,0.00045876,0.00045876,0.000434615,0.005843152,0.004394437,0.003645934,0.003549353,0.00091752,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__unidentified_Sphingomonadaceae;
Dinghuibacter,0,0.000338034,0,0.000313888,0.000169017,0.000434615,0.000410469,0.001593587,0.00183504,0.005794862,0.003742515,0.004128839,0.000144872,0.000265598,0.000169017,0.000651922,0.001158972,0.000748503,0.002390381,0.000386324,0.001497006,0.001134827,0.000241453,0.001617732,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;
Pedomicrobium,0,0,0,0,4.83E-05,7.24E-05,7.24E-05,2.41E-05,0.000144872,0,0,0.000144872,0.000869229,0.000410469,0.003138884,0.000820939,0.003935677,0.004829052,0.005698281,0.001617732,0.001569442,0.001327989,0.001690168,0.000724358,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;
Nocardioides,7.24E-05,0,2.41E-05,7.24E-05,0,0,0,0,0,0,0,0,0.002004056,4.83E-05,0.000313888,0.001062391,0,0.005674136,0.000893375,0.002293799,0.000193162,0.000289743,0.000289743,0.000144872,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;
Sideroxydans,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0.0056017,0.004322001,0.000531196,0.002438671,0.000531196,0.000169017,7.24E-05,0,0,0,0.000144872,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Sideroxydans;
Candidatus_Aquirestis,0.000313888,0.001593587,0.0056017,0.001666023,0.000289743,0.000651922,0.002945721,0.000144872,0,0,2.41E-05,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Candidatus_Aquirestis;
unidentified_Diplorickettsiaceae,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0.005529264,0,9.66E-05,0.000144872,0.000313888,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__unidentified_Diplorickettsiaceae;
Alsobacter,0,0,0,0,0.002704269,0.005432683,0.004611744,0.00280085,4.83E-05,0,0,0,0.000169017,0,0,0,0.000796794,0.001086537,0.000989956,0.00096581,0,0,0,0.000313888,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Alsobacter;
Hyphomicrobium,0,0.000193162,0,0.000120726,2.41E-05,0,0.000144872,0.000120726,0.000144872,0.000120726,4.83E-05,0.000313888,0.001521151,0.000241453,0.000700212,0.001062391,0.003283755,0.002897431,0.005384393,0.003042302,0.002414526,0.002511107,0.002655978,0.001279699,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;
Methylocystis,0.001400425,0.002028202,0.004949778,0.001062391,0.000144872,0.000338034,0,0,0.000410469,0.000120726,0.000217307,0,0.003283755,0.000579486,0.005263666,0.001014101,0.001038246,0.000651922,0.00142457,0.004515163,0.000772648,0.001497006,0.000989956,0.001134827,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;
Fusibacter,0,0,0,0,0,0,0,0,0,0,0,0,0.001545297,0.00519123,7.24E-05,0.004660035,0,0.000651922,0.000796794,0,0,0,0,0.000869229,k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;
Flavihumibacter,0.000410469,0,0,4.83E-05,0,9.66E-05,7.24E-05,0,0,0,0,0,0.001521151,0.000796794,0.000241453,0.000555341,0.000410469,0.000603631,0.000362179,0,7.24E-05,2.41E-05,7.24E-05,0.00519123,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;
LD29,0,0,0.000193162,0,0.000193162,0.000169017,0.000217307,0.000338034,0.000869229,0.000265598,0.000193162,0.000941665,0.005094649,2.41E-05,0,0.000120726,0.000169017,0.000241453,0.000531196,9.66E-05,0,9.66E-05,0,0.000120726,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__LD29;
Geothrix,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0.00142457,0.002559397,0.002100637,0.000748503,0.002945721,0.000676067,0.000193162,0.000627777,4.83E-05,0.002317945,0.003597643,0.005046359,k__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;
Chitinibacter,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,2.41E-05,9.66E-05,0.000217307,4.83E-05,0,4.83E-05,0.000265598,7.24E-05,0,0.005022214,0.00091752,4.83E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinibacteraceae;g__Chitinibacter;
DEV114,0.004925633,0.004008113,0.003476917,0.004756616,0,2.41E-05,0,0,0.000338034,0.000193162,0.000362179,0.001327989,0.003042302,0.000241453,0.000120726,9.66E-05,0.000144872,0.000289743,0.000144872,0.000845084,0.001810894,0.00183504,0.000410469,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV114;
Edaphobaculum,0.000289743,0.000120726,0.000676067,0.000651922,0.000893375,0.00096581,0.002124783,0.00091752,0.000651922,0.004877342,0.000531196,0.001158972,0.000555341,0.000869229,0.000265598,9.66E-05,0.000313888,0.000313888,0.000482905,0.000265598,0.001714313,0.000482905,0.000313888,0.000144872,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum;
