mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
372.75,3820610,663.302738,663.302215,-0.523,-0.788,C34 H47 O13    ,34,47,0,13,0,
509.73,2747458,663.320540,663.320843,0.302,0.455,C35 H51 O10 S  ,35,51,0,10,1,
492.93,2740290,663.338721,663.338601,-0.120,-0.181,C35 H51 O12    ,35,51,0,12,0,
506.91,2740290,663.338721,663.338088,-0.633,-0.955,C48 H43 N2 O   ,48,43,2,1,0,
454.48,3017794,663.353429,663.353857,0.428,0.645,C39 H51 O9     ,39,51,0,9,0,
493.13,3017794,663.353429,663.353205,-0.224,-0.337,C31 H55 N2 O11 S,31,55,2,11,1,
393.30,2683970,663.357610,663.357228,-0.382,-0.576,C36 H55 O9 S   ,36,55,0,9,1,
462.58,4092999,665.172936,665.172323,-0.612,-0.921,C30 H33 O17    ,30,33,0,17,0,
427.33,5063752,665.209066,665.208709,-0.357,-0.537,C31 H37 O16    ,31,37,0,16,0,
415.17,5008456,665.245522,665.245094,-0.427,-0.642,C32 H41 O15    ,32,41,0,15,0,
676.17,3980360,665.281743,665.281480,-0.264,-0.396,C33 H45 O14    ,33,45,0,14,0,
504.64,2821192,665.300370,665.300107,-0.263,-0.395,C34 H49 O11 S  ,34,49,0,11,1,
530.03,2883656,665.318464,665.317865,-0.599,-0.900,C34 H49 O13    ,34,49,0,13,0,
378.84,3002441,665.424950,665.424520,-0.430,-0.646,C41 H61 O5 S   ,41,61,0,5,1,
483.07,3894358,667.188234,667.187973,-0.260,-0.390,C30 H35 O17    ,30,35,0,17,0,
345.74,4416599,667.224775,667.224359,-0.416,-0.624,C31 H39 O16    ,31,39,0,16,0,
331.11,4217943,667.261040,667.260744,-0.296,-0.443,C32 H43 O15    ,32,43,0,15,0,
9.49,47979608,667.285361,667.285245,-0.116,-0.174,C26 H51 O17 S  ,26,51,0,17,1,
55.62,47979608,667.285361,667.284732,-0.629,-0.943,C39 H43 N2 O6 S,39,43,2,6,1,
117.10,47979608,667.285361,667.285383,0.022,0.033,C47 H39 O4     ,47,39,0,4,0,
523.97,2957400,667.297476,667.297130,-0.346,-0.519,C33 H47 O14    ,33,47,0,14,0,
-1000.00,2931809,668.167218,668.167315,0.096,0.144,C17 H38 N3 O22 S,17,38,3,22,1,
-1000.00,2931809,668.167218,668.167453,0.235,0.351,C38 H26 N3 O9  ,38,26,3,9,0,
-1000.00,2718821,668.443954,668.443281,-0.673,-1.007,C42 H58 N3 O4  ,42,58,3,4,0,
434.38,3188848,669.219147,669.218879,-0.267,-0.399,C34 H37 O14    ,34,37,0,14,0,
487.92,3044464,669.240207,669.240009,-0.198,-0.296,C31 H41 O16    ,31,41,0,16,0,
501.54,3044464,669.240207,669.239496,-0.711,-1.063,C44 H33 N2 O5  ,44,33,2,5,0,
368.53,3114096,669.255138,669.254614,-0.525,-0.784,C27 H45 N2 O15 S,27,45,2,15,1,
490.41,3114096,669.255138,669.255265,0.127,0.190,C35 H41 O13    ,35,41,0,13,0,
504.50,3114096,669.255138,669.254752,-0.386,-0.577,C48 H33 N2 O2  ,48,33,2,2,0,
492.19,3744914,671.219633,671.219273,-0.360,-0.536,C30 H39 O17    ,30,39,0,17,0,
-1000.00,2806930,671.228657,671.228656,-0.001,-0.001,C41 H35 O9     ,41,35,0,9,0,
412.99,2806930,671.228657,671.228005,-0.652,-0.972,C33 H39 N2 O11 S,33,39,2,11,1,
383.16,3294354,671.234525,671.233878,-0.647,-0.964,C26 H43 N2 O16 S,26,43,2,16,1,
509.60,3294354,671.234525,671.234530,0.004,0.006,C34 H39 O14    ,34,39,0,14,0,
523.04,3294354,671.234525,671.234016,-0.509,-0.758,C47 H31 N2 O3  ,47,31,2,3,0,
470.95,3211411,671.267807,671.268413,0.606,0.903,C39 H43 O8 S   ,39,43,0,8,1,
280.91,4369555,671.270915,671.270264,-0.652,-0.971,C27 H47 N2 O15 S,27,47,2,15,1,
379.49,4369555,671.270915,671.270915,-0.000,-0.001,C35 H43 O13    ,35,43,0,13,0,
403.50,4369555,671.270915,671.270402,-0.514,-0.765,C48 H35 N2 O2  ,48,35,2,2,0,
445.36,3419284,671.307713,671.307301,-0.412,-0.614,C36 H47 O12    ,36,47,0,12,0,
-1000.00,3343526,672.165816,672.166390,0.574,0.854,C42 H26 N O8   ,42,26,1,8,0,
363.31,3343526,672.165816,672.165739,-0.078,-0.115,C34 H30 N3 O10 S,34,30,3,10,1,
374.22,3343526,672.165816,672.166252,0.436,0.648,C21 H38 N O21 S,21,38,1,21,1,
369.77,2725052,673.140199,673.140372,0.172,0.256,C23 H33 N2 O19 S,23,33,2,19,1,
505.39,2725052,673.140199,673.140510,0.311,0.462,C44 H21 N2 O6  ,44,21,2,6,0,
318.47,4480190,673.213437,673.213143,-0.294,-0.437,C25 H41 N2 O17 S,25,41,2,17,1,
426.33,4480190,673.213437,673.213794,0.357,0.531,C33 H37 O15    ,33,37,0,15,0,
444.85,4480190,673.213437,673.213281,-0.156,-0.232,C46 H29 N2 O4  ,46,29,2,4,0,
503.75,4619455,673.250602,673.250180,-0.422,-0.627,C34 H41 O14    ,34,41,0,14,0,
299.23,3285183,673.286363,673.285914,-0.450,-0.668,C27 H49 N2 O15 S,27,49,2,15,1,
402.45,3285183,673.286363,673.286565,0.202,0.300,C35 H45 O13    ,35,45,0,13,0,
423.97,3285183,673.286363,673.286052,-0.311,-0.462,C48 H37 N2 O2  ,48,37,2,2,0,
485.21,3071168,673.304024,673.303672,-0.352,-0.523,C27 H49 N2 O17 ,27,49,2,17,0,
384.54,2759873,673.359422,673.358685,-0.738,-1.096,C29 H57 N2 O13 S,29,57,2,13,1,
495.19,2759873,673.359422,673.359336,-0.086,-0.128,C37 H53 O11    ,37,53,0,11,0,
281.10,4207811,673.436050,673.435478,-0.572,-0.849,C36 H65 O9 S   ,36,65,0,9,1,
-1000.00,2628317,674.433967,674.433229,-0.737,-1.093,C31 H64 N O14  ,31,64,1,14,0,
-1000.00,3236080,675.157001,675.156673,-0.328,-0.486,C31 H31 O17    ,31,31,0,17,0,
489.67,2948337,675.193314,675.193059,-0.255,-0.378,C32 H35 O16    ,32,35,0,16,0,
563.74,3878131,675.229715,675.229444,-0.271,-0.401,C33 H39 O15    ,33,39,0,15,0,
287.19,6094068,675.265720,675.265178,-0.542,-0.802,C26 H47 N2 O16 S,26,47,2,16,1,
387.08,6094068,675.265720,675.265830,0.110,0.163,C34 H43 O14    ,34,43,0,14,0,
409.77,6094068,675.265720,675.265317,-0.403,-0.597,C47 H35 N2 O3  ,47,35,2,3,0,
-1000.00,2643700,675.290566,675.290469,-0.097,-0.144,C49 H39 O3     ,49,39,0,3,0,
416.09,2643700,675.290566,675.290330,-0.236,-0.349,C28 H51 O16 S  ,28,51,0,16,1,
368.46,3204341,675.302254,675.301564,-0.690,-1.022,C27 H51 N2 O15 S,27,51,2,15,1,
490.33,3204341,675.302254,675.302215,-0.039,-0.057,C35 H47 O13    ,35,47,0,13,0,
504.44,3204341,675.302254,675.301702,-0.552,-0.817,C48 H39 N2 O2  ,48,39,2,2,0,
-1000.00,2695414,675.338943,675.338601,-0.342,-0.507,C36 H51 O12    ,36,51,0,12,0,
-1000.00,3071222,675.357726,675.357228,-0.498,-0.738,C37 H55 O9 S   ,37,55,0,9,1,
364.82,2851117,677.135791,677.135286,-0.505,-0.745,C22 H33 N2 O20 S,22,33,2,20,1,
485.29,2851117,677.135791,677.135938,0.147,0.217,C30 H29 O18    ,30,29,0,18,0,
498.88,2851117,677.135791,677.135425,-0.366,-0.541,C43 H21 N2 O7  ,43,21,2,7,0,
533.05,3306799,677.208885,677.208709,-0.177,-0.261,C32 H37 O16    ,32,37,0,16,0,
545.68,3306799,677.208885,677.208196,-0.690,-1.018,C45 H29 N2 O5  ,45,29,2,5,0,
302.67,8916272,677.242431,677.242592,0.161,0.238,C37 H41 O10 S  ,37,41,0,10,1,
486.69,4164912,677.246446,677.246945,0.499,0.736,C21 H45 N2 O22 ,21,45,2,22,0,
387.92,4713778,677.281758,677.281480,-0.279,-0.411,C34 H45 O14    ,34,45,0,14,0,
410.37,3280179,677.317673,677.317865,0.193,0.284,C35 H49 O13    ,35,49,0,13,0,
431.11,3280179,677.317673,677.317352,-0.320,-0.473,C48 H41 N2 O2  ,48,41,2,2,0,
451.01,3280179,677.317673,677.317214,-0.459,-0.677,C27 H53 N2 O15 S,27,53,2,15,1,
-1000.00,2644789,677.390213,677.389985,-0.228,-0.337,C29 H61 N2 O13 S,29,61,2,13,1,
-1000.00,2644789,677.390213,677.390636,0.423,0.625,C37 H57 O11    ,37,57,0,11,0,
-1000.00,3037554,679.151344,679.151588,0.244,0.359,C30 H31 O18    ,30,31,0,18,0,
-1000.00,3037554,679.151344,679.151075,-0.269,-0.396,C43 H23 N2 O7  ,43,23,2,7,0,
-1000.00,3037554,679.151344,679.150936,-0.407,-0.600,C22 H35 N2 O20 S,22,35,2,20,1,
380.68,5852533,679.224648,679.224359,-0.289,-0.425,C32 H39 O16    ,32,39,0,16,0,
493.29,4013430,679.240107,679.239615,-0.493,-0.725,C36 H39 O13    ,36,39,0,13,0,
425.69,5033335,679.261195,679.260744,-0.450,-0.663,C33 H43 O15    ,33,43,0,15,0,
510.55,3655032,679.297071,679.296478,-0.593,-0.872,C26 H51 N2 O16 S,26,51,2,16,1,
627.32,3655032,679.297071,679.297130,0.059,0.087,C34 H47 O14    ,34,47,0,14,0,
636.65,3655032,679.297071,679.296617,-0.454,-0.669,C47 H39 N2 O3  ,47,39,2,3,0,
562.67,2698616,679.316279,679.315757,-0.522,-0.768,C35 H51 O11 S  ,35,51,0,11,1,
490.27,3725689,679.333657,679.333515,-0.142,-0.208,C35 H51 O13    ,35,51,0,13,0,
504.38,3725689,679.333657,679.333002,-0.655,-0.964,C48 H43 N2 O2  ,48,43,2,2,0,
-1000.00,2666874,679.352012,679.352143,0.131,0.193,C36 H55 O10 S  ,36,55,0,10,1,
-1000.00,5103042,681.203695,681.203623,-0.072,-0.106,C31 H37 O17    ,31,37,0,17,0,
-1000.00,5103042,681.203695,681.203110,-0.585,-0.859,C44 H29 N2 O6  ,44,29,2,6,0,
-1000.00,5103042,681.203695,681.202972,-0.723,-1.062,C23 H41 N2 O19 S,23,41,2,19,1,
396.05,4488644,681.240156,681.240009,-0.147,-0.216,C32 H41 O16    ,32,41,0,16,0,
416.99,4488644,681.240156,681.239496,-0.660,-0.969,C45 H33 N2 O5  ,45,33,2,5,0,
659.46,4349381,681.276678,681.276394,-0.284,-0.416,C33 H45 O15    ,33,45,0,15,0,
280.27,5037510,681.292193,681.291650,-0.542,-0.796,C37 H45 O12    ,37,45,0,12,0,
289.87,3652038,681.312422,681.312128,-0.293,-0.431,C26 H53 N2 O16 S,26,53,2,16,1,
376.53,3652038,681.312422,681.312780,0.358,0.526,C34 H49 O14    ,34,49,0,14,0,
400.42,3652038,681.312422,681.312267,-0.155,-0.228,C47 H41 N2 O3  ,47,41,2,3,0,
-1000.00,3782087,681.331376,681.331407,0.031,0.046,C35 H53 O11 S  ,35,53,0,11,1,
-1000.00,2646541,682.981212,682.980839,-0.373,-0.546,C50 H3 O3 S    ,50,3,0,3,1,
-1000.00,2646541,682.981212,682.981681,0.470,0.688,C16 H15 N2 O28 ,16,15,2,28,0,
-1000.00,2804244,683.125189,683.125373,0.184,0.270,C32 H27 O17    ,32,27,0,17,0,
-1000.00,2804244,683.125189,683.124860,-0.329,-0.481,C45 H19 N2 O6  ,45,19,2,6,0,
-1000.00,2804244,683.125189,683.124722,-0.467,-0.684,C24 H31 N2 O19 S,24,31,2,19,1,
-1000.00,2688533,683.146114,683.145989,-0.125,-0.182,C42 H23 N2 O8  ,42,23,2,8,0,
-1000.00,2688533,683.146114,683.145851,-0.263,-0.385,C21 H35 N2 O21 S,21,35,2,21,1,
-1000.00,2688533,683.146114,683.146502,0.388,0.569,C29 H31 O19    ,29,31,0,19,0,
100.19,4121113,683.234681,683.234016,-0.665,-0.973,C48 H31 N2 O3  ,48,31,2,3,0,
147.46,4121113,683.234681,683.234530,-0.152,-0.222,C35 H39 O14    ,35,39,0,14,0,
-1000.00,3597850,683.255729,683.255659,-0.070,-0.103,C32 H43 O16    ,32,43,0,16,0,
-1000.00,3597850,683.255729,683.255146,-0.583,-0.854,C45 H35 N2 O5  ,45,35,2,5,0,
-1000.00,3597850,683.255729,683.255007,-0.722,-1.056,C24 H47 N2 O18 S,24,47,2,18,1,
37.72,27008538,683.280257,683.280160,-0.097,-0.142,C26 H51 O18 S  ,26,51,0,18,1,
80.30,27008538,683.280257,683.279646,-0.610,-0.893,C39 H43 N2 O7 S,39,43,2,7,1,
104.20,27008538,683.280257,683.280298,0.041,0.060,C47 H39 O5     ,47,39,0,5,0,
-1000.00,2735644,683.311321,683.310672,-0.650,-0.951,C34 H51 O12 S  ,34,51,0,12,1,
486.92,2626163,685.177907,685.177409,-0.499,-0.728,C33 H33 O16    ,33,33,0,16,0,
488.74,3339893,685.213903,685.213794,-0.109,-0.159,C34 H37 O15    ,34,37,0,15,0,
502.78,3339893,685.213903,685.213281,-0.622,-0.908,C47 H29 N2 O4  ,47,29,2,4,0,
498.66,2659032,687.193205,687.193059,-0.146,-0.212,C33 H35 O16    ,33,35,0,16,0,
512.30,2659032,687.193205,687.192546,-0.659,-0.959,C46 H27 N2 O5  ,46,27,2,5,0,
302.10,3520218,687.229423,687.228793,-0.630,-0.917,C26 H43 N2 O17 S,26,43,2,17,1,
405.83,3520218,687.229423,687.229444,0.021,0.031,C34 H39 O15    ,34,39,0,15,0,
426.60,3520218,687.229423,687.228931,-0.492,-0.716,C47 H31 N2 O4  ,47,31,2,4,0,
405.60,3380956,687.265850,687.265178,-0.672,-0.978,C27 H47 N2 O16 S,27,47,2,16,1,
539.22,3380956,687.265850,687.265830,-0.021,-0.030,C35 H43 O14    ,35,43,0,14,0,
552.11,3380956,687.265850,687.265317,-0.534,-0.777,C48 H35 N2 O3  ,48,35,2,3,0,
358.80,4148958,687.301995,687.301564,-0.431,-0.627,C28 H51 N2 O15 S,28,51,2,15,1,
479.82,4148958,687.301995,687.302215,0.221,0.321,C36 H47 O13    ,36,47,0,13,0,
498.59,4148958,687.301995,687.301702,-0.293,-0.426,C49 H39 N2 O2  ,49,39,2,2,0,
498.10,3100384,687.339128,687.338601,-0.528,-0.768,C37 H51 O12    ,37,51,0,12,0,
-1000.00,2651873,687.357567,687.357228,-0.338,-0.492,C38 H55 O9 S   ,38,55,0,9,1,
447.70,3370818,689.172582,689.172323,-0.259,-0.376,C32 H33 O17    ,32,33,0,17,0,
498.33,3389252,689.209211,689.208709,-0.503,-0.729,C33 H37 O16    ,33,37,0,16,0,
522.19,2880326,689.242260,689.242592,0.332,0.482,C38 H41 O10 S  ,38,41,0,10,1,
524.65,4591430,689.245502,689.245094,-0.408,-0.592,C34 H41 O15    ,34,41,0,15,0,
438.21,6184776,689.281653,689.281480,-0.173,-0.251,C35 H45 O14    ,35,45,0,14,0,
456.37,6184776,689.281653,689.280967,-0.686,-0.995,C48 H37 N2 O3  ,48,37,2,3,0,
495.45,2895689,689.302832,689.302096,-0.736,-1.067,C45 H41 N2 O5  ,45,41,2,5,0,
515.38,2895689,689.302832,689.302609,-0.223,-0.323,C32 H49 O16    ,32,49,0,16,0,
447.14,3139402,689.317714,689.317865,0.151,0.219,C36 H49 O13    ,36,49,0,13,0,
464.85,3139402,689.317714,689.317352,-0.362,-0.526,C49 H41 N2 O2  ,49,41,2,2,0,
465.55,3139402,689.317714,689.317214,-0.501,-0.726,C28 H53 N2 O15 S,28,53,2,15,1,
439.99,3689291,689.336761,689.336493,-0.268,-0.389,C37 H53 O10 S  ,37,53,0,10,1,
225.95,2963321,690.156114,690.155826,-0.288,-0.418,C45 H24 N O7   ,45,24,1,7,0,
431.43,2963321,690.156114,690.155687,-0.427,-0.618,C24 H36 N O20 S,24,36,1,20,1,
-1000.00,3093428,691.169900,691.169702,-0.198,-0.286,C45 H27 N2 O4 S,45,27,2,4,1,
-1000.00,3093428,691.169900,691.170215,0.315,0.456,C32 H35 O15 S  ,32,35,0,15,1,
-1000.00,3093428,691.169900,691.170354,0.454,0.657,C53 H23 O2     ,53,23,0,2,0,
426.66,4302775,691.224392,691.223707,-0.685,-0.991,C25 H43 N2 O18 S,25,43,2,18,1,
565.44,4302775,691.224392,691.224359,-0.034,-0.048,C33 H39 O16    ,33,39,0,16,0,
576.13,4302775,691.224392,691.223846,-0.547,-0.791,C46 H31 N2 O5  ,46,31,2,5,0,
238.72,7464889,691.260770,691.260093,-0.677,-0.980,C26 H47 N2 O17 S,26,47,2,17,1,
327.02,7464889,691.260770,691.260744,-0.026,-0.037,C34 H43 O15    ,34,43,0,15,0,
357.33,7464889,691.260770,691.260231,-0.539,-0.779,C47 H35 N2 O4  ,47,35,2,4,0,
429.48,3360698,691.268075,691.267625,-0.450,-0.650,C49 H39 O2 S   ,49,39,0,2,1,
315.01,5488572,691.297425,691.297130,-0.295,-0.426,C35 H47 O14    ,35,47,0,14,0,
386.25,2838461,691.332701,691.332864,0.163,0.236,C28 H55 N2 O15 S,28,55,2,15,1,
511.15,2838461,691.332701,691.333002,0.302,0.436,C49 H43 N2 O2  ,49,43,2,2,0,
-1000.00,3483584,691.369909,691.369901,-0.008,-0.012,C37 H55 O12    ,37,55,0,12,0,
-1000.00,3483584,691.369909,691.369388,-0.521,-0.754,C50 H47 N2 O   ,50,47,2,1,0,
-1000.00,3483584,691.369909,691.369249,-0.660,-0.954,C29 H59 N2 O14 S,29,59,2,14,1,
513.60,4507695,693.203570,693.202972,-0.598,-0.863,C24 H41 N2 O19 S,24,41,2,19,1,
579.53,4507695,693.203570,693.203110,-0.460,-0.663,C45 H29 N2 O6  ,45,29,2,6,0,
602.69,4507695,693.203570,693.203623,0.054,0.077,C32 H37 O17    ,32,37,0,17,0,
437.79,4823089,693.240180,693.239496,-0.684,-0.987,C46 H33 N2 O5  ,46,33,2,5,0,
460.88,4823089,693.240180,693.240009,-0.171,-0.247,C33 H41 O16    ,33,41,0,16,0,
307.16,4728883,693.276622,693.276394,-0.227,-0.328,C34 H45 O15    ,34,45,0,15,0,
340.61,4728883,693.276622,693.275881,-0.740,-1.068,C47 H37 N2 O4  ,47,37,2,4,0,
492.59,3278901,693.313115,693.312780,-0.335,-0.483,C35 H49 O14    ,35,49,0,14,0,
427.66,3383350,693.332155,693.331407,-0.748,-1.079,C36 H53 O11 S  ,36,53,0,11,1,
-1000.00,3381402,694.906158,694.906408,0.250,0.360,C19 H7 N2 O25 S,19,7,2,25,1,
-1000.00,3381402,694.906158,694.906922,0.763,1.098,C6 H15 O36 S   ,6,15,0,36,1,
371.27,2887852,695.182875,695.182236,-0.638,-0.918,C23 H39 N2 O20 S,23,39,2,20,1,
493.86,2887852,695.182875,695.182888,0.013,0.019,C31 H35 O18    ,31,35,0,18,0,
507.38,2887852,695.182875,695.182375,-0.500,-0.719,C44 H27 N2 O7  ,44,27,2,7,0,
-1000.00,4538542,695.219380,695.219273,-0.106,-0.153,C32 H39 O17    ,32,39,0,17,0,
-1000.00,4538542,695.219380,695.218760,-0.619,-0.891,C45 H31 N2 O6  ,45,31,2,6,0,
311.10,4538542,695.219380,695.218622,-0.758,-1.090,C24 H43 N2 O19 S,24,43,2,19,1,
368.40,2788527,695.234544,695.233878,-0.666,-0.958,C28 H43 N2 O16 S,28,43,2,16,1,
490.35,2788527,695.234544,695.234530,-0.014,-0.021,C36 H39 O14    ,36,39,0,14,0,
504.69,2788527,695.234544,695.234016,-0.527,-0.759,C49 H31 N2 O3  ,49,31,2,3,0,
277.40,5529777,695.255566,695.255007,-0.559,-0.804,C25 H47 N2 O18 S,25,47,2,18,1,
288.36,5529777,695.255566,695.255659,0.093,0.133,C33 H43 O16    ,33,43,0,16,0,
324.24,5529777,695.255566,695.255146,-0.420,-0.605,C46 H35 N2 O5  ,46,35,2,5,0,
487.13,2760882,695.275549,695.276275,0.726,1.044,C43 H39 N2 O7  ,43,39,2,7,0,
487.77,2760882,695.275549,695.276137,0.587,0.845,C22 H51 N2 O20 S,22,51,2,20,1,
531.47,4139187,695.292729,695.292044,-0.684,-0.984,C34 H47 O15    ,34,47,0,15,0,
-1000.00,3700917,695.328660,695.328430,-0.230,-0.331,C35 H51 O14    ,35,51,0,14,0,
-1000.00,3700917,695.328660,695.327917,-0.744,-1.069,C48 H43 N2 O3  ,48,43,2,3,0,
555.20,3571951,696.205169,696.205139,-0.030,-0.043,C20 H42 N O25  ,20,42,1,25,0,
591.43,3571951,696.205169,696.204626,-0.543,-0.780,C33 H34 N3 O14 ,33,34,3,14,0,
-1000.00,2997501,696.423599,696.422939,-0.659,-0.947,C39 H58 N3 O8  ,39,58,3,8,0,
-1000.00,2804014,697.141025,697.141023,-0.002,-0.002,C33 H29 O17    ,33,29,0,17,0,
-1000.00,2804014,697.141025,697.140510,-0.515,-0.738,C46 H21 N2 O6  ,46,21,2,6,0,
-1000.00,2804014,697.141025,697.140372,-0.653,-0.937,C25 H33 N2 O19 S,25,33,2,19,1,
398.26,3568946,697.199196,697.198538,-0.658,-0.944,C31 H37 O18    ,31,37,0,18,0,
498.66,2958645,697.250676,697.250180,-0.496,-0.712,C36 H41 O14    ,36,41,0,14,0,
383.74,2998583,697.271142,697.270657,-0.484,-0.694,C25 H49 N2 O18 S,25,49,2,18,1,
495.08,2998583,697.271142,697.271309,0.167,0.240,C33 H45 O16    ,33,45,0,16,0,
508.83,2998583,697.271142,697.270796,-0.346,-0.496,C46 H37 N2 O5  ,46,37,2,5,0,
392.09,2692408,697.285802,697.285914,0.112,0.160,C29 H49 N2 O15 S,29,49,2,15,1,
521.60,2692408,697.285802,697.286565,0.763,1.094,C37 H45 O13    ,37,45,0,13,0,
535.25,2692408,697.285802,697.286052,0.250,0.359,C50 H37 N2 O2  ,50,37,2,2,0,
241.22,7143736,697.296000,697.295810,-0.190,-0.273,C27 H53 O18 S  ,27,53,0,18,1,
260.08,7143736,697.296000,697.295297,-0.703,-1.008,C40 H45 N2 O7 S,40,45,2,7,1,
342.24,7143736,697.296000,697.295948,-0.052,-0.074,C48 H41 O5     ,48,41,0,5,0,
516.30,2763065,697.307934,697.307694,-0.240,-0.344,C34 H49 O15    ,34,49,0,15,0,
529.64,2763065,697.307934,697.307181,-0.753,-1.080,C47 H41 N2 O4  ,47,41,2,4,0,
486.64,2816316,697.355160,697.355313,0.153,0.220,C34 H53 N2 O13 ,34,53,2,13,0,
387.33,2876774,697.961738,697.961225,-0.513,-0.735,C42 H4 N O9 S  ,42,4,1,9,1,
409.76,2876774,697.961738,697.962068,0.330,0.472,C8 H16 N3 O34  ,8,16,3,34,0,
-1000.00,2642347,698.954766,698.955467,0.701,1.003,C19 H11 N2 O27 ,19,11,2,27,0,
349.17,2992572,699.192758,699.192407,-0.351,-0.502,C26 H39 N2 O18 S,26,39,2,18,1,
465.57,2992572,699.192758,699.193059,0.301,0.430,C34 H35 O16    ,34,35,0,16,0,
481.24,2992572,699.192758,699.192546,-0.212,-0.304,C47 H27 N2 O5  ,47,27,2,5,0,
474.05,2898365,699.209635,699.210165,0.530,0.758,C26 H39 N2 O20 ,26,39,2,20,0,
515.99,3680702,699.229788,699.229444,-0.344,-0.491,C35 H39 O15    ,35,39,0,15,0,
-1000.00,3653057,699.265681,699.265830,0.149,0.213,C36 H43 O14    ,36,43,0,14,0,
-1000.00,3653057,699.265681,699.265317,-0.364,-0.521,C49 H35 N2 O3  ,49,35,2,3,0,
-1000.00,3653057,699.265681,699.265178,-0.502,-0.718,C28 H47 N2 O16 S,28,47,2,16,1,
-1000.00,4165059,699.302335,699.302215,-0.119,-0.171,C37 H47 O13    ,37,47,0,13,0,
-1000.00,4165059,699.302335,699.301702,-0.633,-0.905,C50 H39 N2 O2  ,50,39,2,2,0,
-1000.00,2795975,699.356901,699.357228,0.327,0.468,C39 H55 O9 S   ,39,55,0,9,1,
380.80,2622004,700.870962,700.871205,0.242,0.346,C6 H9 N2 O35 S ,6,9,2,35,1,
430.79,2618951,701.134163,701.133436,-0.727,-1.037,C36 H29 O13 S  ,36,29,0,13,1,
399.59,2702921,701.157828,701.158075,0.246,0.351,C51 H25 O2 S   ,51,25,0,2,1,
529.59,2702921,701.157828,701.157067,-0.761,-1.086,C29 H33 O20    ,29,33,0,20,0,
-1000.00,2851916,701.207839,701.208057,0.219,0.312,C26 H41 N2 O18 S,26,41,2,18,1,
-1000.00,2851916,701.207839,701.208196,0.357,0.509,C47 H29 N2 O5  ,47,29,2,5,0,
454.91,5521999,701.245542,701.245094,-0.448,-0.639,C35 H41 O15    ,35,41,0,15,0,
343.35,3050129,702.138624,702.138068,-0.557,-0.793,C46 H24 N O5 S ,46,24,1,5,1,
-1000.00,3873427,702.167576,702.167572,-0.004,-0.005,C32 H32 N O17  ,32,32,1,17,0,
-1000.00,3873427,702.167576,702.167059,-0.517,-0.736,C45 H24 N3 O6  ,45,24,3,6,0,
-1000.00,3873427,702.167576,702.166921,-0.655,-0.933,C24 H36 N3 O19 S,24,36,3,19,1,
-1000.00,3293405,703.150483,703.150936,0.453,0.644,C24 H35 N2 O20 S,24,35,2,20,1,
-1000.00,3293405,703.150483,703.151075,0.591,0.841,C45 H23 N2 O7  ,45,23,2,7,0,
505.90,5116646,703.261086,703.260744,-0.342,-0.486,C35 H43 O15    ,35,43,0,15,0,
367.99,3517160,703.297190,703.296478,-0.712,-1.013,C28 H51 N2 O16 S,28,51,2,16,1,
489.84,3517160,703.297190,703.297130,-0.061,-0.086,C36 H47 O14    ,36,47,0,14,0,
504.21,3517160,703.297190,703.296617,-0.574,-0.816,C49 H39 N2 O3  ,49,39,2,3,0,
553.75,2610412,703.352036,703.352143,0.107,0.152,C38 H55 O10 S  ,38,55,0,10,1,
-1000.00,2877203,703.857423,703.857603,0.180,0.256,C11 H2 N3 O33  ,11,2,3,33,0,
-1000.00,2692923,704.377274,704.377904,0.630,0.894,C45 H54 N O4 S ,45,54,1,4,1,
-1000.00,2767733,705.125247,705.124979,-0.268,-0.380,C38 H25 O14    ,38,25,0,14,0,
-1000.00,2767733,705.125247,705.124841,-0.406,-0.576,C17 H37 O27 S  ,17,37,0,27,1,
350.09,4055931,705.203856,705.203623,-0.233,-0.330,C33 H37 O17    ,33,37,0,17,0,
376.59,4055931,705.203856,705.203110,-0.746,-1.058,C46 H29 N2 O6  ,46,29,2,6,0,
266.77,3924862,705.239925,705.239357,-0.568,-0.805,C26 H45 N2 O18 S,26,45,2,18,1,
276.24,3924862,705.239925,705.239496,-0.430,-0.609,C47 H33 N2 O5  ,47,33,2,5,0,
319.86,3924862,705.239925,705.240009,0.083,0.118,C34 H41 O16    ,34,41,0,16,0,
458.66,4543361,705.276866,705.276394,-0.472,-0.669,C35 H45 O15    ,35,45,0,15,0,
274.26,3643267,705.312436,705.312128,-0.308,-0.437,C28 H53 N2 O16 S,28,53,2,16,1,
371.57,3643267,705.312436,705.312780,0.343,0.487,C36 H49 O14    ,36,49,0,14,0,
397.12,3643267,705.312436,705.312267,-0.170,-0.240,C49 H41 N2 O3  ,49,41,2,3,0,
487.02,2779014,705.349394,705.349165,-0.228,-0.324,C37 H53 O13    ,37,53,0,13,0,
501.80,2779014,705.349394,705.348652,-0.741,-1.051,C50 H45 N2 O2  ,50,45,2,2,0,
-1000.00,2866055,705.355765,705.355039,-0.727,-1.030,C30 H57 O18    ,30,57,0,18,0,
-1000.00,2883516,706.031951,706.032201,0.250,0.354,C31 H16 N O19  ,31,16,1,19,0,
-1000.00,2883516,706.031951,706.031688,-0.263,-0.373,C44 H8 N3 O8   ,44,8,3,8,0,
