mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
366.02,2605404,707.181752,707.182236,0.484,0.685,C24 H39 N2 O20 S,24,39,2,20,1,
500.91,2605404,707.181752,707.182375,0.623,0.881,C45 H27 N2 O7  ,45,27,2,7,0,
383.77,3931488,707.219460,707.219273,-0.187,-0.264,C33 H39 O17    ,33,39,0,17,0,
406.41,3931488,707.219460,707.218760,-0.700,-0.990,C46 H31 N2 O6  ,46,31,2,6,0,
526.85,2748772,707.256415,707.255659,-0.756,-1.069,C34 H43 O16    ,34,43,0,16,0,
-1000.00,4312425,707.292562,707.292044,-0.517,-0.732,C35 H47 O15    ,35,47,0,15,0,
-1000.00,2916870,708.608014,708.608238,0.224,0.317,C42 H82 N3 O3 S,42,82,3,3,1,
-1000.00,2874957,709.199119,709.198538,-0.581,-0.820,C32 H37 O18    ,32,37,0,18,0,
-1000.00,3042897,709.234791,709.234923,0.132,0.187,C33 H41 O17    ,33,41,0,17,0,
-1000.00,3042897,709.234791,709.234410,-0.381,-0.537,C46 H33 N2 O6  ,46,33,2,6,0,
-1000.00,3042897,709.234791,709.234272,-0.519,-0.732,C25 H45 N2 O19 S,25,45,2,19,1,
-1000.00,2703968,709.356972,709.356834,-0.138,-0.195,C44 H53 O6 S   ,44,53,0,6,1,
-1000.00,2745038,710.255962,710.256662,0.700,0.986,C35 H40 N3 O13 ,35,40,3,13,0,
128.11,4206539,712.291221,712.291591,0.370,0.520,C44 H42 N O8   ,44,42,1,8,0,
282.51,4206539,712.291221,712.290939,-0.281,-0.395,C36 H46 N3 O10 S,36,46,3,10,1,
-1000.00,2900198,714.506954,714.506275,-0.679,-0.951,C41 H68 N3 O7  ,41,68,3,7,0,
-1000.00,2962755,715.223740,715.223707,-0.033,-0.046,C27 H43 N2 O18 S,27,43,2,18,1,
-1000.00,2962755,715.223740,715.223846,0.105,0.147,C48 H31 N2 O5  ,48,31,2,5,0,
-1000.00,2962755,715.223740,715.224359,0.618,0.864,C35 H39 O16    ,35,39,0,16,0,
-1000.00,3072411,715.891990,715.892138,0.148,0.207,C25 H2 N O25   ,25,2,1,25,0,
-1000.00,3072411,715.891990,715.891487,-0.503,-0.703,C17 H6 N3 O27 S,17,6,3,27,1,
-1000.00,3101152,716.418261,716.418642,0.381,0.532,C31 H62 N3 O15 ,31,62,3,15,0,
-1000.00,2585640,716.960645,716.960671,0.026,0.036,C13 H17 O34    ,13,17,0,34,0,
-1000.00,2585640,716.960645,716.960158,-0.487,-0.680,C26 H9 N2 O23  ,26,9,2,23,0,
-1000.00,2585640,716.960645,716.961166,0.520,0.726,C48 H N2 O5 S  ,48,1,2,5,1,
305.48,3740242,717.276426,717.275743,-0.683,-0.953,C28 H49 N2 O17 S,28,49,2,17,1,
410.56,3740242,717.276426,717.276394,-0.032,-0.045,C36 H45 O15    ,36,45,0,15,0,
431.73,3740242,717.276426,717.275881,-0.545,-0.760,C49 H37 N2 O4  ,49,37,2,4,0,
-1000.00,3682902,717.312682,717.312780,0.097,0.136,C37 H49 O14    ,37,49,0,14,0,
-1000.00,3682902,717.312682,717.312267,-0.416,-0.579,C50 H41 N2 O3  ,50,41,2,3,0,
-1000.00,3682902,717.312682,717.312128,-0.554,-0.772,C29 H53 N2 O16 S,29,53,2,16,1,
-1000.00,2584218,717.823032,717.823132,0.100,0.140,C16 N O30 S    ,16,0,1,30,1,
-1000.00,2703183,719.166778,719.166980,0.202,0.281,C21 H39 N2 O23 S,21,39,2,23,1,
-1000.00,2703183,719.166778,719.167119,0.341,0.474,C42 H27 N2 O10 ,42,27,2,10,0,
530.02,3781468,719.256377,719.255659,-0.718,-0.998,C35 H43 O16    ,35,43,0,16,0,
379.32,3087200,719.291912,719.291393,-0.519,-0.722,C28 H51 N2 O17 S,28,51,2,17,1,
514.59,3087200,719.291912,719.292044,0.132,0.184,C36 H47 O15    ,36,47,0,15,0,
544.18,3087200,719.291912,719.291531,-0.381,-0.529,C49 H39 N2 O4  ,49,39,2,4,0,
-1000.00,3010442,719.597264,719.597733,0.469,0.652,C40 H83 N2 O6 S,40,83,2,6,1,
-1000.00,2712606,720.680302,720.681009,0.707,0.982,C45 H90 N3 O S ,45,90,3,1,1,
-1000.00,2654310,721.199695,721.200388,0.693,0.961,C21 H41 N2 O25 ,21,41,2,25,0,
627.06,2963563,721.235342,721.234923,-0.418,-0.580,C34 H41 O17    ,34,41,0,17,0,
-1000.00,2871408,721.271295,721.271309,0.014,0.019,C35 H45 O16    ,35,45,0,16,0,
-1000.00,2871408,721.271295,721.270796,-0.499,-0.692,C48 H37 N2 O5  ,48,37,2,5,0,
391.28,2871408,721.271295,721.270657,-0.638,-0.884,C27 H49 N2 O18 S,27,49,2,18,1,
458.97,2876664,722.256128,722.256662,0.534,0.740,C36 H40 N3 O13 ,36,40,3,13,0,
-1000.00,2976000,722.310442,722.309824,-0.618,-0.855,C50 H44 N O2 S ,50,44,1,2,1,
-1000.00,2734467,723.252005,723.252424,0.419,0.579,C22 H47 N2 O24 ,22,47,2,24,0,
-1000.00,2647566,724.231664,724.231574,-0.090,-0.125,C51 H34 N O2 S ,51,34,1,2,1,
-1000.00,2599551,725.033648,725.033662,0.014,0.019,C46 H13 O8 S   ,46,13,0,8,1,
-1000.00,3133076,725.175587,725.175694,0.107,0.148,C32 H37 O17 S  ,32,37,0,17,1,
-1000.00,3133076,725.175587,725.175833,0.246,0.339,C53 H25 O4     ,53,25,0,4,0,
-1000.00,3133076,725.175587,725.175181,-0.406,-0.560,C45 H29 N2 O6 S,45,29,2,6,1,
-1000.00,2773771,726.008203,726.007782,-0.421,-0.580,C48 H8 N O6 S  ,48,8,1,6,1,
-1000.00,2773771,726.008203,726.008624,0.421,0.581,C14 H20 N3 O31 ,14,20,3,31,0,
-1000.00,3062876,728.338388,728.338147,-0.241,-0.331,C49 H46 N O5   ,49,46,1,5,0,
-1000.00,3062876,728.338388,728.338009,-0.379,-0.521,C28 H58 N O18 S,28,58,1,18,1,
-1000.00,3779807,729.239751,729.239496,-0.255,-0.350,C49 H33 N2 O5  ,49,33,2,5,0,
-1000.00,3779807,729.239751,729.240009,0.258,0.353,C36 H41 O16    ,36,41,0,16,0,
-1000.00,3779807,729.239751,729.239357,-0.394,-0.540,C28 H45 N2 O18 S,28,45,2,18,1,
-1000.00,2973149,730.961067,730.961065,-0.002,-0.003,C10 H19 O37    ,10,19,0,37,0,
-1000.00,2973149,730.961067,730.961560,0.493,0.674,C45 H3 N2 O8 S ,45,3,2,8,1,
-1000.00,2973149,730.961067,730.960552,-0.515,-0.704,C23 H11 N2 O26 ,23,11,2,26,0,
394.27,2878987,731.273446,731.273773,0.327,0.447,C50 H39 N2 O2 S,50,39,2,2,1,
484.34,2878987,731.273446,731.272765,-0.681,-0.931,C28 H47 N2 O20 ,28,47,2,20,0,
-1000.00,2993678,731.292846,731.292044,-0.802,-1.097,C37 H47 O15    ,37,47,0,15,0,
350.18,3177270,733.270946,733.270657,-0.288,-0.393,C28 H49 N2 O18 S,28,49,2,18,1,
432.21,3177270,733.270946,733.270796,-0.150,-0.204,C49 H37 N2 O5  ,49,37,2,5,0,
467.12,3177270,733.270946,733.271309,0.363,0.496,C36 H45 O16    ,36,45,0,16,0,
-1000.00,3359553,733.343972,733.344080,0.108,0.148,C38 H53 O14    ,38,53,0,14,0,
-1000.00,3359553,733.343972,733.343567,-0.405,-0.552,C51 H45 N2 O3  ,51,45,2,3,0,
-1000.00,3359553,733.343972,733.343429,-0.543,-0.741,C30 H57 N2 O16 S,30,57,2,16,1,
-1000.00,2621348,734.007684,734.007837,0.152,0.208,C23 H16 N3 O25 ,23,16,3,25,0,
-1000.00,2845787,735.214673,735.214188,-0.485,-0.659,C34 H39 O18    ,34,39,0,18,0,
-1000.00,3804256,735.250582,735.250573,-0.008,-0.011,C35 H43 O17    ,35,43,0,17,0,
-1000.00,3804256,735.250582,735.250060,-0.521,-0.709,C48 H35 N2 O6  ,48,35,2,6,0,
-1000.00,3804256,735.250582,735.249922,-0.660,-0.897,C27 H47 N2 O19 S,27,47,2,19,1,
-1000.00,3033190,735.286448,735.286446,-0.002,-0.002,C49 H39 N2 O5  ,49,39,2,5,0,
-1000.00,3033190,735.286448,735.286308,-0.140,-0.191,C28 H51 N2 O18 S,28,51,2,18,1,
-1000.00,3033190,735.286448,735.286959,0.511,0.695,C36 H47 O16    ,36,47,0,16,0,
-1000.00,3488875,735.322777,735.322831,0.055,0.074,C50 H43 N2 O4  ,50,43,2,4,0,
-1000.00,3488875,735.322777,735.322693,-0.084,-0.114,C29 H55 N2 O17 S,29,55,2,17,1,
-1000.00,3488875,735.322777,735.323345,0.568,0.772,C37 H51 O15    ,37,51,0,15,0,
-1000.00,2642128,735.989362,735.988760,-0.602,-0.817,C52 H2 N O6    ,52,2,1,6,0,
-1000.00,2642128,735.989362,735.988622,-0.740,-1.005,C31 H14 N O19 S,31,14,1,19,1,
-1000.00,2765338,738.143976,738.143941,-0.035,-0.047,C42 H28 N O10 S,42,28,1,10,1,
-1000.00,2652867,739.245696,739.245488,-0.208,-0.281,C34 H43 O18    ,34,43,0,18,0,
-1000.00,2652867,739.245696,739.244975,-0.721,-0.975,C47 H35 N2 O7  ,47,35,2,7,0,
-1000.00,3365582,739.318861,739.318259,-0.602,-0.814,C36 H51 O16    ,36,51,0,16,0,
-1000.00,3134164,739.355113,739.354645,-0.469,-0.634,C37 H55 O15    ,37,55,0,15,0,
454.26,2839797,739.568843,739.568935,0.092,0.124,C38 H79 N2 O11 ,38,79,2,11,0,
-1000.00,2736428,743.220673,743.221124,0.451,0.607,C24 H43 N2 O24 ,24,43,2,24,0,
376.02,2953522,743.255347,743.255007,-0.339,-0.456,C29 H47 N2 O18 S,29,47,2,18,1,
460.57,2953522,743.255347,743.255146,-0.201,-0.270,C50 H35 N2 O5  ,50,35,2,5,0,
500.55,2953522,743.255347,743.255659,0.312,0.420,C37 H43 O16    ,37,43,0,16,0,
-1000.00,2654007,743.291901,743.292044,0.143,0.193,C38 H47 O15    ,38,47,0,15,0,
-1000.00,2654007,743.291901,743.291531,-0.370,-0.498,C51 H39 N2 O4  ,51,39,2,4,0,
-1000.00,2654007,743.291901,743.291393,-0.508,-0.684,C30 H51 N2 O17 S,30,51,2,17,1,
356.40,2665277,743.328041,743.327778,-0.263,-0.354,C31 H55 N2 O16 S,31,55,2,16,1,
466.71,2665277,743.328041,743.327917,-0.125,-0.168,C52 H43 N2 O3  ,52,43,2,3,0,
507.27,2665277,743.328041,743.328430,0.388,0.523,C39 H51 O14    ,39,51,0,14,0,
-1000.00,2653020,743.524445,743.524962,0.517,0.696,C40 H75 N2 O8 S,40,75,2,8,1,
-1000.00,2710930,743.874255,743.873647,-0.607,-0.817,C10 H6 N3 O36  ,10,6,3,36,0,
-1000.00,2586011,743.929026,743.928798,-0.227,-0.305,C33 H2 N3 O19  ,33,2,3,19,0,
-1000.00,2586011,743.929026,743.929311,0.286,0.384,C20 H10 N O30  ,20,10,1,30,0,
-1000.00,2586011,743.929026,743.928660,-0.366,-0.491,C12 H14 N3 O32 S,12,14,3,32,1,
-1000.00,2680359,744.822181,744.822798,0.617,0.828,C18 H O31 S    ,18,1,0,31,1,
-1000.00,3800686,745.271764,745.271309,-0.455,-0.610,C37 H45 O16    ,37,45,0,16,0,
-1000.00,3596921,745.343760,745.343567,-0.193,-0.259,C52 H45 N2 O3  ,52,45,2,3,0,
-1000.00,3596921,745.343760,745.344080,0.320,0.430,C39 H53 O14    ,39,53,0,14,0,
-1000.00,3596921,745.343760,745.343429,-0.331,-0.444,C31 H57 N2 O16 S,31,57,2,16,1,
-1000.00,2779948,746.481873,746.482369,0.496,0.664,C46 H68 N O5 S ,46,68,1,5,1,
386.52,4062117,747.250908,747.250573,-0.335,-0.448,C36 H43 O17    ,36,43,0,17,0,
-1000.00,2803633,747.323973,747.323345,-0.628,-0.841,C38 H51 O15    ,38,51,0,15,0,
-1000.00,3142884,749.266834,749.266224,-0.611,-0.815,C36 H45 O17    ,36,45,0,17,0,
367.08,2897130,749.302020,749.301958,-0.062,-0.083,C29 H53 N2 O18 S,29,53,2,18,1,
450.39,2897130,749.302020,749.302096,0.076,0.101,C50 H41 N2 O5  ,50,41,2,5,0,
488.82,2897130,749.302020,749.302609,0.589,0.786,C37 H49 O16    ,37,49,0,16,0,
-1000.00,2939203,749.862388,749.863082,0.695,0.926,C12 H4 N3 O35  ,12,4,3,35,0,
-1000.00,3070506,751.318443,751.318259,-0.183,-0.244,C37 H51 O16    ,37,51,0,16,0,
-1000.00,3070506,751.318443,751.317746,-0.697,-0.927,C50 H43 N2 O5  ,50,43,2,5,0,
375.50,2746216,753.305715,753.306255,0.540,0.716,C39 H49 N2 O11 S,39,49,2,11,1,
-1000.00,2766711,753.398809,753.398305,-0.504,-0.669,C50 H57 O4 S   ,50,57,0,4,1,
-1000.00,3025911,754.203008,754.202382,-0.626,-0.831,C54 H28 N O4   ,54,28,1,4,0,
-1000.00,3025911,754.203008,754.202244,-0.765,-1.014,C33 H40 N O17 S,33,40,1,17,1,
-1000.00,3133606,755.292508,755.292044,-0.464,-0.614,C39 H47 O15    ,39,47,0,15,0,
-1000.00,2673122,757.251243,757.252030,0.787,1.040,C29 H45 N2 O21 ,29,45,2,21,0,
366.05,2793957,757.271067,757.270657,-0.409,-0.540,C30 H49 N2 O18 S,30,49,2,18,1,
478.36,2793957,757.271067,757.270796,-0.271,-0.358,C51 H37 N2 O5  ,51,37,2,5,0,
520.78,2793957,757.271067,757.271309,0.242,0.320,C38 H45 O16    ,38,45,0,16,0,
-1000.00,2728695,758.962537,758.962348,-0.190,-0.250,C39 H7 N2 O14 S,39,7,2,14,1,
-1000.00,2728695,758.962537,758.962861,0.324,0.426,C26 H15 O25 S  ,26,15,0,25,1,
-1000.00,2728695,758.962537,758.962999,0.462,0.609,C47 H3 O12     ,47,3,0,12,0,
415.31,4379436,759.287442,759.286959,-0.483,-0.636,C38 H47 O16    ,38,47,0,16,0,
486.24,2643053,761.265193,761.265572,0.379,0.498,C29 H49 N2 O19 S,29,49,2,19,1,
502.26,2643053,761.265193,761.265710,0.518,0.680,C50 H37 N2 O6  ,50,37,2,6,0,
-1000.00,2724984,761.331937,761.332470,0.533,0.700,C38 H53 N2 O12 S,38,53,2,12,1,
-1000.00,3406969,761.338686,761.338482,-0.205,-0.269,C52 H45 N2 O4  ,52,45,2,4,0,
-1000.00,3406969,761.338686,761.338995,0.308,0.405,C39 H53 O15    ,39,53,0,15,0,
-1000.00,3406969,761.338686,761.338343,-0.343,-0.451,C31 H57 N2 O17 S,31,57,2,17,1,
-1000.00,2922659,761.599036,761.599053,0.017,0.022,C52 H77 N2 O2  ,52,77,2,2,0,
-1000.00,2613488,762.070340,762.070162,-0.178,-0.234,C20 H28 N O30  ,20,28,1,30,0,
-1000.00,2613488,762.070340,762.070657,0.316,0.415,C55 H12 N3 O S ,55,12,3,1,1,
-1000.00,2613488,762.070340,762.069649,-0.691,-0.907,C33 H20 N3 O19 ,33,20,3,19,0,
-1000.00,2613488,762.070340,762.071170,0.830,1.088,C42 H20 N O12 S,42,20,1,12,1,
-1000.00,2613488,762.070340,762.069511,-0.830,-1.089,C12 H32 N3 O32 S,12,32,3,32,1,
-1000.00,3199254,762.299888,762.299709,-0.179,-0.235,C25 H52 N3 O23 ,25,52,3,23,0,
339.17,3199254,762.299888,762.300716,0.828,1.087,C47 H44 N3 O5 S,47,44,3,5,1,
-1000.00,2720045,762.442994,762.442887,-0.107,-0.140,C54 H56 N3 O   ,54,56,3,1,0,
-1000.00,2720045,762.442994,762.442749,-0.245,-0.321,C33 H68 N3 O14 S,33,68,3,14,1,
-1000.00,2720045,762.442994,762.443400,0.406,0.533,C41 H64 N O12  ,41,64,1,12,0,
-1000.00,2695556,762.975049,762.975020,-0.029,-0.038,C38 H7 N2 O17  ,38,7,2,17,0,
-1000.00,2695556,762.975049,762.974882,-0.167,-0.219,C17 H19 N2 O30 S,17,19,2,30,1,
-1000.00,2695556,762.975049,762.975533,0.484,0.635,C25 H15 O28    ,25,15,0,28,0,
464.88,2846128,763.246248,763.245488,-0.759,-0.995,C36 H43 O18    ,36,43,0,18,0,
-1000.00,2689626,764.280537,764.280494,-0.043,-0.057,C33 H50 N O17 S,33,50,1,17,1,
-1000.00,2689626,764.280537,764.280632,0.095,0.124,C54 H38 N O4   ,54,38,1,4,0,
-1000.00,2689626,764.280537,764.279981,-0.556,-0.728,C46 H42 N3 O6 S,46,42,3,6,1,
-1000.00,2714362,765.261619,765.261138,-0.481,-0.628,C36 H45 O18    ,36,45,0,18,0,
-1000.00,2813702,765.330449,765.329886,-0.562,-0.735,C33 H53 N2 O18 ,33,53,2,18,0,
-1000.00,2628536,766.411369,766.411312,-0.056,-0.074,C50 H56 N O6   ,50,56,1,6,0,
-1000.00,2628536,766.411369,766.410661,-0.708,-0.924,C42 H60 N3 O8 S,42,60,3,8,1,
-1000.00,3068253,768.967998,768.967827,-0.171,-0.223,C37 H9 N2 O16 S,37,9,2,16,1,
-1000.00,3068253,768.967998,768.968340,0.342,0.444,C24 H17 O27 S  ,24,17,0,27,1,
-1000.00,3068253,768.967998,768.968478,0.480,0.624,C45 H5 O14     ,45,5,0,14,0,
-1000.00,2634095,769.076017,769.075976,-0.041,-0.054,C18 H29 N2 O31 ,18,29,2,31,0,
-1000.00,2659716,769.203800,769.203760,-0.041,-0.053,C22 H45 N2 O25 S,22,45,2,25,1,
-1000.00,2659716,769.203800,769.203898,0.098,0.127,C43 H33 N2 O12 ,43,33,2,12,0,
-1000.00,2659716,769.203800,769.204411,0.611,0.794,C30 H41 O23    ,30,41,0,23,0,
-1000.00,2721173,769.306656,769.307043,0.387,0.503,C32 H53 N2 O17 S,32,53,2,17,1,
-1000.00,2721173,769.306656,769.307181,0.526,0.683,C53 H41 N2 O4  ,53,41,2,4,0,
-1000.00,2620312,769.320546,769.320449,-0.097,-0.126,C48 H49 O7 S   ,48,49,0,7,1,
-1000.00,2688433,769.473222,769.473714,0.492,0.640,C33 H73 N2 O15 S,33,73,2,15,1,
-1000.00,2688433,769.473222,769.473853,0.630,0.819,C54 H61 N2 O2  ,54,61,2,2,0,
-1000.00,2627068,769.923810,769.923832,0.022,0.028,C25 H8 N O28   ,25,8,1,28,0,
-1000.00,2627068,769.923810,769.923319,-0.491,-0.638,C38 N3 O17     ,38,0,3,17,0,
-1000.00,2627068,769.923810,769.923181,-0.630,-0.818,C17 H12 N3 O30 S,17,12,3,30,1,
-1000.00,3233825,773.231890,773.231689,-0.202,-0.261,C25 H45 N2 O25 ,25,45,2,25,0,
-1000.00,3233825,773.231890,773.232696,0.806,1.043,C47 H37 N2 O7 S,47,37,2,7,1,
345.02,2959405,773.301288,773.301958,0.670,0.866,C31 H53 N2 O18 S,31,53,2,18,1,
453.01,2959405,773.301288,773.302096,0.808,1.045,C52 H41 N2 O5  ,52,41,2,5,0,
-1000.00,2802947,774.579659,774.579046,-0.613,-0.791,C48 H76 N3 O5  ,48,76,3,5,0,
-1000.00,3300734,775.318715,775.318259,-0.456,-0.588,C39 H51 O16    ,39,51,0,16,0,
-1000.00,2721234,775.821705,775.821731,0.026,0.033,C3 H6 N O45    ,3,6,1,45,0,
-1000.00,2672324,777.260217,777.260487,0.270,0.347,C29 H49 N2 O20 S,29,49,2,20,1,
-1000.00,2672324,777.260217,777.260625,0.408,0.525,C50 H37 N2 O7  ,50,37,2,7,0,
-1000.00,2794186,777.297373,777.297524,0.151,0.194,C38 H49 O17    ,38,49,0,17,0,
-1000.00,2794186,777.297373,777.297011,-0.362,-0.466,C51 H41 N2 O6  ,51,41,2,6,0,
-1000.00,2794186,777.297373,777.296872,-0.501,-0.644,C30 H53 N2 O19 S,30,53,2,19,1,
-1000.00,2697975,777.563423,777.563456,0.032,0.041,C44 H77 N2 O9  ,44,77,2,9,0,
-1000.00,3498165,780.212209,780.212020,-0.189,-0.242,C42 H38 N O12 S,42,38,1,12,1,
-1000.00,3498165,780.212209,780.211507,-0.702,-0.900,C55 H30 N3 O S ,55,30,3,1,1,
-1000.00,2699772,782.141192,782.141494,0.301,0.385,C24 H36 N3 O24 S,24,36,3,24,1,
-1000.00,2699772,782.141192,782.141632,0.440,0.562,C45 H24 N3 O11 ,45,24,3,11,0,
-1000.00,2818732,783.180459,783.180661,0.202,0.258,C47 H31 N2 O8 S,47,31,2,8,1,
-1000.00,2818732,783.180459,783.181174,0.715,0.913,C34 H39 O19 S  ,34,39,0,19,1,
-1000.00,2818732,783.180459,783.179653,-0.806,-1.029,C25 H39 N2 O26 ,25,39,2,26,0,
-1000.00,2818732,783.180459,783.181312,0.853,1.090,C55 H27 O6     ,55,27,0,6,0,
-1000.00,2843840,786.306284,786.306590,0.306,0.389,C42 H48 N3 O10 S,42,48,3,10,1,
-1000.00,2843840,786.306284,786.307103,0.819,1.041,C29 H56 N O21 S,29,56,1,21,1,
-1000.00,2822363,786.463110,786.463878,0.768,0.976,C32 H72 N3 O16 S,32,72,3,16,1,
-1000.00,3014504,790.278883,790.278524,-0.359,-0.454,C56 H40 N O2 S ,56,40,1,2,1,
-1000.00,2919309,790.494862,790.495317,0.454,0.575,C53 H64 N3 O3  ,53,64,3,3,0,
-1000.00,2634827,791.600294,791.600235,-0.059,-0.074,C42 H83 N2 O11 ,42,83,2,11,0,
-1000.00,2751898,793.541166,793.541264,0.097,0.123,C52 H73 O6     ,52,73,0,6,0,
-1000.00,2751898,793.541166,793.540612,-0.554,-0.698,C44 H77 N2 O8 S,44,77,2,8,1,
-1000.00,3002901,794.253341,794.253152,-0.189,-0.238,C24 H48 N3 O26 ,24,48,3,26,0,
-1000.00,3002901,794.253341,794.254160,0.819,1.031,C46 H40 N3 O8 S,46,40,3,8,1,
-1000.00,2885177,794.460624,794.461240,0.616,0.775,C53 H64 N O3 S ,53,64,1,3,1,
-1000.00,3402629,796.380345,796.379618,-0.727,-0.913,C57 H50 N O3   ,57,50,1,3,0,
366.77,3402629,796.380345,796.379480,-0.866,-1.087,C36 H62 N O16 S,36,62,1,16,1,
-1000.00,2992291,798.025939,798.025540,-0.399,-0.500,C54 H8 N O8    ,54,8,1,8,0,
-1000.00,2992291,798.025939,798.025401,-0.538,-0.674,C33 H20 N O21 S,33,20,1,21,1,
219.37,2741645,799.373388,799.373272,-0.116,-0.145,C43 H59 O12 S  ,43,59,0,12,1,
392.04,2741645,799.373388,799.372759,-0.629,-0.787,C56 H51 N2 O S ,56,51,2,1,1,
-1000.00,2764346,800.363696,800.364498,0.802,1.003,C37 H58 N3 O14 S,37,58,3,14,1,
-1000.00,2754370,801.879903,801.879692,-0.211,-0.263,C56 H113 O     ,56,113,0,1,0,
-1000.00,2754370,801.879903,801.880134,0.232,0.289,C34 N3 O20 S   ,34,0,3,20,1,
-1000.00,2754370,801.879903,801.880647,0.745,0.929,C21 H8 N O31 S ,21,8,1,31,1,
-1000.00,2754370,801.879903,801.879126,-0.776,-0.968,C12 H8 N3 O38  ,12,8,3,38,0,
-1000.00,2711915,802.110423,802.110332,-0.091,-0.114,C47 H20 N3 O11 ,47,20,3,11,0,
-1000.00,2711915,802.110423,802.110194,-0.230,-0.286,C26 H32 N3 O24 S,26,32,3,24,1,
-1000.00,2711915,802.110423,802.110845,0.422,0.526,C34 H28 N O22  ,34,28,1,22,0,
-1000.00,2661322,802.653430,802.654126,0.696,0.867,C53 H88 N O2 S ,53,88,1,2,1,
-1000.00,2661322,802.653430,802.652605,-0.825,-1.028,C44 H88 N3 O9  ,44,88,3,9,0,
-1000.00,2779356,804.222227,804.222246,0.019,0.024,C21 H46 N3 O29 ,21,46,3,29,0,
-1000.00,2779356,804.222227,804.221403,-0.824,-1.024,C55 H34 N O4 S ,55,34,1,4,1,
-1000.00,2726248,805.014903,805.014247,-0.657,-0.816,C60 H5 O5      ,60,5,0,5,0,
-1000.00,2726248,805.014903,805.014108,-0.795,-0.988,C39 H17 O18 S  ,39,17,0,18,1,
-1000.00,2645407,805.330053,805.330674,0.622,0.772,C28 H57 N2 O24 ,28,57,2,24,0,
106.92,3131919,805.966247,805.966586,0.339,0.421,C57 N3 O3 S    ,57,0,3,3,1,
156.10,3131919,805.966247,805.967099,0.852,1.057,C44 H8 N O14 S ,44,8,1,14,1,
219.44,3131919,805.966247,805.965578,-0.669,-0.830,C35 H8 N3 O21  ,35,8,3,21,0,
265.95,3131919,805.966247,805.965439,-0.807,-1.002,C14 H20 N3 O34 S,14,20,3,34,1,
309.61,3131919,805.966247,805.966091,-0.156,-0.193,C22 H16 N O32  ,22,16,1,32,0,
-1000.00,2657740,811.396245,811.396390,0.145,0.179,C50 H55 N2 O8  ,50,55,2,8,0,
-1000.00,2657740,811.396245,811.396903,0.658,0.811,C37 H63 O19    ,37,63,0,19,0,
-1000.00,2691601,811.782875,811.782843,-0.031,-0.039,C9 H2 N O41 S  ,9,2,1,41,1,
-1000.00,2834181,818.911601,818.911219,-0.382,-0.466,C26 H11 O29 S  ,26,11,0,29,1,
-1000.00,2834181,818.911601,818.910706,-0.895,-1.093,C39 H3 N2 O18 S,39,3,2,18,1,
-1000.00,2849785,820.276369,820.276335,-0.034,-0.042,C49 H42 N O11  ,49,42,1,11,0,
-1000.00,2849785,820.276369,820.276196,-0.173,-0.211,C28 H54 N O24 S,28,54,1,24,1,
-1000.00,2849785,820.276369,820.275683,-0.686,-0.836,C41 H46 N3 O13 S,41,46,3,13,1,
-1000.00,3010168,823.840640,823.840358,-0.282,-0.343,C8 H10 N O42 S ,8,10,1,42,1,
-1000.00,3010168,823.840640,823.839845,-0.795,-0.965,C21 H2 N3 O31 S,21,2,3,31,1,
-1000.00,2693986,825.142659,825.142599,-0.060,-0.073,C27 H37 O29    ,27,37,0,29,0,
-1000.00,2693986,825.142659,825.142086,-0.573,-0.695,C40 H29 N2 O18 ,40,29,2,18,0,
-1000.00,2693986,825.142659,825.141947,-0.712,-0.863,C19 H41 N2 O31 S,19,41,2,31,1,
-1000.00,2692314,827.233454,827.233878,0.425,0.513,C39 H43 N2 O16 S,39,43,2,16,1,
-1000.00,2692314,827.233454,827.234016,0.563,0.680,C60 H31 N2 O3  ,60,31,2,3,0,
-1000.00,2742614,827.920564,827.920936,0.373,0.450,C38 H6 N O20 S ,38,6,1,20,1,
-1000.00,2742614,827.920564,827.919929,-0.635,-0.767,C16 H14 N O38  ,16,14,1,38,0,
-1000.00,2680222,828.318792,828.319656,0.865,1.044,C40 H50 N3 O16 ,40,50,3,16,0,
-1000.00,2816968,831.383643,831.383718,0.075,0.090,C53 H55 N2 O5 S,53,55,2,5,1,
-1000.00,2816968,831.383643,831.384231,0.588,0.707,C40 H63 O16 S  ,40,63,0,16,1,
-1000.00,2816968,831.383643,831.384369,0.726,0.874,C61 H51 O3     ,61,51,0,3,0,
-1000.00,2725958,832.083243,832.082661,-0.583,-0.700,C59 H14 N O6   ,59,14,1,6,0,
-1000.00,2725958,832.083243,832.082522,-0.721,-0.866,C38 H26 N O19 S,38,26,1,19,1,
-1000.00,2665774,833.359093,833.359473,0.380,0.455,C34 H61 N2 O19 S,34,61,2,19,1,
-1000.00,2665774,833.359093,833.359611,0.518,0.622,C55 H49 N2 O6  ,55,49,2,6,0,
-1000.00,2677187,834.179644,834.179319,-0.325,-0.390,C29 H40 N O27  ,29,40,1,27,0,
-1000.00,2677187,834.179644,834.180326,0.683,0.818,C51 H32 N O9 S ,51,32,1,9,1,
-1000.00,2677187,834.179644,834.178806,-0.838,-1.005,C42 H32 N3 O16 ,42,32,3,16,0,
-1000.00,2678474,835.630376,835.630473,0.097,0.116,C49 H87 O10    ,49,87,0,10,0,
