mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,3353403,1350.695764,1350.694537,-1.227,-0.908,C22 H3 N2 O66  ,22,3,2,66,0,
-1000.00,3353403,1350.695764,1350.694451,-1.313,-0.972,C58 H112 N O31 S,58,112,1,31,1,
-1000.00,3550302,1355.084616,1355.084826,0.211,0.155,C61 H35 N2 O33 S,61,35,2,33,1,
-1000.00,3550302,1355.084616,1355.084332,-0.284,-0.210,C26 H51 O62    ,26,51,0,62,0,
-1000.00,3550302,1355.084616,1355.084965,0.349,0.258,C82 H23 N2 O20 ,82,23,2,20,0,
-1000.00,3550302,1355.084616,1355.085339,0.724,0.534,C48 H43 O44 S  ,48,43,0,44,1,
-1000.00,3550302,1355.084616,1355.083871,-0.745,-0.550,C96 H140 N O3  ,96,140,1,3,0,
-1000.00,3550302,1355.084616,1355.083819,-0.797,-0.588,C39 H43 N2 O51 ,39,43,2,51,0,
-1000.00,3550302,1355.084616,1355.085478,0.862,0.636,C69 H31 O31    ,69,31,0,31,0,
-1000.00,3550302,1355.084616,1355.083733,-0.883,-0.652,C75 H152 N O16 S,75,152,1,16,1,
-1000.00,3550302,1355.084616,1355.085721,1.106,0.816,C84 H144 N3 O10,84,144,3,10,0,
-1000.00,3550302,1355.084616,1355.085972,1.357,1.001,C104 H15 N2 O2 S,104,15,2,2,1,
-1000.00,3550302,1355.084616,1355.083220,-1.396,-1.030,C88 H144 N3 O5 S,88,144,3,5,1,
-1000.00,3999659,1356.772036,1356.772051,0.015,0.011,C87 H106 N O12 ,87,106,1,12,0,
-1000.00,3999659,1356.772036,1356.771999,-0.037,-0.028,C30 H9 N2 O60  ,30,9,2,60,0,
-1000.00,3999659,1356.772036,1356.771913,-0.123,-0.091,C66 H118 N O25 S,66,118,1,25,1,
-1000.00,3999659,1356.772036,1356.771861,-0.176,-0.130,C9 H21 N2 O73 S,9,21,2,73,1,
-1000.00,3999659,1356.772036,1356.772512,0.476,0.351,C17 H17 O71    ,17,17,0,71,0,
-1000.00,3999659,1356.772036,1356.771538,-0.498,-0.367,C100 H98 N3 O  ,100,98,3,1,0,
-1000.00,3999659,1356.772036,1356.771400,-0.636,-0.469,C79 H110 N3 O14 S,79,110,3,14,1,
-1000.00,3999659,1356.772036,1356.773007,0.970,0.715,C52 H N2 O42 S ,52,1,2,42,1,
-1000.00,3999659,1356.772036,1356.773520,1.483,1.093,C39 H9 O53 S   ,39,9,0,53,1,
-1000.00,3930831,1358.436503,1358.436601,0.098,0.072,C85 H68 N O14 S,85,68,1,14,1,
-1000.00,3930831,1358.436503,1358.436739,0.236,0.174,C106 H56 N O   ,106,56,1,1,0,
-1000.00,3930831,1358.436503,1358.436088,-0.415,-0.306,C98 H60 N3 O3 S,98,60,3,3,1,
-1000.00,3930831,1358.436503,1358.435593,-0.910,-0.670,C63 H76 N O32  ,63,76,1,32,0,
-1000.00,3930831,1358.436503,1358.437443,0.941,0.692,C51 H80 N3 O39 ,51,80,3,39,0,
-1000.00,3930831,1358.436503,1358.435454,-1.048,-0.772,C42 H88 N O45 S,42,88,1,45,1,
-1000.00,3930831,1358.436503,1358.435080,-1.423,-1.048,C76 H68 N3 O21 ,76,68,3,21,0,
-1000.00,3789460,1362.823133,1362.822972,-0.161,-0.118,C35 H15 O58    ,35,15,0,58,0,
-1000.00,3789460,1362.823133,1362.822834,-0.299,-0.219,C14 H27 O71 S  ,14,27,0,71,1,
-1000.00,3789460,1362.823133,1362.822459,-0.674,-0.494,C48 H7 N2 O47  ,48,7,2,47,0,
-1000.00,3789460,1362.823133,1362.822373,-0.760,-0.557,C84 H116 N O12 S,84,116,1,12,1,
-1000.00,3789460,1362.823133,1362.822321,-0.812,-0.596,C27 H19 N2 O60 S,27,19,2,60,1,
-1000.00,3789460,1362.823133,1362.823980,0.847,0.622,C57 H7 O40 S   ,57,7,0,40,1,
-1000.00,3789460,1362.823133,1362.824223,1.091,0.800,C72 H120 N3 O19 S,72,120,3,19,1,
-1000.00,3789460,1362.823133,1362.824362,1.229,0.902,C93 H108 N3 O6 ,93,108,3,6,0,
-1000.00,3789460,1362.823133,1362.821860,-1.273,-0.934,C97 H108 N3 O S,97,108,3,1,1,
-1000.00,3436683,1366.486718,1366.486447,-0.272,-0.199,C77 H76 N O22  ,77,76,1,22,0,
-1000.00,3436683,1366.486718,1366.486308,-0.410,-0.300,C56 H88 N O35 S,56,88,1,35,1,
-1000.00,3436683,1366.486718,1366.487454,0.736,0.539,C99 H68 N O4 S ,99,68,1,4,1,
-1000.00,3436683,1366.486718,1366.485934,-0.785,-0.574,C90 H68 N3 O11 ,90,68,3,11,0,
-1000.00,3436683,1366.486718,1366.485795,-0.923,-0.676,C69 H80 N3 O24 S,69,80,3,24,1,
-1000.00,3436683,1366.486718,1366.488159,1.440,1.054,C44 H92 N3 O42 S,44,92,3,42,1,
-1000.00,3444002,1366.866713,1366.866513,-0.200,-0.146,C56 H11 N2 O39 S,56,11,2,39,1,
-1000.00,3444002,1366.866713,1366.867026,0.313,0.229,C43 H19 O50 S  ,43,19,0,50,1,
-1000.00,3444002,1366.866713,1366.867165,0.451,0.330,C64 H7 O37     ,64,7,0,37,0,
-1000.00,3444002,1366.866713,1366.866019,-0.695,-0.508,C21 H27 O68    ,21,27,0,68,0,
-1000.00,3444002,1366.866713,1366.867408,0.695,0.509,C79 H120 N3 O16,79,120,3,16,0,
-1000.00,3444002,1366.866713,1366.865558,-1.155,-0.845,C91 H116 N O9  ,91,116,1,9,0,
-1000.00,3444002,1366.866713,1366.865506,-1.208,-0.884,C34 H19 N2 O57 ,34,19,2,57,0,
-1000.00,3444002,1366.866713,1366.867921,1.208,0.884,C66 H128 N O27 ,66,128,1,27,0,
-1000.00,3444002,1366.866713,1366.865420,-1.294,-0.947,C70 H128 N O22 S,70,128,1,22,1,
-1000.00,3444002,1366.866713,1366.865367,-1.346,-0.985,C13 H31 N2 O70 S,13,31,2,70,1,
-1000.00,3397738,1377.867570,1377.867755,0.185,0.134,C40 H20 N O52 S,40,20,1,52,1,
-1000.00,3397738,1377.867570,1377.867380,-0.190,-0.138,C74 N3 O28     ,74,0,3,28,0,
-1000.00,3397738,1377.867570,1377.867807,0.237,0.172,C97 H117 O4 S  ,97,117,0,4,1,
-1000.00,3397738,1377.867570,1377.867893,0.323,0.234,C61 H8 N O39   ,61,8,1,39,0,
-1000.00,3397738,1377.867570,1377.867242,-0.329,-0.238,C53 H12 N3 O41 S,53,12,3,41,1,
-1000.00,3397738,1377.867570,1377.866799,-0.771,-0.559,C75 H125 O22   ,75,125,0,22,0,
-1000.00,3397738,1377.867570,1377.866747,-0.823,-0.597,C18 H28 N O70  ,18,28,1,70,0,
-1000.00,3397738,1377.867570,1377.868650,1.080,0.784,C63 H129 N2 O29,63,129,2,29,0,
-1000.00,3397738,1377.867570,1377.866286,-1.284,-0.932,C88 H117 N2 O11,88,117,2,11,0,
-1000.00,3397738,1377.867570,1377.868901,1.331,0.966,C83 N O21 S    ,83,0,1,21,1,
-1000.00,3397738,1377.867570,1377.866234,-1.336,-0.970,C31 H20 N3 O59 ,31,20,3,59,0,
-1000.00,3397738,1377.867570,1377.866148,-1.422,-1.032,C67 H129 N2 O24 S,67,129,2,24,1,
-1000.00,3644000,1394.669717,1394.669623,-0.094,-0.067,C6 H11 O82     ,6,11,0,82,0,
-1000.00,3644000,1394.669717,1394.670170,0.453,0.325,C98 H92 N O5 S ,98,92,1,5,1,
-1000.00,3644000,1394.669717,1394.669162,-0.555,-0.398,C76 H100 N O23 ,76,100,1,23,0,
-1000.00,3644000,1394.669717,1394.669110,-0.607,-0.435,C19 H3 N2 O71  ,19,3,2,71,0,
-1000.00,3644000,1394.669717,1394.669024,-0.693,-0.497,C55 H112 N O36 S,55,112,1,36,1,
-1000.00,3644000,1394.669717,1394.670631,0.914,0.655,C28 H3 O64 S   ,28,3,0,64,1,
-1000.00,3644000,1394.669717,1394.668649,-1.068,-0.765,C89 H92 N3 O12 ,89,92,3,12,0,
-1000.00,3644000,1394.669717,1394.668511,-1.206,-0.865,C68 H104 N3 O25 S,68,104,3,25,1,
-1000.00,3644000,1394.669717,1394.671013,1.296,0.929,C64 H104 N3 O30,64,104,3,30,0,
-1000.00,3597017,1395.176971,1395.177151,0.180,0.129,C80 H39 N2 O21 S,80,39,2,21,1,
-1000.00,3597017,1395.176971,1395.176656,-0.315,-0.225,C45 H55 O50    ,45,55,0,50,0,
-1000.00,3597017,1395.176971,1395.177289,0.319,0.228,C101 H27 N2 O8 ,101,27,2,8,0,
-1000.00,3597017,1395.176971,1395.177664,0.693,0.497,C67 H47 O32 S  ,67,47,0,32,1,
-1000.00,3597017,1395.176971,1395.176143,-0.828,-0.593,C58 H47 N2 O39 ,58,47,2,39,0,
-1000.00,3597017,1395.176971,1395.177802,0.832,0.596,C88 H35 O19    ,88,35,0,19,0,
-1000.00,3597017,1395.176971,1395.176057,-0.914,-0.655,C94 H156 N O4 S,94,156,1,4,1,
-1000.00,3597017,1395.176971,1395.177908,0.937,0.672,C82 H160 N3 O11 S,82,160,3,11,1,
-1000.00,3597017,1395.176971,1395.176005,-0.966,-0.692,C37 H59 N2 O52 S,37,59,2,52,1,
-1000.00,3886962,1400.279169,1400.279348,0.179,0.127,C43 H70 N O48 S,43,70,1,48,1,
-1000.00,3886962,1400.279169,1400.278973,-0.196,-0.140,C77 H50 N3 O24 ,77,50,3,24,0,
-1000.00,3886962,1400.279169,1400.279486,0.317,0.226,C64 H58 N O35  ,64,58,1,35,0,
-1000.00,3886962,1400.279169,1400.278835,-0.335,-0.239,C56 H62 N3 O37 S,56,62,3,37,1,
-1000.00,3886962,1400.279169,1400.279981,0.812,0.580,C99 H42 N3 O6 S,99,42,3,6,1,
-1000.00,3886962,1400.279169,1400.277879,-1.290,-0.921,C91 H167 N2 O7 ,91,167,2,7,0,
-1000.00,3886962,1400.279169,1400.280494,1.325,0.946,C86 H50 N O17 S,86,50,1,17,1,
-1000.00,3886962,1400.279169,1400.277827,-1.342,-0.959,C34 H70 N3 O55 ,34,70,3,55,0,
-1000.00,3886962,1400.279169,1400.280632,1.463,1.045,C107 H38 N O4  ,107,38,1,4,0,
-1000.00,3903485,1400.902492,1400.902505,0.013,0.009,C64 H13 N2 O35 S,64,13,2,35,1,
-1000.00,3903485,1400.902492,1400.902643,0.152,0.108,C85 H N2 O22   ,85,1,2,22,0,
-1000.00,3903485,1400.902492,1400.902010,-0.481,-0.344,C29 H29 O64    ,29,29,0,64,0,
-1000.00,3903485,1400.902492,1400.903018,0.526,0.376,C51 H21 O46 S  ,51,21,0,46,1,
-1000.00,3903485,1400.902492,1400.903156,0.665,0.474,C72 H9 O33     ,72,9,0,33,0,
-1000.00,3903485,1400.902492,1400.903262,0.770,0.550,C66 H134 N3 O25 S,66,134,3,25,1,
-1000.00,3903485,1400.902492,1400.903400,0.908,0.648,C87 H122 N3 O12,87,122,3,12,0,
-1000.00,3903485,1400.902492,1400.901549,-0.942,-0.673,C99 H118 N O5  ,99,118,1,5,0,
-1000.00,3903485,1400.902492,1400.901497,-0.995,-0.710,C42 H21 N2 O53 ,42,21,2,53,0,
-1000.00,3903485,1400.902492,1400.901411,-1.081,-0.771,C78 H130 N O18 S,78,130,1,18,1,
-1000.00,3903485,1400.902492,1400.901359,-1.133,-0.809,C21 H33 N2 O66 S,21,33,2,66,1,
-1000.00,3903485,1400.902492,1400.903861,1.369,0.977,C17 H33 N2 O71 ,17,33,2,71,0,
-1000.00,3903485,1400.902492,1400.903913,1.421,1.015,C74 H130 N O23 ,74,130,1,23,0,
-1000.00,3871299,1403.532180,1403.532244,0.063,0.045,C98 H196 N O   ,98,196,1,1,0,
-1000.00,3871299,1403.532180,1403.531487,-0.694,-0.494,C96 H75 O11    ,96,75,0,11,0,
-1000.00,3871299,1403.532180,1403.531348,-0.832,-0.593,C75 H87 O24 S  ,75,87,0,24,1,
-1000.00,3871299,1403.532180,1403.533199,1.018,0.726,C63 H91 N2 O31 S,63,91,2,31,1,
-1000.00,3871299,1403.532180,1403.533337,1.157,0.824,C84 H79 N2 O18 ,84,79,2,18,0,
-1000.00,3871299,1403.532180,1403.530835,-1.345,-0.958,C88 H79 N2 O13 S,88,79,2,13,1,
-1000.00,3871299,1403.532180,1403.533712,1.532,1.091,C50 H99 O42 S  ,50,99,0,42,1,
-1000.00,3500649,1403.708535,1403.709201,0.665,0.474,C18 H10 N3 O69 S,18,10,3,69,1,
-1000.00,3500649,1403.708535,1403.709253,0.718,0.511,C75 H107 N2 O21 S,75,107,2,21,1,
-1000.00,3500649,1403.708535,1403.709392,0.856,0.610,C96 H95 N2 O8  ,96,95,2,8,0,
-1000.00,3500649,1403.708535,1403.707541,-0.994,-0.708,C108 H91 O     ,108,91,0,1,0,
-1000.00,3500649,1403.708535,1403.707403,-1.133,-0.807,C87 H103 O14 S ,87,103,0,14,1,
-1000.00,3500649,1403.708535,1403.707350,-1.185,-0.844,C30 H6 N O62 S ,30,6,1,62,1,
-1000.00,3500649,1403.708535,1403.709766,1.231,0.877,C62 H115 O32 S ,62,115,0,32,1,
-1000.00,3500649,1403.708535,1403.709852,1.317,0.938,C26 H6 N O67   ,26,6,1,67,0,
-1000.00,3500649,1403.708535,1403.709905,1.369,0.975,C83 H103 O19   ,83,103,0,19,0,
-1000.00,3731059,1403.751510,1403.751512,0.002,0.001,C69 H115 N2 O25 S,69,115,2,25,1,
-1000.00,3731059,1403.751510,1403.751460,-0.051,-0.036,C12 H18 N3 O73 S,12,18,3,73,1,
-1000.00,3731059,1403.751510,1403.751598,0.088,0.062,C33 H6 N3 O60  ,33,6,3,60,0,
-1000.00,3731059,1403.751510,1403.751650,0.140,0.100,C90 H103 N2 O12,90,103,2,12,0,
-1000.00,3731059,1403.751510,1403.752111,0.601,0.428,C20 H14 N O71  ,20,14,1,71,0,
-1000.00,3731059,1403.751510,1403.752163,0.653,0.465,C77 H111 O23   ,77,111,0,23,0,
-1000.00,3681714,1407.585517,1407.585576,0.059,0.042,C3 H2 N3 O81 S ,3,2,3,81,1,
-1000.00,3681714,1407.585517,1407.585628,0.112,0.079,C60 H99 N2 O33 S,60,99,2,33,1,
-1000.00,3681714,1407.585517,1407.585767,0.250,0.178,C81 H87 N2 O20 ,81,87,2,20,0,
-1000.00,3681714,1407.585517,1407.586280,0.763,0.542,C68 H95 O31    ,68,95,0,31,0,
-1000.00,3681714,1407.585517,1407.586775,1.258,0.894,C103 H79 N2 O2 S,103,79,2,2,1,
-1000.00,4024149,1409.537622,1409.537890,0.269,0.191,C69 H89 N2 O27 S,69,89,2,27,1,
-1000.00,4024149,1409.537622,1409.538029,0.407,0.289,C90 H77 N2 O14 ,90,77,2,14,0,
-1000.00,4024149,1409.537622,1409.536883,-0.739,-0.524,C47 H97 N2 O45 ,47,97,2,45,0,
-1000.00,4024149,1409.537622,1409.538403,0.782,0.555,C56 H97 O38 S  ,56,97,0,38,1,
-1000.00,4024149,1409.537622,1409.538542,0.920,0.653,C77 H85 O25    ,77,85,0,25,0,
-1000.00,4024149,1409.537622,1409.536178,-1.443,-1.024,C102 H73 O7    ,102,73,0,7,0,
-1000.00,3510106,1414.338926,1414.339245,0.319,0.226,C47 H72 N3 O46 ,47,72,3,46,0,
-1000.00,3510106,1414.338926,1414.338541,-0.385,-0.272,C102 H48 N O8  ,102,48,1,8,0,
-1000.00,3510106,1414.338926,1414.338403,-0.523,-0.370,C81 H60 N O21 S,81,60,1,21,1,
-1000.00,3510106,1414.338926,1414.339811,0.885,0.626,C91 H177 O9    ,91,177,0,9,0,
-1000.00,3510106,1414.338926,1414.337890,-1.036,-0.733,C94 H52 N3 O10 S,94,52,3,10,1,
-1000.00,3510106,1414.338926,1414.340253,1.327,0.938,C69 H64 N3 O28 S,69,64,3,28,1,
-1000.00,3510106,1414.338926,1414.340392,1.466,1.036,C90 H52 N3 O15 ,90,52,3,15,0,
-1000.00,3510106,1414.338926,1414.337395,-1.531,-1.082,C59 H68 N O39  ,59,68,1,39,0,
-1000.00,3489371,1417.888152,1417.888151,-0.001,-0.000,C23 H28 N3 O67 ,23,28,3,67,0,
-1000.00,3489371,1417.888152,1417.888203,0.052,0.037,C80 H125 N2 O19,80,125,2,19,0,
-1000.00,3489371,1417.888152,1417.888716,0.565,0.398,C67 H133 O30   ,67,133,0,30,0,
-1000.00,3489371,1417.888152,1417.887447,-0.705,-0.497,C78 H4 N O29   ,78,4,1,29,0,
-1000.00,3489371,1417.888152,1417.887308,-0.843,-0.595,C57 H16 N O42 S,57,16,1,42,1,
-1000.00,3489371,1417.888152,1417.889159,1.007,0.710,C45 H20 N3 O49 S,45,20,3,49,1,
-1000.00,3489371,1417.888152,1417.889211,1.060,0.747,C102 H117 N2 O S,102,117,2,1,1,
-1000.00,3489371,1417.888152,1417.889297,1.146,0.808,C66 H8 N3 O36  ,66,8,3,36,0,
-1000.00,3489371,1417.888152,1417.886795,-1.356,-0.957,C70 H8 N3 O31 S,70,8,3,31,1,
-1000.00,3489371,1417.888152,1417.889672,1.520,1.072,C32 H28 N O60 S,32,28,1,60,1,
-1000.00,3503037,1424.041099,1424.041051,-0.047,-0.033,C85 H22 N O21 S,85,22,1,21,1,
-1000.00,3503037,1424.041099,1424.040538,-0.560,-0.394,C98 H14 N3 O10 S,98,14,3,10,1,
-1000.00,3503037,1424.041099,1424.041756,0.657,0.461,C30 H46 N3 O59 S,30,46,3,59,1,
-1000.00,3503037,1424.041099,1424.041808,0.709,0.498,C87 H143 N2 O11 S,87,143,2,11,1,
-1000.00,3503037,1424.041099,1424.041894,0.795,0.558,C51 H34 N3 O46 ,51,34,3,46,0,
-1000.00,3503037,1424.041099,1424.040044,-1.055,-0.741,C63 H30 N O39  ,63,30,1,39,0,
-1000.00,3503037,1424.041099,1424.039958,-1.141,-0.801,C99 H139 O4 S  ,99,139,0,4,1,
-1000.00,3503037,1424.041099,1424.039905,-1.194,-0.838,C42 H42 N O52 S,42,42,1,52,1,
-1000.00,3503037,1424.041099,1424.042321,1.222,0.858,C74 H151 O22 S ,74,151,0,22,1,
-1000.00,3503037,1424.041099,1424.042407,1.308,0.919,C38 H42 N O57  ,38,42,1,57,0,
-1000.00,3503037,1424.041099,1424.042460,1.361,0.956,C95 H139 O9    ,95,139,0,9,0,
-1000.00,3405475,1427.201566,1427.201515,-0.051,-0.036,C93 H39 O15 S  ,93,39,0,15,1,
-1000.00,3405475,1427.201566,1427.201002,-0.564,-0.395,C106 H31 N2 O4 S,106,31,2,4,1,
-1000.00,3405475,1427.201566,1427.202220,0.654,0.458,C38 H63 N2 O53 S,38,63,2,53,1,
-1000.00,3405475,1427.201566,1427.202272,0.706,0.495,C95 H160 N O5 S,95,160,1,5,1,
-1000.00,3405475,1427.201566,1427.202358,0.792,0.555,C59 H51 N2 O40 ,59,51,2,40,0,
-1000.00,3405475,1427.201566,1427.200751,-0.815,-0.571,C86 H160 N3 O12,86,160,3,12,0,
-1000.00,3405475,1427.201566,1427.200508,-1.058,-0.742,C71 H47 O33    ,71,47,0,33,0,
-1000.00,3405475,1427.201566,1427.200369,-1.197,-0.839,C50 H59 O46 S  ,50,59,0,46,1,
-1000.00,3405475,1427.201566,1427.202871,1.305,0.914,C46 H59 O51    ,46,59,0,51,0,
-1000.00,4003726,1436.131678,1436.131581,-0.097,-0.068,C88 H30 N O21  ,88,30,1,21,0,
-1000.00,4003726,1436.131678,1436.131442,-0.235,-0.164,C67 H42 N O34 S,67,42,1,34,1,
-1000.00,4003726,1436.131678,1436.132285,0.607,0.423,C33 H54 N3 O59 ,33,54,3,59,0,
-1000.00,4003726,1436.131678,1436.131067,-0.610,-0.425,C101 H22 N3 O10,101,22,3,10,0,
-1000.00,4003726,1436.131678,1436.132337,0.660,0.459,C90 H151 N2 O11,90,151,2,11,0,
-1000.00,4003726,1436.131678,1436.130929,-0.748,-0.521,C80 H34 N3 O23 S,80,34,3,23,1,
-1000.00,4003726,1436.131678,1436.130487,-1.191,-0.829,C102 H147 O4   ,102,147,0,4,0,
-1000.00,4003726,1436.131678,1436.130434,-1.243,-0.866,C45 H50 N O52  ,45,50,1,52,0,
-1000.00,4003726,1436.131678,1436.130348,-1.329,-0.926,C81 H159 O17 S ,81,159,0,17,1,
-1000.00,3422554,1437.780485,1437.780623,0.137,0.095,C62 H121 N2 O34,62,121,2,34,0,
-1000.00,3422554,1437.780485,1437.779866,-0.619,-0.431,C60 N O44      ,60,0,1,44,0,
-1000.00,3422554,1437.780485,1437.779780,-0.705,-0.491,C96 H109 O9 S  ,96,109,0,9,1,
-1000.00,3422554,1437.780485,1437.779727,-0.758,-0.527,C39 H12 N O57 S,39,12,1,57,1,
-1000.00,3422554,1437.780485,1437.781578,1.093,0.760,C27 H16 N3 O64 S,27,16,3,64,1,
-1000.00,3422554,1437.780485,1437.781630,1.145,0.796,C84 H113 N2 O16 S,84,113,2,16,1,
-1000.00,3422554,1437.780485,1437.781716,1.231,0.856,C48 H4 N3 O51  ,48,4,3,51,0,
-1000.00,3422554,1437.780485,1437.779214,-1.271,-0.884,C52 H4 N3 O46 S,52,4,3,46,1,
-1000.00,3422554,1437.780485,1437.781769,1.283,0.893,C105 H101 N2 O3,105,101,2,3,0,
-1000.00,3481107,1438.434173,1438.434154,-0.020,-0.014,C70 H76 N3 O28 S,70,76,3,28,1,
-1000.00,3481107,1438.434173,1438.434292,0.119,0.082,C91 H64 N3 O15 ,91,64,3,15,0,
-1000.00,3481107,1438.434173,1438.434667,0.493,0.343,C57 H84 N O39 S,57,84,1,39,1,
-1000.00,3481107,1438.434173,1438.434805,0.632,0.439,C78 H72 N O26  ,78,72,1,26,0,
-1000.00,3481107,1438.434173,1438.433146,-1.028,-0.714,C48 H84 N3 O46 ,48,84,3,46,0,
-1000.00,3897133,1442.816076,1442.816173,0.096,0.067,C36 H19 O60 S  ,36,19,0,60,1,
-1000.00,3897133,1442.816076,1442.816311,0.235,0.163,C57 H7 O47     ,57,7,0,47,0,
-1000.00,3897133,1442.816076,1442.815712,-0.364,-0.253,C106 H108 N O S,106,108,1,1,1,
-1000.00,3897133,1442.816076,1442.815659,-0.417,-0.289,C49 H11 N2 O49 S,49,11,2,49,1,
-1000.00,3897133,1442.816076,1442.816555,0.478,0.331,C72 H120 N3 O26,72,120,3,26,0,
-1000.00,3897133,1442.816076,1442.815165,-0.912,-0.632,C14 H27 O78    ,14,27,0,78,0,
-1000.00,3897133,1442.816076,1442.814704,-1.372,-0.951,C84 H116 N O19 ,84,116,1,19,0,
-1000.00,3897133,1442.816076,1442.814652,-1.425,-0.987,C27 H19 N2 O67 ,27,19,2,67,0,
-1000.00,3897133,1442.816076,1442.817562,1.486,1.030,C94 H112 N3 O8 S,94,112,3,8,1,
-1000.00,3897133,1442.816076,1442.814566,-1.511,-1.047,C63 H128 N O32 S,63,128,1,32,1,
-1000.00,4370507,1443.724681,1443.725245,0.564,0.390,C17 H14 N3 O72 S,17,14,3,72,1,
-1000.00,4370507,1443.724681,1443.725297,0.616,0.427,C74 H111 N2 O24 S,74,111,2,24,1,
-1000.00,4370507,1443.724681,1443.725383,0.702,0.486,C38 H2 N3 O59  ,38,2,3,59,0,
-1000.00,4370507,1443.724681,1443.725436,0.754,0.523,C95 H99 N2 O11 ,95,99,2,11,0,
-1000.00,4370507,1443.724681,1443.723585,-1.096,-0.759,C107 H95 O4    ,107,95,0,4,0,
-1000.00,4370507,1443.724681,1443.725810,1.129,0.782,C61 H119 O35 S ,61,119,0,35,1,
-1000.00,4370507,1443.724681,1443.725896,1.215,0.842,C25 H10 N O70  ,25,10,1,70,0,
-1000.00,4370507,1443.724681,1443.723447,-1.235,-0.855,C86 H107 O17 S ,86,107,0,17,1,
-1000.00,4370507,1443.724681,1443.725949,1.267,0.878,C82 H107 O22   ,82,107,0,22,0,
-1000.00,4370507,1443.724681,1443.723394,-1.287,-0.891,C29 H10 N O65 S,29,10,1,65,1,
-1000.00,3500170,1449.988447,1449.988283,-0.164,-0.113,C69 H20 N3 O35 ,69,20,3,35,0,
-1000.00,3500170,1449.988447,1449.988658,0.211,0.145,C35 H40 N O59 S,35,40,1,59,1,
-1000.00,3500170,1449.988447,1449.988710,0.263,0.182,C92 H137 O11 S ,92,137,0,11,1,
-1000.00,3500170,1449.988447,1449.988145,-0.302,-0.208,C48 H32 N3 O48 S,48,32,3,48,1,
-1000.00,3500170,1449.988447,1449.988796,0.349,0.241,C56 H28 N O46  ,56,28,1,46,0,
-1000.00,3500170,1449.988447,1449.989291,0.844,0.582,C91 H12 N3 O17 S,91,12,3,17,1,
-1000.00,3500170,1449.988447,1449.987189,-1.258,-0.867,C83 H137 N2 O18,83,137,2,18,0,
-1000.00,3500170,1449.988447,1449.987137,-1.310,-0.903,C26 H40 N3 O66 ,26,40,3,66,0,
-1000.00,3500170,1449.988447,1449.989804,1.357,0.936,C78 H20 N O28 S,78,20,1,28,1,
-1000.00,3500170,1449.988447,1449.989942,1.495,1.031,C99 H8 N O15   ,99,8,1,15,0,
-1000.00,3742897,1452.868228,1452.868315,0.088,0.060,C69 H130 N O30 ,69,130,1,30,0,
-1000.00,3742897,1452.868228,1452.868566,0.339,0.233,C89 H O22 S    ,89,1,0,22,1,
-1000.00,3742897,1452.868228,1452.867802,-0.425,-0.293,C82 H122 N3 O19,82,122,3,19,0,
-1000.00,3742897,1452.868228,1452.868810,0.583,0.401,C104 H114 N3 O S,104,114,3,1,1,
-1000.00,3742897,1452.868228,1452.867559,-0.669,-0.460,C67 H9 O40     ,67,9,0,40,0,
-1000.00,3742897,1452.868228,1452.867420,-0.807,-0.556,C46 H21 O53 S  ,46,21,0,53,1,
-1000.00,3742897,1452.868228,1452.869271,1.043,0.718,C34 H25 N2 O60 S,34,25,2,60,1,
-1000.00,3742897,1452.868228,1452.869323,1.096,0.754,C91 H122 N O12 S,91,122,1,12,1,
-1000.00,3742897,1452.868228,1452.869409,1.182,0.813,C55 H13 N2 O47 ,55,13,2,47,0,
-1000.00,3742897,1452.868228,1452.867046,-1.182,-0.814,C80 H N2 O29   ,80,1,2,29,0,
-1000.00,3742897,1452.868228,1452.866907,-1.320,-0.909,C59 H13 N2 O42 S,59,13,2,42,1,
-1000.00,3742897,1452.868228,1452.869784,1.556,1.071,C21 H33 O71 S  ,21,33,0,71,1,
-1000.00,3518222,1454.446195,1454.445984,-0.211,-0.145,C104 H64 N O6 S,104,64,1,6,1,
-1000.00,3518222,1454.446195,1454.446688,0.493,0.339,C49 H88 N3 O44 S,49,88,3,44,1,
-1000.00,3518222,1454.446195,1454.446826,0.632,0.434,C70 H76 N3 O31 ,70,76,3,31,0,
-1000.00,3518222,1454.446195,1454.447339,1.145,0.787,C57 H84 N O42  ,57,84,1,42,0,
-1000.00,3518222,1454.446195,1454.444976,-1.219,-0.838,C82 H72 N O24  ,82,72,1,24,0,
-1000.00,3518222,1454.446195,1454.444837,-1.357,-0.933,C61 H84 N O37 S,61,84,1,37,1,
-1000.00,4188025,1454.721981,1454.721811,-0.170,-0.117,C108 H96 N O S ,108,96,1,1,1,
-1000.00,4188025,1454.721981,1454.722272,0.291,0.200,C38 H7 O60 S   ,38,7,0,60,1,
-1000.00,4188025,1454.721981,1454.722654,0.673,0.462,C74 H108 N3 O26,74,108,3,26,0,
-1000.00,4188025,1454.721981,1454.721264,-0.717,-0.493,C16 H15 O78    ,16,15,0,78,0,
-1000.00,4188025,1454.721981,1454.720804,-1.178,-0.810,C86 H104 N O19 ,86,104,1,19,0,
-1000.00,4188025,1454.721981,1454.723167,1.186,0.815,C61 H116 N O37 ,61,116,1,37,0,
-1000.00,4188025,1454.721981,1454.720751,-1.230,-0.846,C29 H7 N2 O67  ,29,7,2,67,0,
