mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
570.99,2818132,608.088837,608.089322,0.485,0.798,C25 H22 N O17  ,25,22,1,17,0,
579.71,3040328,608.195612,608.195976,0.364,0.598,C32 H34 N O9 S ,32,34,1,9,1,
368.13,4814833,609.015635,609.015171,-0.464,-0.761,C19 H17 N2 O19 S,19,17,2,19,1,
489.41,4814833,609.015635,609.015823,0.188,0.308,C27 H13 O17    ,27,13,0,17,0,
502.43,4814833,609.015635,609.015309,-0.325,-0.534,C40 H5 N2 O6   ,40,5,2,6,0,
507.93,3721198,609.036666,609.036300,-0.365,-0.600,C16 H21 N2 O21 S,16,21,2,21,1,
510.05,3721198,609.036666,609.036952,0.286,0.470,C24 H17 O19    ,24,17,0,19,0,
514.44,3721198,609.036666,609.036439,-0.227,-0.373,C37 H9 N2 O8   ,37,9,2,8,0,
349.79,5496813,609.052127,609.051557,-0.570,-0.937,C20 H21 N2 O18 S,20,21,2,18,1,
417.06,5496813,609.052127,609.051695,-0.432,-0.709,C41 H9 N2 O5   ,41,9,2,5,0,
441.65,5496813,609.052127,609.052208,0.081,0.133,C28 H17 O16    ,28,17,0,16,0,
478.24,10696682,609.073433,609.072824,-0.609,-1.000,C38 H13 N2 O7  ,38,13,2,7,0,
484.05,10696682,609.073433,609.073337,-0.096,-0.158,C25 H21 O18    ,25,21,0,18,0,
592.83,4163560,609.089179,609.088594,-0.586,-0.962,C29 H21 O15    ,29,21,0,15,0,
172.24,11888614,609.109647,609.109071,-0.576,-0.945,C18 H29 N2 O19 S,18,29,2,19,1,
188.12,11888614,609.109647,609.109723,0.076,0.124,C26 H25 O17    ,26,25,0,17,0,
204.99,11888614,609.109647,609.109210,-0.437,-0.718,C39 H17 N2 O6  ,39,17,2,6,0,
179.67,13354978,609.146136,609.146108,-0.028,-0.046,C27 H29 O16    ,27,29,0,16,0,
185.38,13354978,609.146136,609.145595,-0.541,-0.888,C40 H21 N2 O5  ,40,21,2,5,0,
781.01,2897890,609.152191,609.151982,-0.209,-0.343,C20 H33 O21    ,20,33,0,21,0,
297.74,12715998,609.182481,609.181842,-0.639,-1.048,C20 H37 N2 O17 S,20,37,2,17,1,
369.12,12715998,609.182481,609.181981,-0.500,-0.821,C41 H25 N2 O4  ,41,25,2,4,0,
379.70,12715998,609.182481,609.182494,0.013,0.021,C28 H33 O15    ,28,33,0,15,0,
431.21,7231451,609.218987,609.218366,-0.620,-1.018,C42 H29 N2 O3  ,42,29,2,3,0,
448.58,7231451,609.218987,609.218879,-0.107,-0.176,C29 H37 O14    ,29,37,0,14,0,
-1000.00,4767703,609.255422,609.255265,-0.157,-0.259,C30 H41 O13    ,30,41,0,13,0,
486.74,3706742,610.140959,610.140844,-0.114,-0.188,C39 H20 N3 O5  ,39,20,3,5,0,
499.66,3706742,610.140959,610.140706,-0.253,-0.414,C18 H32 N3 O18 S,18,32,3,18,1,
521.82,3706742,610.140959,610.141357,0.399,0.653,C26 H28 N O16  ,26,28,1,16,0,
534.82,3185008,610.194450,610.194850,0.399,0.654,C19 H36 N3 O19 ,19,36,3,19,0,
485.47,5570324,611.031610,611.031473,-0.138,-0.226,C27 H15 O17    ,27,15,0,17,0,
498.59,5570324,611.031610,611.030960,-0.651,-1.065,C40 H7 N2 O6   ,40,7,2,6,0,
495.86,5158674,611.052764,611.052602,-0.162,-0.266,C24 H19 O19    ,24,19,0,19,0,
531.25,5994256,611.067961,611.067858,-0.103,-0.168,C28 H19 O16    ,28,19,0,16,0,
542.63,5994256,611.067961,611.067345,-0.616,-1.007,C41 H11 N2 O5  ,41,11,2,5,0,
167.56,10802958,611.088951,611.088987,0.037,0.060,C25 H23 O18    ,25,23,0,18,0,
169.82,10802958,611.088951,611.088474,-0.476,-0.779,C38 H15 N2 O7  ,38,15,2,7,0,
277.05,10802958,611.088951,611.088336,-0.615,-1.006,C17 H27 N2 O20 S,17,27,2,20,1,
465.01,3475212,611.103878,611.103592,-0.285,-0.467,C21 H27 N2 O17 S,21,27,2,17,1,
582.69,3475212,611.103878,611.104244,0.366,0.599,C29 H23 O15    ,29,23,0,15,0,
593.83,3475212,611.103878,611.103731,-0.147,-0.241,C42 H15 N2 O4  ,42,15,2,4,0,
599.65,2778890,611.121661,611.121350,-0.311,-0.508,C21 H27 N2 O19 ,21,27,2,19,0,
352.49,11749130,611.125298,611.124722,-0.577,-0.944,C18 H31 N2 O19 S,18,31,2,19,1,
403.06,11749130,611.125298,611.124860,-0.438,-0.717,C39 H19 N2 O6  ,39,19,2,6,0,
414.95,11749130,611.125298,611.125373,0.075,0.122,C26 H27 O17    ,26,27,0,17,0,
573.99,3929862,611.158371,611.157736,-0.635,-1.040,C22 H31 N2 O18 ,22,31,2,18,0,
422.39,11421446,611.161927,611.161758,-0.169,-0.276,C27 H31 O16    ,27,31,0,16,0,
235.70,10233602,611.198200,611.197631,-0.569,-0.931,C41 H27 N2 O4  ,41,27,2,4,0,
236.08,10233602,611.198200,611.198144,-0.056,-0.091,C28 H35 O15    ,28,35,0,15,0,
232.70,6252286,611.234351,611.233878,-0.473,-0.774,C21 H43 N2 O16 S,21,43,2,16,1,
253.88,6252286,611.234351,611.234016,-0.335,-0.548,C42 H31 N2 O3  ,42,31,2,3,0,
282.07,6252286,611.234351,611.234530,0.178,0.292,C29 H39 O14    ,29,39,0,14,0,
366.52,3013175,613.010683,613.010086,-0.597,-0.974,C18 H17 N2 O20 S,18,17,2,20,1,
487.26,3013175,613.010683,613.010737,0.054,0.088,C26 H13 O18    ,26,13,0,18,0,
500.25,3013175,613.010683,613.010224,-0.459,-0.749,C39 H5 N2 O7   ,39,5,2,7,0,
401.03,5893683,613.047132,613.046471,-0.661,-1.079,C19 H21 N2 O19 S,19,21,2,19,1,
532.00,5893683,613.047132,613.047123,-0.010,-0.016,C27 H17 O17    ,27,17,0,17,0,
543.41,5893683,613.047132,613.046610,-0.523,-0.853,C40 H9 N2 O6   ,40,9,2,6,0,
383.70,6702640,613.068228,613.067739,-0.489,-0.797,C37 H13 N2 O8  ,37,13,2,8,0,
402.12,6702640,613.068228,613.068252,0.024,0.040,C24 H21 O19    ,24,21,0,19,0,
445.38,6702640,613.068228,613.067601,-0.627,-1.023,C16 H25 N2 O21 S,16,25,2,21,1,
284.89,7362095,613.083503,613.082995,-0.508,-0.829,C41 H13 N2 O5  ,41,13,2,5,0,
303.18,7362095,613.083503,613.083508,0.005,0.008,C28 H21 O16    ,28,21,0,16,0,
452.60,7362095,613.083503,613.082857,-0.647,-1.055,C20 H25 N2 O18 S,20,25,2,18,1,
433.91,2926125,613.101412,613.101623,0.210,0.343,C42 H17 N2 O2 S,42,17,2,2,1,
299.04,9651756,613.104699,613.104638,-0.061,-0.100,C25 H25 O18    ,25,25,0,18,0,
326.92,9651756,613.104699,613.104124,-0.574,-0.937,C38 H17 N2 O7  ,38,17,2,7,0,
494.31,4832811,613.119977,613.119894,-0.083,-0.135,C29 H25 O15    ,29,25,0,15,0,
507.40,4832811,613.119977,613.119381,-0.596,-0.972,C42 H17 N2 O4  ,42,17,2,4,0,
372.67,9987624,613.140965,613.140372,-0.593,-0.967,C18 H33 N2 O19 S,18,33,2,19,1,
380.45,9987624,613.140965,613.140510,-0.455,-0.742,C39 H21 N2 O6  ,39,21,2,6,0,
392.93,9987624,613.140965,613.141023,0.058,0.095,C26 H29 O17    ,26,29,0,17,0,
492.44,4411942,613.156042,613.155628,-0.414,-0.676,C22 H33 N2 O16 S,22,33,2,16,1,
528.29,4411942,613.156042,613.155766,-0.276,-0.450,C43 H21 N2 O3  ,43,21,2,3,0,
538.07,4411942,613.156042,613.156279,0.237,0.386,C30 H29 O14    ,30,29,0,14,0,
252.87,10020388,613.177532,613.176895,-0.636,-1.038,C40 H25 N2 O5  ,40,25,2,5,0,
258.28,10020388,613.177532,613.177409,-0.123,-0.201,C27 H33 O16    ,27,33,0,16,0,
340.58,5621280,613.213696,613.213794,0.098,0.160,C28 H37 O15    ,28,37,0,15,0,
359.16,5621280,613.213696,613.213143,-0.553,-0.902,C20 H41 N2 O17 S,20,41,2,17,1,
365.33,5621280,613.213696,613.213281,-0.415,-0.677,C41 H29 N2 O4  ,41,29,2,4,0,
367.73,3843612,613.250422,613.250180,-0.243,-0.396,C29 H41 O14    ,29,41,0,14,0,
513.48,2692628,613.319430,613.318928,-0.502,-0.819,C26 H49 N2 O14 ,26,49,2,14,0,
-1000.00,3708432,613.356999,613.356834,-0.165,-0.269,C36 H53 O6 S   ,36,53,0,6,1,
512.00,3423568,615.026831,615.026387,-0.444,-0.722,C26 H15 O18    ,26,15,0,18,0,
453.49,8226124,615.062875,615.062260,-0.615,-1.000,C40 H11 N2 O6  ,40,11,2,6,0,
462.96,8226124,615.062875,615.062773,-0.102,-0.166,C27 H19 O17    ,27,19,0,17,0,
338.69,4980042,615.083846,615.083902,0.057,0.092,C24 H23 O19    ,24,23,0,19,0,
361.60,4980042,615.083846,615.083389,-0.457,-0.742,C37 H15 N2 O8  ,37,15,2,8,0,
422.86,4980042,615.083846,615.083251,-0.595,-0.967,C16 H27 N2 O21 S,16,27,2,21,1,
301.07,7513416,615.099336,615.099158,-0.178,-0.289,C28 H23 O16    ,28,23,0,16,0,
473.78,5819718,615.120395,615.120288,-0.108,-0.175,C25 H27 O18    ,25,27,0,18,0,
488.24,5819718,615.120395,615.119775,-0.621,-1.009,C38 H19 N2 O7  ,38,19,2,7,0,
395.00,5993796,615.135486,615.135544,0.058,0.094,C29 H27 O15    ,29,27,0,15,0,
414.81,5993796,615.135486,615.135031,-0.455,-0.740,C42 H19 N2 O4  ,42,19,2,4,0,
491.37,5993796,615.135486,615.134892,-0.594,-0.965,C21 H31 N2 O17 S,21,31,2,17,1,
262.24,8111426,615.156646,615.156160,-0.486,-0.790,C39 H23 N2 O6  ,39,23,2,6,0,
271.35,8111426,615.156646,615.156673,0.027,0.044,C26 H31 O17    ,26,31,0,17,0,
360.00,8111426,615.156646,615.156022,-0.624,-1.015,C18 H35 N2 O19 S,18,35,2,19,1,
554.60,4080960,615.172075,615.171416,-0.658,-1.070,C43 H23 N2 O3  ,43,23,2,3,0,
583.18,4080960,615.172075,615.171929,-0.145,-0.236,C30 H31 O14    ,30,31,0,14,0,
391.02,5256509,615.193083,615.192407,-0.676,-1.098,C19 H39 N2 O18 S,19,39,2,18,1,
512.65,5256509,615.193083,615.193059,-0.024,-0.039,C27 H35 O16    ,27,35,0,16,0,
525.32,5256509,615.193083,615.192546,-0.537,-0.873,C40 H27 N2 O5  ,40,27,2,5,0,
489.60,4073787,615.208894,615.208315,-0.580,-0.942,C31 H35 O13    ,31,35,0,13,0,
371.78,3839289,615.229875,615.229444,-0.430,-0.700,C28 H39 O15    ,28,39,0,15,0,
376.07,2842935,615.244703,615.244049,-0.654,-1.063,C24 H43 N2 O14 S,24,43,2,14,1,
490.50,2842935,615.244703,615.244700,-0.002,-0.004,C32 H39 O12    ,32,39,0,12,0,
504.02,2842935,615.244703,615.244187,-0.516,-0.838,C45 H31 N2 O   ,45,31,2,1,0,
-1000.00,3524913,615.299448,615.299713,0.265,0.430,C34 H47 O8 S   ,34,47,0,8,1,
319.49,3974445,615.335709,615.336099,0.390,0.634,C35 H51 O7 S   ,35,51,0,7,1,
-1000.00,2841894,615.395536,615.395602,0.066,0.107,C42 H51 N2 O2  ,42,51,2,2,0,
-1000.00,2841894,615.395536,615.396116,0.579,0.941,C29 H59 O13    ,29,59,0,13,0,
223.49,5160038,617.042052,617.041386,-0.666,-1.079,C18 H21 N2 O20 S,18,21,2,20,1,
304.84,5160038,617.042052,617.042037,-0.014,-0.023,C26 H17 O18    ,26,17,0,18,0,
332.59,5160038,617.042052,617.041524,-0.527,-0.855,C39 H9 N2 O7   ,39,9,2,7,0,
340.85,9016418,617.078386,617.077771,-0.614,-0.996,C19 H25 N2 O19 S,19,25,2,19,1,
454.15,9016418,617.078386,617.078423,0.037,0.060,C27 H21 O17    ,27,21,0,17,0,
469.07,9016418,617.078386,617.077910,-0.476,-0.772,C40 H13 N2 O6  ,40,13,2,6,0,
428.11,3462239,617.099279,617.098901,-0.379,-0.614,C16 H29 N2 O21 S,16,29,2,21,1,
541.13,3462239,617.099279,617.099039,-0.240,-0.390,C37 H17 N2 O8  ,37,17,2,8,0,
549.55,3462239,617.099279,617.099552,0.273,0.442,C24 H25 O19    ,24,25,0,19,0,
517.21,6530142,617.114884,617.114295,-0.589,-0.955,C41 H17 N2 O5  ,41,17,2,5,0,
525.62,6530142,617.114884,617.114808,-0.076,-0.123,C28 H25 O16    ,28,25,0,16,0,
473.71,4807771,617.135832,617.135286,-0.545,-0.884,C17 H33 N2 O20 S,17,33,2,20,1,
529.97,4807771,617.135832,617.135425,-0.407,-0.660,C38 H21 N2 O7  ,38,21,2,7,0,
540.36,4807771,617.135832,617.135938,0.106,0.172,C25 H29 O18    ,25,29,0,18,0,
497.04,5788761,617.151243,617.151194,-0.049,-0.080,C29 H29 O15    ,29,29,0,15,0,
510.07,5788761,617.151243,617.150681,-0.563,-0.911,C42 H21 N2 O4  ,42,21,2,4,0,
401.51,4133975,617.172250,617.171672,-0.578,-0.937,C18 H37 N2 O19 S,18,37,2,19,1,
498.45,4133975,617.172250,617.171810,-0.440,-0.713,C39 H25 N2 O6  ,39,25,2,6,0,
511.04,4133975,617.172250,617.172323,0.073,0.118,C26 H33 O17    ,26,33,0,17,0,
426.91,4809813,617.187404,617.186928,-0.476,-0.771,C22 H37 N2 O16 S,22,37,2,16,1,
445.78,4809813,617.187404,617.187066,-0.338,-0.547,C43 H25 N2 O3  ,43,25,2,3,0,
472.89,4809813,617.187404,617.187579,0.175,0.284,C30 H33 O14    ,30,33,0,14,0,
303.14,4222033,617.223911,617.223313,-0.597,-0.968,C23 H41 N2 O15 S,23,41,2,15,1,
406.51,4222033,617.223911,617.223965,0.054,0.088,C31 H37 O13    ,31,37,0,13,0,
426.03,4222033,617.223911,617.223452,-0.459,-0.743,C44 H29 N2 O2  ,44,29,2,2,0,
391.52,2888782,617.242550,617.242592,0.042,0.068,C32 H41 O10 S  ,32,41,0,10,1,
-1000.00,3142724,617.327767,617.327248,-0.519,-0.841,C41 H45 O5     ,41,45,0,5,0,
140.76,18850762,618.358932,618.358883,-0.049,-0.080,C41 H48 N O4   ,41,48,1,4,0,
-1000.00,2773942,618.530969,618.531427,0.459,0.742,C35 H72 N O7   ,35,72,1,7,0,
344.58,3007356,619.020995,619.020650,-0.344,-0.556,C17 H19 N2 O21 S,17,19,2,21,1,
450.57,3007356,619.020995,619.021302,0.307,0.496,C25 H15 O19    ,25,15,0,19,0,
465.34,3007356,619.020995,619.020789,-0.206,-0.332,C38 H7 N2 O8   ,38,7,2,8,0,
-1000.00,3166072,619.053476,619.053665,0.188,0.304,C21 H19 N2 O20 ,21,19,2,20,0,
389.66,6640504,619.057607,619.057036,-0.571,-0.922,C18 H23 N2 O20 S,18,23,2,20,1,
516.92,6640504,619.057607,619.057687,0.081,0.130,C26 H19 O18    ,26,19,0,18,0,
528.54,6640504,619.057607,619.057174,-0.432,-0.698,C39 H11 N2 O7  ,39,11,2,7,0,
535.27,8434547,619.094173,619.094073,-0.100,-0.161,C27 H23 O17    ,27,23,0,17,0,
546.43,8434547,619.094173,619.093560,-0.613,-0.990,C40 H15 N2 O6  ,40,15,2,6,0,
472.52,8782703,619.130521,619.129945,-0.575,-0.929,C41 H19 N2 O5  ,41,19,2,5,0,
488.21,8782703,619.130521,619.130458,-0.062,-0.101,C28 H27 O16    ,28,27,0,16,0,
389.93,7226219,619.166838,619.166192,-0.645,-1.042,C21 H35 N2 O17 S,21,35,2,17,1,
517.42,7226219,619.166838,619.166844,0.006,0.010,C29 H31 O15    ,29,31,0,15,0,
529.32,7226219,619.166838,619.166331,-0.507,-0.819,C42 H23 N2 O4  ,42,23,2,4,0,
308.50,4871014,619.203482,619.203229,-0.252,-0.408,C30 H35 O14    ,30,35,0,14,0,
497.38,3464034,619.239723,619.239615,-0.109,-0.175,C31 H39 O13    ,31,39,0,13,0,
510.61,3464034,619.239723,619.239102,-0.622,-1.004,C44 H31 N2 O2  ,44,31,2,2,0,
368.76,2851678,619.276005,619.275349,-0.656,-1.059,C24 H47 N2 O14 S,24,47,2,14,1,
490.45,2851678,619.276005,619.276000,-0.004,-0.007,C32 H43 O12    ,32,43,0,12,0,
503.98,2851678,619.276005,619.275487,-0.517,-0.835,C45 H35 N2 O   ,45,35,2,1,0,
356.34,2767709,619.279402,619.278859,-0.544,-0.878,C42 H39 N2 O S ,42,39,2,1,1,
399.70,2767709,619.279402,619.279372,-0.031,-0.049,C29 H47 O12 S  ,29,47,0,12,1,
649.93,2941686,620.142183,620.142814,0.631,1.017,C19 H30 N3 O20 ,19,30,3,20,0,
367.70,2806413,621.015786,621.015171,-0.615,-0.991,C20 H17 N2 O19 S,20,17,2,19,1,
488.91,2806413,621.015786,621.015823,0.036,0.058,C28 H13 O17    ,28,13,0,17,0,
502.07,2806413,621.015786,621.015309,-0.477,-0.768,C41 H5 N2 O6   ,41,5,2,6,0,
362.79,7180934,621.073334,621.072686,-0.648,-1.044,C18 H25 N2 O20 S,18,25,2,20,1,
459.40,7180934,621.073334,621.072824,-0.510,-0.821,C39 H13 N2 O7  ,39,13,2,7,0,
468.36,7180934,621.073334,621.073337,0.003,0.005,C26 H21 O18    ,26,21,0,18,0,
393.55,9052801,621.109852,621.109210,-0.642,-1.034,C40 H17 N2 O6  ,40,17,2,6,0,
414.65,9052801,621.109852,621.109723,-0.129,-0.208,C27 H25 O17    ,27,25,0,17,0,
468.64,9806461,621.146175,621.145595,-0.580,-0.933,C41 H21 N2 O5  ,41,21,2,5,0,
477.03,9806461,621.146175,621.146108,-0.067,-0.107,C28 H29 O16    ,28,29,0,16,0,
408.60,7758457,621.182532,621.181981,-0.551,-0.887,C42 H25 N2 O4  ,42,25,2,4,0,
420.15,7758457,621.182532,621.182494,-0.038,-0.061,C29 H33 O15    ,29,33,0,15,0,
-1000.00,2929269,621.215142,621.214857,-0.285,-0.459,C25 H37 N2 O16 ,25,37,2,16,0,
486.73,5515892,621.219137,621.218879,-0.257,-0.414,C30 H37 O14    ,30,37,0,14,0,
-1000.00,4217456,621.255179,621.255265,0.086,0.139,C31 H41 O13    ,31,41,0,13,0,
-1000.00,4217456,621.255179,621.254752,-0.427,-0.687,C44 H33 N2 O2  ,44,33,2,2,0,
-1000.00,4217456,621.255179,621.254614,-0.565,-0.910,C23 H45 N2 O15 S,23,45,2,15,1,
-1000.00,2860652,621.289543,621.289149,-0.395,-0.635,C36 H45 O7 S   ,36,45,0,7,1,
-1000.00,3092076,621.291291,621.291137,-0.154,-0.248,C45 H37 N2 O   ,45,37,2,1,0,
-1000.00,3092076,621.291291,621.290999,-0.292,-0.470,C24 H49 N2 O14 S,24,49,2,14,1,
-1000.00,3092076,621.291291,621.291650,0.359,0.578,C32 H45 O12    ,32,45,0,12,0,
504.64,3209624,623.032123,623.031473,-0.651,-1.045,C28 H15 O17    ,28,15,0,17,0,
367.18,6123926,623.052535,623.052602,0.067,0.108,C25 H19 O19    ,25,19,0,19,0,
375.08,6123926,623.052535,623.051951,-0.584,-0.937,C17 H23 N2 O21 S,17,23,2,21,1,
387.91,6123926,623.052535,623.052089,-0.446,-0.715,C38 H11 N2 O8  ,38,11,2,8,0,
352.20,8561041,623.089100,623.088987,-0.112,-0.180,C26 H23 O18    ,26,23,0,18,0,
374.73,8561041,623.089100,623.088474,-0.625,-1.003,C39 H15 N2 O7  ,39,15,2,7,0,
365.50,8073613,623.125291,623.124722,-0.570,-0.914,C19 H31 N2 O19 S,19,31,2,19,1,
437.26,8073613,623.125291,623.125373,0.082,0.131,C27 H27 O17    ,27,27,0,17,0,
453.28,8073613,623.125291,623.124860,-0.431,-0.692,C40 H19 N2 O6  ,40,19,2,6,0,
349.97,10060168,623.161816,623.161245,-0.571,-0.916,C41 H23 N2 O5  ,41,23,2,5,0,
352.73,10060168,623.161816,623.161758,-0.058,-0.092,C28 H31 O16    ,28,31,0,16,0,
349.62,6590852,623.198117,623.197493,-0.624,-1.002,C21 H39 N2 O17 S,21,39,2,17,1,
430.45,6590852,623.198117,623.197631,-0.486,-0.780,C42 H27 N2 O4  ,42,27,2,4,0,
446.10,6590852,623.198117,623.198144,0.027,0.043,C29 H35 O15    ,29,35,0,15,0,
-1000.00,5499264,623.234589,623.234530,-0.059,-0.095,C30 H39 O14    ,30,39,0,14,0,
-1000.00,5499264,623.234589,623.234016,-0.572,-0.918,C43 H31 N2 O3  ,43,31,2,3,0,
308.82,3602598,625.010729,625.010086,-0.643,-1.029,C19 H17 N2 O20 S,19,17,2,20,1,
413.03,3602598,625.010729,625.010737,0.008,0.013,C27 H13 O18    ,27,13,0,18,0,
430.73,3602598,625.010729,625.010224,-0.505,-0.807,C40 H5 N2 O7   ,40,5,2,7,0,
572.59,4456610,625.047263,625.047123,-0.140,-0.224,C28 H17 O17    ,28,17,0,17,0,
582.82,4456610,625.047263,625.046610,-0.653,-1.045,C41 H9 N2 O6   ,41,9,2,6,0,
451.54,4626591,625.068314,625.067739,-0.575,-0.920,C38 H13 N2 O8  ,38,13,2,8,0,
480.02,4626591,625.068314,625.068252,-0.062,-0.099,C25 H21 O19    ,25,21,0,19,0,
592.69,3349661,625.083632,625.082995,-0.637,-1.019,C42 H13 N2 O5  ,42,13,2,5,0,
616.05,3349661,625.083632,625.083508,-0.124,-0.199,C29 H21 O16    ,29,21,0,16,0,
472.00,6156443,625.104665,625.103986,-0.678,-1.085,C18 H29 N2 O20 S,18,29,2,20,1,
487.32,6156443,625.104665,625.104638,-0.027,-0.043,C26 H25 O18    ,26,25,0,18,0,
500.32,6156443,625.104665,625.104124,-0.540,-0.864,C39 H17 N2 O7  ,39,17,2,7,0,
536.97,3838105,625.120312,625.119894,-0.419,-0.670,C30 H25 O15    ,30,25,0,15,0,
433.06,7262358,625.141116,625.141023,-0.093,-0.149,C27 H29 O17    ,27,29,0,17,0,
449.37,7262358,625.141116,625.140510,-0.606,-0.970,C40 H21 N2 O6  ,40,21,2,6,0,
539.72,3494036,625.156690,625.156279,-0.410,-0.656,C31 H29 O14    ,31,29,0,14,0,
370.25,7884946,625.177461,625.177409,-0.052,-0.083,C28 H33 O16    ,28,33,0,16,0,
391.94,7884946,625.177461,625.176895,-0.565,-0.904,C41 H25 N2 O5  ,41,25,2,5,0,
204.77,5605517,625.213741,625.213281,-0.460,-0.735,C42 H29 N2 O4  ,42,29,2,4,0,
205.34,5605517,625.213741,625.213143,-0.598,-0.956,C21 H41 N2 O17 S,21,41,2,17,1,
240.86,5605517,625.213741,625.213794,0.053,0.086,C29 H37 O15    ,29,37,0,15,0,
369.47,3061677,627.026375,627.025736,-0.640,-1.020,C19 H19 N2 O20 S,19,19,2,20,1,
491.21,3061677,627.026375,627.026387,0.012,0.019,C27 H15 O18    ,27,15,0,18,0,
504.21,3061677,627.026375,627.025874,-0.501,-0.799,C40 H7 N2 O7   ,40,7,2,7,0,
478.55,4712361,627.063006,627.062773,-0.233,-0.372,C28 H19 O17    ,28,19,0,17,0,
342.17,4571046,627.084062,627.083389,-0.673,-1.073,C38 H15 N2 O8  ,38,15,2,8,0,
389.03,4571046,627.084062,627.083902,-0.160,-0.255,C25 H23 O19    ,25,23,0,19,0,
314.44,4695972,627.099205,627.098645,-0.560,-0.893,C42 H15 N2 O5  ,42,15,2,5,0,
360.91,4695972,627.099205,627.099158,-0.047,-0.075,C29 H23 O16    ,29,23,0,16,0,
279.46,6999970,627.120550,627.120288,-0.263,-0.419,C26 H27 O18    ,26,27,0,18,0,
366.49,3763104,627.135358,627.134892,-0.466,-0.743,C22 H31 N2 O17 S,22,31,2,17,1,
487.41,3763104,627.135358,627.135544,0.185,0.296,C30 H27 O15    ,30,27,0,15,0,
500.83,3763104,627.135358,627.135031,-0.328,-0.522,C43 H19 N2 O4  ,43,19,2,4,0,
395.27,6467485,627.156773,627.156673,-0.099,-0.159,C27 H31 O17    ,27,31,0,17,0,
414.39,6467485,627.156773,627.156160,-0.613,-0.977,C40 H23 N2 O6  ,40,23,2,6,0,
507.56,3324827,627.171796,627.171278,-0.518,-0.826,C23 H35 N2 O16 S,23,35,2,16,1,
521.28,3324827,627.171796,627.171929,0.133,0.213,C31 H31 O14    ,31,31,0,14,0,
533.95,3324827,627.171796,627.171416,-0.380,-0.605,C44 H23 N2 O3  ,44,23,2,3,0,
388.78,5922713,627.193201,627.193059,-0.142,-0.227,C28 H35 O16    ,28,35,0,16,0,
408.80,5922713,627.193201,627.192546,-0.656,-1.045,C41 H27 N2 O5  ,41,27,2,5,0,
487.19,2873236,627.229764,627.229444,-0.320,-0.511,C29 H39 O15    ,29,39,0,15,0,
-1000.00,2696055,627.466296,627.466385,0.088,0.141,C36 H67 O6 S   ,36,67,0,6,1,
508.04,3692211,629.042425,629.042037,-0.388,-0.617,C27 H17 O18    ,27,17,0,18,0,
427.06,5791407,629.078623,629.078423,-0.200,-0.318,C28 H21 O17    ,28,21,0,17,0,
516.81,3196588,629.099624,629.099552,-0.072,-0.114,C25 H25 O19    ,25,25,0,19,0,
529.00,3196588,629.099624,629.099039,-0.585,-0.930,C38 H17 N2 O8  ,38,17,2,8,0,
372.24,5314218,629.114544,629.114157,-0.387,-0.615,C21 H29 N2 O18 S,21,29,2,18,1,
494.94,5314218,629.114544,629.114808,0.264,0.420,C29 H25 O16    ,29,25,0,16,0,
508.05,5314218,629.114544,629.114295,-0.249,-0.395,C42 H17 N2 O5  ,42,17,2,5,0,
361.97,3882663,629.136347,629.135938,-0.409,-0.650,C26 H29 O18    ,26,29,0,18,0,
327.94,4428454,629.151782,629.151194,-0.588,-0.935,C30 H29 O15    ,30,29,0,15,0,
375.53,5234339,629.172073,629.172323,0.250,0.397,C27 H33 O17    ,27,33,0,17,0,
396.34,5234339,629.172073,629.171810,-0.263,-0.418,C40 H25 N2 O6  ,40,25,2,6,0,
455.73,5234339,629.172073,629.171672,-0.401,-0.638,C19 H37 N2 O19 S,19,37,2,19,1,
421.46,4689569,629.187647,629.187579,-0.068,-0.108,C31 H33 O14    ,31,33,0,14,0,
439.71,4689569,629.187647,629.187066,-0.581,-0.924,C44 H25 N2 O3  ,44,25,2,3,0,
509.39,2950812,629.224387,629.223965,-0.422,-0.670,C32 H37 O13    ,32,37,0,13,0,
-1000.00,3978897,629.314931,629.315363,0.433,0.688,C35 H49 O8 S   ,35,49,0,8,1,
-1000.00,3903117,629.351264,629.351749,0.485,0.770,C36 H53 O7 S   ,36,53,0,7,1,
497.48,2972093,631.020377,631.020650,0.273,0.433,C18 H19 N2 O21 S,18,19,2,21,1,
666.56,2972093,631.020377,631.020789,0.412,0.652,C39 H7 N2 O8   ,39,7,2,8,0,
466.49,5354936,631.057904,631.057687,-0.217,-0.343,C27 H19 O18    ,27,19,0,18,0,
407.12,5078452,631.093814,631.093421,-0.392,-0.622,C20 H27 N2 O19 S,20,27,2,19,1,
539.98,5078452,631.093814,631.094073,0.259,0.410,C28 H23 O17    ,28,23,0,17,0,
551.23,5078452,631.093814,631.093560,-0.254,-0.403,C41 H15 N2 O6  ,41,15,2,6,0,
371.22,6536623,631.130442,631.129807,-0.635,-1.006,C21 H31 N2 O18 S,21,31,2,18,1,
493.59,6536623,631.130442,631.130458,0.017,0.026,C29 H27 O16    ,29,27,0,16,0,
506.74,6536623,631.130442,631.129945,-0.496,-0.786,C42 H19 N2 O5  ,42,19,2,5,0,
578.76,2874796,631.151915,631.151588,-0.327,-0.519,C26 H31 O18    ,26,31,0,18,0,
368.50,5248427,631.166599,631.166192,-0.406,-0.644,C22 H35 N2 O17 S,22,35,2,17,1,
