mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,3146063,1024.913430,1024.913463,0.033,0.032,C27 H17 N2 O39 S,27,17,2,39,1,
-1000.00,3146063,1024.913430,1024.913602,0.172,0.167,C48 H5 N2 O26  ,48,5,2,26,0,
-1000.00,3146063,1024.913430,1024.913977,0.546,0.533,C14 H25 O50 S  ,14,25,0,50,1,
-1000.00,3146063,1024.913430,1024.914115,0.685,0.668,C35 H13 O37    ,35,13,0,37,0,
-1000.00,3146063,1024.913430,1024.912508,-0.922,-0.900,C62 H122 N O9  ,62,122,1,9,0,
-1000.00,2959868,1025.300151,1025.300107,-0.044,-0.043,C64 H49 O11 S  ,64,49,0,11,1,
-1000.00,2959868,1025.300151,1025.300950,0.798,0.779,C30 H61 N2 O36 ,30,61,2,36,0,
-1000.00,2959868,1025.300151,1025.299099,-1.052,-1.026,C42 H57 O29    ,42,57,0,29,0,
-1000.00,3132775,1029.601483,1029.601362,-0.121,-0.118,C75 H81 O S    ,75,81,0,1,1,
-1000.00,3132775,1029.601483,1029.600354,-1.129,-1.096,C53 H89 O19    ,53,89,0,19,0,
-1000.00,3042844,1030.018694,1030.018657,-0.037,-0.036,C21 H32 N3 O42 S,21,32,3,42,1,
-1000.00,3042844,1030.018694,1030.018795,0.101,0.098,C42 H20 N3 O29 ,42,20,3,29,0,
-1000.00,3042844,1030.018694,1030.019308,0.614,0.596,C29 H28 N O40  ,29,28,1,40,0,
-1000.00,3042844,1030.018694,1030.017952,-0.742,-0.720,C76 H8 N O4 S  ,76,8,1,4,1,
-1000.00,3042844,1030.018694,1030.019803,1.109,1.077,C64 H12 N3 O11 S,64,12,3,11,1,
-1000.00,3125412,1031.525205,1031.524962,-0.243,-0.236,C64 H75 N2 O8 S,64,75,2,8,1,
-1000.00,3125412,1031.525205,1031.525475,0.270,0.262,C51 H83 O19 S  ,51,83,0,19,1,
-1000.00,3125412,1031.525205,1031.525614,0.408,0.396,C72 H71 O6     ,72,71,0,6,0,
-1000.00,3094154,1032.667006,1032.666405,-0.601,-0.582,C75 H86 N O2   ,75,86,1,2,0,
-1000.00,3094154,1032.667006,1032.666266,-0.739,-0.716,C54 H98 N O15 S,54,98,1,15,1,
-1000.00,3164714,1037.371221,1037.371219,-0.002,-0.002,C37 H69 N2 O29 S,37,69,2,29,1,
-1000.00,3164714,1037.371221,1037.371357,0.136,0.131,C58 H57 N2 O16 ,58,57,2,16,0,
-1000.00,3164714,1037.371221,1037.371870,0.649,0.626,C45 H65 O27    ,45,65,0,27,0,
-1000.00,3026849,1040.882597,1040.882271,-0.326,-0.313,C60 H118 N3 O10,60,118,3,10,0,
-1000.00,3026849,1040.882597,1040.882027,-0.570,-0.547,C45 H5 O31     ,45,5,0,31,0,
-1000.00,3026849,1040.882597,1040.881889,-0.708,-0.680,C24 H17 O44 S  ,24,17,0,44,1,
-1000.00,3026849,1040.882597,1040.883739,1.142,1.097,C12 H21 N2 O51 S,12,21,2,51,1,
-1000.00,3242410,1042.225758,1042.225736,-0.021,-0.021,C29 H56 N O37 S,29,56,1,37,1,
-1000.00,3242410,1042.225758,1042.225875,0.117,0.112,C50 H44 N O24  ,50,44,1,24,0,
-1000.00,3242410,1042.225758,1042.225362,-0.396,-0.380,C63 H36 N3 O13 ,63,36,3,13,0,
-1000.00,3242410,1042.225758,1042.225223,-0.535,-0.513,C42 H48 N3 O26 S,42,48,3,26,1,
-1000.00,3242410,1042.225758,1042.226883,1.125,1.079,C72 H36 N O6 S ,72,36,1,6,1,
-1000.00,3189068,1047.459383,1047.459504,0.121,0.115,C56 H71 O19    ,56,71,0,19,0,
-1000.00,3189068,1047.459383,1047.458991,-0.392,-0.375,C69 H63 N2 O8  ,69,63,2,8,0,
-1000.00,3189068,1047.459383,1047.458852,-0.531,-0.507,C48 H75 N2 O21 S,48,75,2,21,1,
-1000.00,3189068,1047.459383,1047.460511,1.128,1.077,C78 H63 O S    ,78,63,0,1,1,
-1000.00,2928282,1054.360116,1054.359670,-0.446,-0.423,C69 H52 N O10  ,69,52,1,10,0,
-1000.00,2928282,1054.360116,1054.359532,-0.584,-0.554,C48 H64 N O23 S,48,64,1,23,1,
-1000.00,2928282,1054.360116,1054.359019,-1.097,-1.041,C61 H56 N3 O12 S,61,56,3,12,1,
-1000.00,3129632,1059.576299,1059.575541,-0.758,-0.715,C75 H79 O3 S   ,75,79,0,3,1,
-1000.00,3129632,1059.576299,1059.577392,1.093,1.031,C63 H83 N2 O10 S,63,83,2,10,1,
-1000.00,3387086,1060.971161,1060.971117,-0.045,-0.042,C49 H13 N2 O27 ,49,13,2,27,0,
-1000.00,3387086,1060.971161,1060.970978,-0.183,-0.173,C28 H25 N2 O40 S,28,25,2,40,1,
-1000.00,3387086,1060.971161,1060.971491,0.330,0.311,C15 H33 O51 S  ,15,33,0,51,1,
-1000.00,3387086,1060.971161,1060.971630,0.468,0.441,C36 H21 O38    ,36,21,0,38,0,
-1000.00,3387086,1060.971161,1060.970274,-0.887,-0.836,C83 H O2 S     ,83,1,0,2,1,
-1000.00,3387086,1060.971161,1060.972125,0.963,0.908,C71 H5 N2 O9 S ,71,5,2,9,1,
-1000.00,2949265,1065.923870,1065.923044,-0.826,-0.775,C58 H4 N O22   ,58,4,1,22,0,
-1000.00,2949265,1065.923870,1065.924756,0.886,0.831,C25 H20 N3 O42 S,25,20,3,42,1,
-1000.00,2949265,1065.923870,1065.922906,-0.965,-0.905,C37 H16 N O35 S,37,16,1,35,1,
-1000.00,2949265,1065.923870,1065.924895,1.024,0.961,C46 H8 N3 O29  ,46,8,3,29,0,
451.03,3145657,1068.749402,1068.748368,-1.034,-0.968,C13 H5 N2 O53 S,13,5,2,53,1,
455.04,3145657,1068.749402,1068.749019,-0.383,-0.358,C21 H O51      ,21,1,0,51,0,
521.13,3145657,1068.749402,1068.750271,0.869,0.813,C58 H106 N3 O12 S,58,106,3,12,1,
552.75,3145657,1068.749402,1068.748420,-0.982,-0.919,C70 H102 N O5 S,70,102,1,5,1,
380.05,3028186,1069.774488,1069.774642,0.154,0.144,C7 H12 N O58 S ,7,12,1,58,1,
380.53,3028186,1069.774488,1069.774129,-0.359,-0.335,C20 H4 N3 O47 S,20,4,3,47,1,
449.44,3028186,1069.774488,1069.774694,0.207,0.193,C64 H109 O10 S ,64,109,0,10,1,
463.70,3028186,1069.774488,1069.774780,0.293,0.274,C28 N O45      ,28,0,1,45,0,
-1000.00,3374441,1070.288299,1070.287687,-0.612,-0.572,C60 H48 N O18  ,60,48,1,18,0,
-1000.00,3374441,1070.288299,1070.287549,-0.750,-0.701,C39 H60 N O31 S,39,60,1,31,1,
-1000.00,3374441,1070.288299,1070.287174,-1.125,-1.051,C73 H40 N3 O7  ,73,40,3,7,0,
-1000.00,3039953,1071.584961,1071.585767,0.806,0.752,C53 H87 N2 O20 ,53,87,2,20,0,
-1000.00,3039953,1071.584961,1071.583916,-1.044,-0.975,C65 H83 O13    ,65,83,0,13,0,
-1000.00,3526914,1071.763756,1071.763342,-0.414,-0.386,C74 H103 O3 S  ,74,103,0,3,1,
-1000.00,3526914,1071.763756,1071.763290,-0.466,-0.435,C17 H6 N O51 S ,17,6,1,51,1,
-1000.00,3127243,1072.496426,1072.496360,-0.066,-0.062,C43 H82 N3 O25 S,43,82,3,25,1,
-1000.00,3127243,1072.496426,1072.496498,0.072,0.067,C64 H70 N3 O12 ,64,70,3,12,0,
-1000.00,3127243,1072.496426,1072.497011,0.585,0.545,C51 H78 N O23  ,51,78,1,23,0,
-1000.00,3206940,1075.634784,1075.635694,0.910,0.846,C54 H95 N2 O17 S,54,95,2,17,1,
-1000.00,3206940,1075.634784,1075.633844,-0.941,-0.874,C66 H91 O10 S  ,66,91,0,10,1,
-1000.00,3206940,1075.634784,1075.635833,1.048,0.975,C75 H83 N2 O4  ,75,83,2,4,0,
-1000.00,3164258,1076.858803,1076.858639,-0.163,-0.152,C70 H114 N3 O3 S,70,114,3,3,1,
-1000.00,3164258,1076.858803,1076.858396,-0.407,-0.378,C55 H O24 S    ,55,1,0,24,1,
-1000.00,3164258,1076.858803,1076.859238,0.436,0.405,C21 H13 N2 O49 ,21,13,2,49,0,
-1000.00,3164258,1076.858803,1076.859291,0.488,0.453,C78 H110 N O   ,78,110,1,1,0,
-1000.00,3198370,1078.070300,1078.070298,-0.002,-0.002,C30 H36 N3 O38 S,30,36,3,38,1,
-1000.00,3198370,1078.070300,1078.070437,0.137,0.127,C51 H24 N3 O25 ,51,24,3,25,0,
-1000.00,3198370,1078.070300,1078.070864,0.564,0.523,C74 H141 O S   ,74,141,0,1,1,
-1000.00,3198370,1078.070300,1078.070950,0.650,0.603,C38 H32 N O36  ,38,32,1,36,0,
-1000.00,3198370,1078.070300,1078.071445,1.144,1.061,C73 H16 N3 O7 S,73,16,3,7,1,
-1000.00,3228352,1079.161517,1079.161620,0.103,0.096,C45 H43 O29 S  ,45,43,0,29,1,
-1000.00,3228352,1079.161517,1079.161758,0.242,0.224,C66 H31 O16    ,66,31,0,16,0,
-1000.00,3228352,1079.161517,1079.161245,-0.271,-0.251,C79 H23 N2 O5  ,79,23,2,5,0,
-1000.00,3228352,1079.161517,1079.161107,-0.410,-0.380,C58 H35 N2 O18 S,58,35,2,18,1,
-1000.00,3405878,1084.577088,1084.576663,-0.425,-0.392,C69 H82 N O8 S ,69,82,1,8,1,
-1000.00,3267484,1088.006913,1088.007030,0.117,0.107,C31 H30 N O40 S,31,30,1,40,1,
-1000.00,3267484,1088.006913,1088.007168,0.255,0.235,C52 H18 N O27  ,52,18,1,27,0,
-1000.00,3267484,1088.006913,1088.006655,-0.258,-0.237,C65 H10 N3 O16 ,65,10,3,16,0,
-1000.00,3267484,1088.006913,1088.006516,-0.396,-0.364,C44 H22 N3 O29 S,44,22,3,29,1,
-1000.00,3195975,1088.684003,1088.683236,-0.766,-0.704,C67 H94 N O11  ,67,94,1,11,0,
-1000.00,3195975,1088.684003,1088.685087,1.084,0.996,C55 H98 N3 O18 ,55,98,3,18,0,
-1000.00,3281588,1091.153394,1091.153383,-0.011,-0.010,C78 H27 O6 S   ,78,27,0,6,1,
-1000.00,3281588,1091.153394,1091.154088,0.693,0.635,C23 H51 N2 O44 S,23,51,2,44,1,
-1000.00,3281588,1091.153394,1091.154226,0.832,0.762,C44 H39 N2 O31 ,44,39,2,31,0,
-1000.00,3281588,1091.153394,1091.152376,-1.019,-0.934,C56 H35 O24    ,56,35,0,24,0,
-1000.00,3281588,1091.153394,1091.152237,-1.157,-1.060,C35 H47 O37 S  ,35,47,0,37,1,
-1000.00,3346482,1096.750194,1096.749807,-0.387,-0.353,C15 H5 O57     ,15,5,0,57,0,
-1000.00,3346482,1096.750194,1096.751058,0.865,0.788,C52 H110 N3 O18 S,52,110,3,18,1,
-1000.00,3346482,1096.750194,1096.749208,-0.986,-0.899,C64 H106 N O11 S,64,106,1,11,1,
-1000.00,3346482,1096.750194,1096.751197,1.003,0.914,C73 H98 N3 O5  ,73,98,3,5,0,
-1000.00,3346482,1096.750194,1096.749156,-1.038,-0.947,C7 H9 N2 O59 S ,7,9,2,59,1,
-1000.00,3456796,1099.703110,1099.703105,-0.005,-0.005,C52 H107 O21 S ,52,107,0,21,1,
-1000.00,3456796,1099.703110,1099.703244,0.133,0.121,C73 H95 O8     ,73,95,0,8,0,
-1000.00,3456796,1099.703110,1099.702592,-0.518,-0.471,C65 H99 N2 O10 S,65,99,2,10,1,
-1000.00,3456796,1099.703110,1099.702540,-0.570,-0.519,C8 H2 N3 O58 S ,8,2,3,58,1,
-1000.00,3101320,1107.105254,1107.105031,-0.222,-0.201,C62 H27 O21    ,62,27,0,21,0,
-1000.00,3101320,1107.105254,1107.104893,-0.360,-0.326,C41 H39 O34 S  ,41,39,0,34,1,
-1000.00,3101320,1107.105254,1107.104518,-0.735,-0.664,C75 H19 N2 O10 ,75,19,2,10,0,
-1000.00,3101320,1107.105254,1107.106039,0.786,0.710,C84 H19 O3 S   ,84,19,0,3,1,
-1000.00,3101320,1107.105254,1107.104380,-0.874,-0.789,C54 H31 N2 O23 S,54,31,2,23,1,
-1000.00,3557322,1112.182028,1112.181563,-0.465,-0.418,C36 H46 N3 O37 ,36,46,3,37,0,
-1000.00,3557322,1112.182028,1112.182571,0.542,0.488,C58 H38 N3 O19 S,58,38,3,19,1,
-1000.00,3557322,1112.182028,1112.182709,0.681,0.612,C79 H26 N3 O6  ,79,26,3,6,0,
-1000.00,3557322,1112.182028,1112.183084,1.056,0.949,C45 H46 N O30 S,45,46,1,30,1,
-1000.00,3557322,1112.182028,1112.183222,1.194,1.073,C66 H34 N O17  ,66,34,1,17,0,
-1000.00,3204202,1116.497756,1116.498074,0.318,0.285,C51 H78 N3 O24 ,51,78,3,24,0,
-1000.00,3506495,1133.941099,1133.940884,-0.215,-0.190,C73 H4 N O13 S ,73,4,1,13,1,
-1000.00,3506495,1133.941099,1133.941588,0.489,0.431,C18 H28 N3 O51 S,18,28,3,51,1,
-1000.00,3506495,1133.941099,1133.941641,0.541,0.477,C75 H125 N2 O3 S,75,125,2,3,1,
-1000.00,3506495,1133.941099,1133.941727,0.627,0.553,C39 H16 N3 O38 ,39,16,3,38,0,
-1000.00,3506495,1133.941099,1133.942240,1.140,1.006,C26 H24 N O49  ,26,24,1,49,0,
-1000.00,3506495,1133.941099,1133.942292,1.193,1.052,C83 H121 O     ,83,121,0,1,0,
-1000.00,3506495,1133.941099,1133.939876,-1.223,-1.079,C51 H12 N O31  ,51,12,1,31,0,
-1000.00,3077319,1136.575560,1136.575930,0.371,0.326,C56 H86 N3 O21 ,56,86,3,21,0,
-1000.00,3277118,1139.782783,1139.782676,-0.107,-0.094,C63 H111 O17   ,63,111,0,17,0,
-1000.00,3277118,1139.782783,1139.782623,-0.159,-0.140,C6 H14 N O65   ,6,14,1,65,0,
-1000.00,3277118,1139.782783,1139.782163,-0.620,-0.544,C76 H103 N2 O6 ,76,103,2,6,0,
-1000.00,3277118,1139.782783,1139.782110,-0.672,-0.590,C19 H6 N3 O54  ,19,6,3,54,0,
-1000.00,3277118,1139.782783,1139.782024,-0.758,-0.665,C55 H115 N2 O19 S,55,115,2,19,1,
-1000.00,3277118,1139.782783,1139.783631,0.848,0.744,C28 H6 N O47 S ,28,6,1,47,1,
-1000.00,3280077,1142.243002,1142.242927,-0.075,-0.066,C76 H40 N O9 S ,76,40,1,9,1,
-1000.00,3280077,1142.243002,1142.243769,0.768,0.672,C42 H52 N3 O34 ,42,52,3,34,0,
-1000.00,3280077,1142.243002,1142.241919,-1.083,-0.948,C54 H48 N O27  ,54,48,1,27,0,
-1000.00,3280077,1142.243002,1142.241780,-1.221,-1.069,C33 H60 N O40 S,33,60,1,40,1,
-1000.00,3496390,1145.550873,1145.550783,-0.090,-0.078,C76 H77 N2 O6 S,76,77,2,6,1,
-1000.00,3496390,1145.550873,1145.551296,0.423,0.370,C63 H85 O17 S  ,63,85,0,17,1,
-1000.00,3496390,1145.550873,1145.551434,0.562,0.490,C84 H73 O4     ,84,73,0,4,0,
-1000.00,3496390,1145.550873,1145.549775,-1.097,-0.958,C54 H85 N2 O24 ,54,85,2,24,0,
-1000.00,3073505,1155.353994,1155.353857,-0.137,-0.119,C80 H51 O9     ,80,51,0,9,0,
-1000.00,3073505,1155.353994,1155.353718,-0.276,-0.239,C59 H63 O22 S  ,59,63,0,22,1,
-1000.00,3073505,1155.353994,1155.353205,-0.789,-0.683,C72 H55 N2 O11 S,72,55,2,11,1,
-1000.00,3157701,1155.865040,1155.865052,0.012,0.011,C25 H14 N3 O50 ,25,14,3,50,0,
-1000.00,3157701,1155.865040,1155.865104,0.065,0.056,C82 H111 N2 O2 ,82,111,2,2,0,
-1000.00,3157701,1155.865040,1155.864966,-0.074,-0.064,C61 H123 N2 O15 S,61,123,2,15,1,
-1000.00,3157701,1155.865040,1155.865565,0.525,0.455,C12 H22 N O61  ,12,22,1,61,0,
-1000.00,3157701,1155.865040,1155.865617,0.578,0.500,C69 H119 O13   ,69,119,0,13,0,
-1000.00,3157701,1155.865040,1155.864209,-0.830,-0.718,C59 H2 N O25 S ,59,2,1,25,1,
-1000.00,3157701,1155.865040,1155.866060,1.020,0.883,C47 H6 N3 O32 S,47,6,3,32,1,
-1000.00,3067232,1161.756764,1161.757077,0.313,0.269,C10 H8 N3 O62  ,10,8,3,62,0,
-1000.00,3067232,1161.756764,1161.757130,0.365,0.314,C67 H105 N2 O14,67,105,2,14,0,
-1000.00,3097397,1164.873702,1164.873432,-0.270,-0.232,C36 H13 O45    ,36,13,0,45,0,
-1000.00,3097397,1164.873702,1164.873293,-0.408,-0.350,C15 H25 O58 S  ,15,25,0,58,1,
-1000.00,3097397,1164.873702,1164.874440,0.738,0.634,C58 H5 O27 S   ,58,5,0,27,1,
-1000.00,3097397,1164.873702,1164.872919,-0.783,-0.672,C49 H5 N2 O34  ,49,5,2,34,0,
-1000.00,3097397,1164.873702,1164.872780,-0.921,-0.791,C28 H17 N2 O47 S,28,17,2,47,1,
-1000.00,3097397,1164.873702,1164.874683,0.982,0.843,C73 H118 N3 O6 S,73,118,3,6,1,
-1000.00,3144346,1168.727830,1168.728026,0.196,0.168,C16 H5 N2 O57 S,16,5,2,57,1,
-1000.00,3144346,1168.727830,1168.728079,0.249,0.213,C73 H102 N O9 S,73,102,1,9,1,
-1000.00,3144346,1168.727830,1168.728678,0.848,0.725,C24 H O55      ,24,1,0,55,0,
-1000.00,3144346,1168.727830,1168.726558,-1.272,-1.088,C64 H102 N3 O16,64,102,3,16,0,
-1000.00,3068774,1169.138788,1169.138796,0.008,0.007,C81 H25 N2 O7 S,81,25,2,7,1,
-1000.00,3068774,1169.138788,1169.138301,-0.487,-0.417,C46 H41 O36    ,46,41,0,36,0,
-1000.00,3068774,1169.138788,1169.139309,0.521,0.445,C68 H33 O18 S  ,68,33,0,18,1,
-1000.00,3068774,1169.138788,1169.138163,-0.625,-0.535,C25 H53 O49 S  ,25,53,0,49,1,
-1000.00,3068774,1169.138788,1169.139447,0.659,0.564,C89 H21 O5     ,89,21,0,5,0,
-1000.00,3068774,1169.138788,1169.137788,-1.000,-0.855,C59 H33 N2 O25 ,59,33,2,25,0,
-1000.00,3068774,1169.138788,1169.137650,-1.139,-0.974,C38 H45 N2 O38 S,38,45,2,38,1,
-1000.00,3133543,1169.653253,1169.653058,-0.195,-0.166,C66 H93 N2 O16 ,66,93,2,16,0,
-1000.00,3133543,1169.653253,1169.653572,0.318,0.272,C53 H101 O27   ,53,101,0,27,0,
431.99,3192378,1174.618984,1174.620104,1.119,0.953,C58 H96 N O21 S,58,96,1,21,1,
433.60,3192378,1174.618984,1174.618583,-0.401,-0.342,C49 H96 N3 O28 ,49,96,3,28,0,
439.77,3192378,1174.618984,1174.617740,-1.244,-1.059,C83 H84 N O3 S ,83,84,1,3,1,
456.73,3192378,1174.618984,1174.619591,0.606,0.516,C71 H88 N3 O10 S,71,88,3,10,1,
478.47,3192378,1174.618984,1174.620242,1.258,1.071,C79 H84 N O8   ,79,84,1,8,0,
-1000.00,3229248,1176.619208,1176.619985,0.777,0.660,C67 H90 N3 O13 S,67,90,3,13,1,
-1000.00,3229248,1176.619208,1176.618134,-1.073,-0.912,C79 H86 N O6 S ,79,86,1,6,1,
-1000.00,3229248,1176.619208,1176.620498,1.290,1.096,C54 H98 N O24 S,54,98,1,24,1,
-1000.00,3167317,1185.449467,1185.448939,-0.528,-0.446,C69 H69 O18    ,69,69,0,18,0,
-1000.00,3167317,1185.449467,1185.448801,-0.667,-0.562,C48 H81 O31 S  ,48,81,0,31,1,
-1000.00,3167317,1185.449467,1185.448426,-1.041,-0.879,C82 H61 N2 O7  ,82,61,2,7,0,
-1000.00,3167317,1185.449467,1185.448288,-1.180,-0.995,C61 H73 N2 O20 S,61,73,2,20,1,
-1000.00,3343510,1185.570979,1185.570850,-0.129,-0.109,C80 H81 O7 S   ,80,81,0,7,1,
-1000.00,3343510,1185.570979,1185.571692,0.714,0.602,C46 H93 N2 O32 ,46,93,2,32,0,
-1000.00,3343510,1185.570979,1185.569842,-1.137,-0.959,C58 H89 O25    ,58,89,0,25,0,
-1000.00,3277025,1187.641123,1187.640643,-0.480,-0.404,C81 H87 O8     ,81,87,0,8,0,
-1000.00,3277025,1187.641123,1187.639992,-1.131,-0.952,C73 H91 N2 O10 S,73,91,2,10,1,
452.23,3277025,1187.641123,1187.640453,-0.670,-0.564,C3 H2 N O69 S  ,3,2,1,69,1,
519.81,3277025,1187.641123,1187.642355,1.233,1.038,C48 H103 N2 O28 S,48,103,2,28,1,
551.75,3277025,1187.641123,1187.640505,-0.618,-0.520,C60 H99 O21 S  ,60,99,0,21,1,
-1000.00,3263710,1191.481685,1191.481641,-0.044,-0.037,C87 H67 O3 S   ,87,67,0,3,1,
-1000.00,3263710,1191.481685,1191.482483,0.798,0.670,C53 H79 N2 O28 ,53,79,2,28,0,
-1000.00,3263710,1191.481685,1191.480633,-1.052,-0.883,C65 H75 O21    ,65,75,0,21,0,
-1000.00,3263710,1191.481685,1191.480495,-1.191,-0.999,C44 H87 O34 S  ,44,87,0,34,1,
-1000.00,3734834,1191.639637,1191.638929,-0.708,-0.594,C77 H91 O9 S   ,77,91,0,9,1,
-1000.00,3734834,1191.639637,1191.640780,1.143,0.959,C65 H95 N2 O16 S,65,95,2,16,1,
-1000.00,3734834,1191.639637,1191.640918,1.281,1.075,C86 H83 N2 O3  ,86,83,2,3,0,
-1000.00,3093604,1197.015347,1197.015309,-0.038,-0.032,C89 H5 N2 O6   ,89,5,2,6,0,
-1000.00,3093604,1197.015347,1197.015171,-0.176,-0.147,C68 H17 N2 O19 S,68,17,2,19,1,
-1000.00,3093604,1197.015347,1197.015684,0.337,0.281,C55 H25 O30 S  ,55,25,0,30,1,
-1000.00,3093604,1197.015347,1197.015823,0.475,0.397,C76 H13 O17    ,76,13,0,17,0,
-1000.00,3093604,1197.015347,1197.015928,0.580,0.485,C70 H138 N3 O9 S,70,138,3,9,1,
-1000.00,3093604,1197.015347,1197.014676,-0.671,-0.561,C33 H33 O48    ,33,33,0,48,0,
-1000.00,3093604,1197.015347,1197.016527,1.180,0.985,C21 H37 N2 O55 ,21,37,2,55,0,
-1000.00,3093604,1197.015347,1197.014163,-1.184,-0.989,C46 H25 N2 O37 ,46,25,2,37,0,
-1000.00,3093604,1197.015347,1197.016579,1.232,1.029,C78 H134 N O7  ,78,134,1,7,0,
-1000.00,3093604,1197.015347,1197.014077,-1.270,-1.061,C82 H134 N O2 S,82,134,1,2,1,
-1000.00,3225177,1197.476438,1197.475942,-0.496,-0.415,C60 H77 O25    ,60,77,0,25,0,
-1000.00,3225177,1197.476438,1197.476949,0.511,0.427,C82 H69 O7 S   ,82,69,0,7,1,
-1000.00,3225177,1197.476438,1197.475428,-1.009,-0.843,C73 H69 N2 O14 ,73,69,2,14,0,
-1000.00,3225177,1197.476438,1197.475290,-1.148,-0.959,C52 H81 N2 O27 S,52,81,2,27,1,
-1000.00,3206595,1201.538026,1201.537754,-0.272,-0.226,C68 H81 O19    ,68,81,0,19,0,
-1000.00,3206595,1201.538026,1201.537616,-0.411,-0.342,C47 H93 O32 S  ,47,93,0,32,1,
-1000.00,3206595,1201.538026,1201.538762,0.736,0.612,C90 H73 O S    ,90,73,0,1,1,
-1000.00,3206595,1201.538026,1201.537241,-0.785,-0.654,C81 H73 N2 O8  ,81,73,2,8,0,
-1000.00,3206595,1201.538026,1201.537103,-0.924,-0.769,C60 H85 N2 O21 S,60,85,2,21,1,
-1000.00,3589381,1203.119453,1203.119636,0.183,0.152,C66 H31 N2 O20 S,66,31,2,20,1,
-1000.00,3589381,1203.119453,1203.119141,-0.312,-0.259,C31 H47 O49    ,31,47,0,49,0,
-1000.00,3589381,1203.119453,1203.119775,0.321,0.267,C87 H19 N2 O7  ,87,19,2,7,0,
-1000.00,3589381,1203.119453,1203.120149,0.696,0.578,C53 H39 O31 S  ,53,39,0,31,1,
-1000.00,3589381,1203.119453,1203.118628,-0.825,-0.686,C44 H39 N2 O38 ,44,39,2,38,0,
-1000.00,3589381,1203.119453,1203.120288,0.834,0.693,C74 H27 O18    ,74,27,0,18,0,
-1000.00,3589381,1203.119453,1203.118542,-0.911,-0.757,C80 H148 N O3 S,80,148,1,3,1,
-1000.00,3589381,1203.119453,1203.118490,-0.963,-0.801,C23 H51 N2 O51 S,23,51,2,51,1,
-1000.00,3348315,1210.165743,1210.165858,0.115,0.095,C70 H36 N O18 S,70,36,1,18,1,
-1000.00,3348315,1210.165743,1210.165996,0.253,0.209,C91 H24 N O5   ,91,24,1,5,0,
-1000.00,3348315,1210.165743,1210.165345,-0.398,-0.329,C83 H28 N3 O7 S,83,28,3,7,1,
-1000.00,3348315,1210.165743,1210.164850,-0.893,-0.738,C48 H44 N O36  ,48,44,1,36,0,
-1000.00,3348315,1210.165743,1210.166701,0.957,0.791,C36 H48 N3 O43 ,36,48,3,43,0,
-1000.00,3348315,1210.165743,1210.164764,-0.979,-0.809,C84 H153 O S   ,84,153,0,1,1,
-1000.00,3348315,1210.165743,1210.164712,-1.031,-0.852,C27 H56 N O49 S,27,56,1,49,1,
-1000.00,3325700,1216.052843,1216.052853,0.010,0.008,C28 H38 N3 O50 ,28,38,3,50,0,
-1000.00,3325700,1216.052843,1216.052905,0.062,0.051,C85 H135 N2 O2 ,85,135,2,2,0,
-1000.00,3325700,1216.052843,1216.053418,0.575,0.473,C72 H143 O13   ,72,143,0,13,0,
-1000.00,3325700,1216.052843,1216.052148,-0.695,-0.571,C83 H14 N O12  ,83,14,1,12,0,
-1000.00,3325700,1216.052843,1216.052010,-0.833,-0.685,C62 H26 N O25 S,62,26,1,25,1,
-1000.00,3325700,1216.052843,1216.053861,1.017,0.837,C50 H30 N3 O32 S,50,30,3,32,1,
-1000.00,3325700,1216.052843,1216.053999,1.156,0.950,C71 H18 N3 O19 ,71,18,3,19,0,
-1000.00,3325700,1216.052843,1216.051635,-1.208,-0.993,C96 H6 N3 O    ,96,6,3,1,0,
-1000.00,3376154,1216.611944,1216.612041,0.097,0.079,C59 H94 N O25  ,59,94,1,25,0,
-1000.00,3376154,1216.611944,1216.611528,-0.416,-0.342,C72 H86 N3 O14 ,72,86,3,14,0,
-1000.00,3376154,1216.611944,1216.611390,-0.555,-0.456,C51 H98 N3 O27 S,51,98,3,27,1,
-1000.00,3376154,1216.611944,1216.613049,1.104,0.908,C81 H86 N O7 S ,81,86,1,7,1,
-1000.00,3276130,1219.352939,1219.352985,0.047,0.038,C47 H67 N2 O35 ,47,67,2,35,0,
-1000.00,3276130,1219.352939,1219.352143,-0.796,-0.653,C81 H55 O10 S  ,81,55,0,10,1,
-1000.00,3276130,1219.352939,1219.353993,1.055,0.865,C69 H59 N2 O17 S,69,59,2,17,1,
-1000.00,3276130,1219.352939,1219.354132,1.193,0.978,C90 H47 N2 O4  ,90,47,2,4,0,
-1000.00,3449889,1222.932655,1222.932456,-0.199,-0.163,C88 H120 N O2  ,88,120,1,2,0,
-1000.00,3449889,1222.932655,1222.932403,-0.251,-0.206,C31 H23 N2 O50 ,31,23,2,50,0,
-1000.00,3449889,1222.932655,1222.932916,0.262,0.214,C18 H31 O61    ,18,31,0,61,0,
-1000.00,3449889,1222.932655,1222.932317,-0.337,-0.276,C67 H132 N O15 S,67,132,1,15,1,
-1000.00,3449889,1222.932655,1222.933411,0.756,0.619,C53 H15 N2 O32 S,53,15,2,32,1,
-1000.00,3449889,1222.932655,1222.931804,-0.850,-0.695,C80 H124 N3 O4 S,80,124,3,4,1,
-1000.00,3449889,1222.932655,1222.933549,0.895,0.732,C74 H3 N2 O19  ,74,3,2,19,0,
