mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
444.40,11680457,531.099141,531.098645,-0.496,-0.934,C34 H15 N2 O5  ,34,15,2,5,0,
318.97,10615502,531.114403,531.114414,0.012,0.022,C25 H23 O13    ,25,23,0,13,0,
366.44,10615502,531.114403,531.113901,-0.501,-0.944,C38 H15 N2 O2  ,38,15,2,2,0,
207.89,9345749,531.135622,531.135544,-0.079,-0.148,C22 H27 O15    ,22,27,0,15,0,
234.11,8489691,531.150978,531.150800,-0.178,-0.335,C26 H27 O12    ,26,27,0,12,0,
385.20,5812962,531.171911,531.171416,-0.495,-0.932,C36 H23 N2 O3  ,36,23,2,3,0,
455.81,5812962,531.171911,531.171929,0.018,0.034,C23 H31 O14    ,23,31,0,14,0,
490.50,5880551,531.186981,531.187185,0.204,0.385,C27 H31 O11    ,27,31,0,11,0,
497.29,5880551,531.186981,531.186534,-0.447,-0.841,C19 H35 N2 O13 S,19,35,2,13,1,
564.41,6267903,532.036906,532.036892,-0.014,-0.025,C22 H14 N O15  ,22,14,1,15,0,
591.89,6267903,532.036906,532.036379,-0.527,-0.990,C35 H6 N3 O4   ,35,6,3,4,0,
386.14,9141258,532.073289,532.073278,-0.011,-0.022,C23 H18 N O14  ,23,18,1,14,0,
386.31,9141258,532.073289,532.072765,-0.525,-0.986,C36 H10 N3 O3  ,36,10,3,3,0,
336.58,4156722,532.984842,532.984522,-0.319,-0.599,C21 H9 O17     ,21,9,0,17,0,
238.20,13086007,532.999789,532.999779,-0.011,-0.020,C25 H9 O14     ,25,9,0,14,0,
251.34,13086007,532.999789,532.999265,-0.524,-0.983,C38 H N2 O3    ,38,1,2,3,0,
106.90,17366334,533.020969,533.020908,-0.061,-0.115,C22 H13 O16    ,22,13,0,16,0,
372.03,17366334,533.020969,533.020395,-0.574,-1.077,C35 H5 N2 O5   ,35,5,2,5,0,
478.53,9583938,533.036123,533.035651,-0.472,-0.886,C39 H5 N2 O2   ,39,5,2,2,0,
525.08,9583938,533.036123,533.036164,0.041,0.076,C26 H13 O13    ,26,13,0,13,0,
419.67,22330698,533.057302,533.056780,-0.522,-0.979,C36 H9 N2 O4   ,36,9,2,4,0,
486.70,22330698,533.057302,533.057293,-0.009,-0.017,C23 H17 O15    ,23,17,0,15,0,
554.30,4319565,533.068463,533.068527,0.063,0.119,C22 H17 N2 O14 ,22,17,2,14,0,
494.12,3193166,533.072328,533.071898,-0.430,-0.806,C19 H21 N2 O14 S,19,21,2,14,1,
668.17,3193166,533.072328,533.072550,0.222,0.416,C27 H17 O12    ,27,17,0,12,0,
741.20,3193166,533.072328,533.072036,-0.291,-0.547,C40 H9 N2 O    ,40,9,2,1,0,
182.55,20249940,533.093649,533.093679,0.029,0.055,C24 H21 O14    ,24,21,0,14,0,
431.34,20249940,533.093649,533.093166,-0.484,-0.907,C37 H13 N2 O3  ,37,13,2,3,0,
545.88,3900761,533.105036,533.104912,-0.124,-0.232,C23 H21 N2 O13 ,23,21,2,13,0,
635.74,4289884,533.114903,533.114808,-0.094,-0.177,C21 H25 O16    ,21,25,0,16,0,
416.37,13761889,533.130004,533.130064,0.060,0.113,C25 H25 O13    ,25,25,0,13,0,
417.43,13761889,533.130004,533.129551,-0.453,-0.849,C38 H17 N2 O2  ,38,17,2,2,0,
481.66,2719074,533.132831,533.132923,0.091,0.171,C35 H21 N2 O2 S,35,21,2,2,1,
532.92,3071332,533.140898,533.141298,0.399,0.749,C24 H25 N2 O12 ,24,25,2,12,0,
515.88,2848103,533.151175,533.151194,0.019,0.035,C22 H29 O15    ,22,29,0,15,0,
533.00,2848103,533.151175,533.150681,-0.494,-0.927,C35 H21 N2 O4  ,35,21,2,4,0,
507.00,6788461,533.166546,533.166450,-0.096,-0.181,C26 H29 O12    ,26,29,0,12,0,
348.76,5932408,533.202878,533.202835,-0.043,-0.080,C27 H33 O11    ,27,33,0,11,0,
346.11,4121985,533.229645,533.229325,-0.320,-0.601,C30 H33 N2 O7  ,30,33,2,7,0,
502.98,3073663,534.031271,534.030762,-0.510,-0.955,C17 H16 N3 O15 S,17,16,3,15,1,
561.01,3073663,534.031271,534.030900,-0.371,-0.696,C38 H4 N3 O2   ,38,4,3,2,0,
596.93,3073663,534.031271,534.031413,0.142,0.265,C25 H12 N O13  ,25,12,1,13,0,
465.30,6569606,534.052477,534.051891,-0.586,-1.097,C14 H20 N3 O17 S,14,20,3,17,1,
652.62,6569606,534.052477,534.052542,0.065,0.122,C22 H16 N O15  ,22,16,1,15,0,
657.42,6569606,534.052477,534.052029,-0.448,-0.838,C35 H8 N3 O4   ,35,8,3,4,0,
551.15,6729362,534.088870,534.088415,-0.455,-0.852,C36 H12 N3 O3  ,36,12,3,3,0,
558.58,6729362,534.088870,534.088928,0.058,0.109,C23 H20 N O14  ,23,20,1,14,0,
407.38,5830301,534.125464,534.125313,-0.150,-0.282,C24 H24 N O13  ,24,24,1,13,0,
-1000.00,2727677,534.430841,534.431002,0.161,0.301,C28 H60 N3 O4 S,28,60,3,4,1,
633.83,2871214,535.000259,535.000172,-0.087,-0.162,C21 H11 O17    ,21,11,0,17,0,
162.17,19947444,535.015426,535.015429,0.002,0.004,C25 H11 O14    ,25,11,0,14,0,
182.76,19947444,535.015426,535.014916,-0.511,-0.954,C38 H3 N2 O3   ,38,3,2,3,0,
508.05,2772916,535.018293,535.018287,-0.006,-0.012,C35 H7 N2 O3 S ,35,7,2,3,1,
546.09,2772916,535.018293,535.018800,0.507,0.947,C22 H15 O14 S  ,22,15,0,14,1,
466.45,16080825,535.036514,535.036045,-0.469,-0.877,C35 H7 N2 O5   ,35,7,2,5,0,
490.74,16080825,535.036514,535.036558,0.044,0.082,C22 H15 O16    ,22,15,0,16,0,
540.85,6090687,535.051796,535.051301,-0.495,-0.925,C39 H7 N2 O2   ,39,7,2,2,0,
593.86,6090687,535.051796,535.051814,0.018,0.034,C26 H15 O13    ,26,15,0,13,0,
384.23,25296836,535.072918,535.072430,-0.488,-0.912,C36 H11 N2 O4  ,36,11,2,4,0,
446.25,25296836,535.072918,535.072943,0.025,0.047,C23 H19 O15    ,23,19,0,15,0,
557.48,4562889,535.084172,535.084177,0.005,0.009,C22 H19 N2 O14 ,22,19,2,14,0,
339.57,20930512,535.109255,535.108678,-0.577,-1.079,C16 H27 N2 O16 S,16,27,2,16,1,
377.52,20930512,535.109255,535.108816,-0.439,-0.821,C37 H15 N2 O3  ,37,15,2,3,0,
415.09,20930512,535.109255,535.109329,0.074,0.138,C24 H23 O14    ,24,23,0,14,0,
540.42,4099028,535.120330,535.120562,0.233,0.435,C23 H23 N2 O13 ,23,23,2,13,0,
150.83,11669467,535.145693,535.145715,0.022,0.040,C25 H27 O13    ,25,27,0,13,0,
203.21,11669467,535.145693,535.145201,-0.492,-0.919,C38 H19 N2 O2  ,38,19,2,2,0,
351.42,8581095,535.182153,535.181587,-0.566,-1.058,C39 H23 N2 O   ,39,23,2,1,0,
402.06,8581095,535.182153,535.182100,-0.053,-0.099,C26 H31 O12    ,26,31,0,12,0,
351.97,4130802,535.218352,535.217834,-0.518,-0.967,C19 H39 N2 O13 S,19,39,2,13,1,
486.89,4130802,535.218352,535.218486,0.134,0.250,C27 H35 O11    ,27,35,0,11,0,
-1000.00,3034131,535.327071,535.326991,-0.080,-0.149,C22 H51 N2 O10 S,22,51,2,10,1,
-1000.00,3034131,535.327071,535.327642,0.572,1.068,C30 H47 O8     ,30,47,0,8,0,
500.82,4808933,536.010702,536.010165,-0.537,-1.002,C37 H2 N3 O3   ,37,2,3,3,0,
557.17,4808933,536.010702,536.010678,-0.024,-0.045,C24 H10 N O14  ,24,10,1,14,0,
648.01,3172587,536.032039,536.031807,-0.232,-0.432,C21 H14 N O16  ,21,14,1,16,0,
522.08,3999984,536.047017,536.046550,-0.467,-0.872,C38 H6 N3 O2   ,38,6,3,2,0,
558.74,3999984,536.047017,536.047063,0.046,0.086,C25 H14 N O13  ,25,14,1,13,0,
610.51,5964022,536.068258,536.068192,-0.065,-0.122,C22 H18 N O15  ,22,18,1,15,0,
697.49,5964022,536.068258,536.067679,-0.578,-1.079,C35 H10 N3 O4  ,35,10,3,4,0,
524.44,7368961,536.104610,536.104065,-0.545,-1.016,C36 H14 N3 O3  ,36,14,3,3,0,
536.63,7368961,536.104610,536.104578,-0.032,-0.059,C23 H22 N O14  ,23,22,1,14,0,
566.64,3886348,536.141279,536.140963,-0.315,-0.588,C24 H26 N O13  ,24,26,1,13,0,
521.96,9257485,536.994780,536.994693,-0.087,-0.161,C24 H9 O15     ,24,9,0,15,0,
484.10,4942355,537.015759,537.015171,-0.587,-1.094,C13 H17 N2 O19 S,13,17,2,19,1,
540.23,4942355,537.015759,537.015309,-0.449,-0.836,C34 H5 N2 O6   ,34,5,2,6,0,
576.38,4942355,537.015759,537.015823,0.064,0.119,C21 H13 O17    ,21,13,0,17,0,
418.40,11604503,537.031102,537.031079,-0.023,-0.043,C25 H13 O14    ,25,13,0,14,0,
425.22,11604503,537.031102,537.030566,-0.536,-0.998,C38 H5 N2 O3   ,38,5,2,3,0,
443.48,20742686,537.052221,537.051695,-0.526,-0.980,C35 H9 N2 O5   ,35,9,2,5,0,
448.43,20742686,537.052221,537.052208,-0.013,-0.024,C22 H17 O16    ,22,17,0,16,0,
473.31,5538338,537.067446,537.067464,0.018,0.034,C26 H17 O13    ,26,17,0,13,0,
509.04,5538338,537.067446,537.066951,-0.495,-0.921,C39 H9 N2 O2   ,39,9,2,2,0,
362.20,23396904,537.088595,537.088080,-0.515,-0.959,C36 H13 N2 O4  ,36,13,2,4,0,
417.00,23396904,537.088595,537.088594,-0.002,-0.003,C23 H21 O15    ,23,21,0,15,0,
515.97,5716524,537.099694,537.099827,0.133,0.248,C22 H21 N2 O14 ,22,21,2,14,0,
628.74,4218413,537.104175,537.103850,-0.325,-0.606,C27 H21 O12    ,27,21,0,12,0,
372.00,18211380,537.124985,537.124466,-0.519,-0.966,C37 H17 N2 O3  ,37,17,2,3,0,
444.13,18211380,537.124985,537.124979,-0.006,-0.011,C24 H25 O14    ,24,25,0,14,0,
541.72,3548727,537.136229,537.136212,-0.016,-0.030,C23 H25 N2 O13 ,23,25,2,13,0,
396.00,2757181,537.158737,537.158863,0.126,0.234,C29 H29 O8 S   ,29,29,0,8,1,
456.05,12505662,537.161389,537.160852,-0.538,-1.001,C38 H21 N2 O2  ,38,21,2,2,0,
461.20,12505662,537.161389,537.161365,-0.024,-0.046,C25 H29 O13    ,25,29,0,13,0,
406.69,7438921,537.197699,537.197237,-0.462,-0.859,C39 H25 N2 O   ,39,25,2,1,0,
438.09,7438921,537.197699,537.197750,0.052,0.096,C26 H33 O12    ,26,33,0,12,0,
-1000.00,4099668,537.234007,537.234136,0.128,0.239,C27 H37 O11    ,27,37,0,11,0,
-1000.00,4099668,537.234007,537.233484,-0.523,-0.973,C19 H41 N2 O13 S,19,41,2,13,1,
373.97,5550909,538.026306,538.025815,-0.492,-0.914,C37 H4 N3 O3   ,37,4,3,3,0,
462.21,5550909,538.026306,538.026328,0.021,0.040,C24 H12 N O14  ,24,12,1,14,0,
473.26,3200839,538.062524,538.062062,-0.462,-0.859,C17 H20 N3 O15 S,17,20,3,15,1,
537.25,3200839,538.062524,538.062200,-0.324,-0.602,C38 H8 N3 O2   ,38,8,3,2,0,
572.97,3200839,538.062524,538.062713,0.189,0.351,C25 H16 N O13  ,25,16,1,13,0,
607.93,5864270,538.083918,538.083843,-0.075,-0.140,C22 H20 N O15  ,22,20,1,15,0,
616.00,5864270,538.083918,538.083329,-0.588,-1.094,C35 H12 N3 O4  ,35,12,3,4,0,
442.88,2834258,538.098883,538.098447,-0.435,-0.809,C18 H24 N3 O14 S,18,24,3,14,1,
492.60,2834258,538.098883,538.098586,-0.297,-0.552,C39 H12 N3 O   ,39,12,3,1,0,
535.01,2834258,538.098883,538.099099,0.216,0.402,C26 H20 N O12  ,26,20,1,12,0,
501.46,4053848,538.120209,538.119715,-0.494,-0.918,C36 H16 N3 O3  ,36,16,3,3,0,
546.04,4053848,538.120209,538.120228,0.019,0.036,C23 H24 N O14  ,23,24,1,14,0,
592.82,2882409,538.177459,538.177743,0.283,0.527,C21 H32 N O15  ,21,32,1,15,0,
619.38,2882409,538.177459,538.177230,-0.230,-0.427,C34 H24 N3 O4  ,34,24,3,4,0,
430.27,13374553,539.010384,539.009830,-0.553,-1.027,C37 H3 N2 O4   ,37,3,2,4,0,
516.16,13374553,539.010384,539.010343,-0.040,-0.075,C24 H11 O15    ,24,11,0,15,0,
309.18,9090143,539.031605,539.031473,-0.132,-0.245,C21 H15 O17    ,21,15,0,17,0,
248.75,12448867,539.046683,539.046729,0.046,0.086,C25 H15 O14    ,25,15,0,14,0,
293.51,12448867,539.046683,539.046216,-0.467,-0.866,C38 H7 N2 O3   ,38,7,2,3,0,
397.67,19620970,539.067808,539.067858,0.050,0.093,C22 H19 O16    ,22,19,0,16,0,
414.00,19620970,539.067808,539.067345,-0.463,-0.859,C35 H11 N2 O5  ,35,11,2,5,0,
524.61,2884714,539.070617,539.070716,0.100,0.185,C32 H15 N2 O5 S,32,15,2,5,1,
564.31,5448814,539.083100,539.082601,-0.498,-0.925,C39 H11 N2 O2  ,39,11,2,2,0,
588.76,5448814,539.083100,539.083114,0.015,0.027,C26 H19 O13    ,26,19,0,13,0,
376.57,20604020,539.104232,539.103731,-0.501,-0.929,C36 H15 N2 O4  ,36,15,2,4,0,
421.36,20604020,539.104232,539.104244,0.012,0.022,C23 H23 O15    ,23,23,0,15,0,
296.93,17007742,539.140567,539.139978,-0.590,-1.094,C16 H31 N2 O16 S,16,31,2,16,1,
336.30,17007742,539.140567,539.140116,-0.451,-0.837,C37 H19 N2 O3  ,37,19,2,3,0,
367.93,17007742,539.140567,539.140629,0.062,0.115,C24 H27 O14    ,24,27,0,14,0,
281.18,11568264,539.177039,539.176502,-0.538,-0.997,C38 H23 N2 O2  ,38,23,2,2,0,
326.19,11568264,539.177039,539.177015,-0.025,-0.046,C25 H31 O13    ,25,31,0,13,0,
286.05,6636691,539.213343,539.212887,-0.456,-0.845,C39 H27 N2 O   ,39,27,2,1,0,
289.38,6636691,539.213343,539.213400,0.057,0.106,C26 H35 O12    ,26,35,0,12,0,
345.57,2679119,539.880851,539.880528,-0.323,-0.597,C8 H2 N3 O23 S ,8,2,3,23,1,
637.02,3039602,540.006052,540.005592,-0.460,-0.852,C23 H10 N O15  ,23,10,1,15,0,
514.53,5086589,540.042058,540.041465,-0.593,-1.098,C37 H6 N3 O3   ,37,6,3,3,0,
569.87,5086589,540.042058,540.041978,-0.080,-0.148,C24 H14 N O14  ,24,14,1,14,0,
476.82,4365703,540.078548,540.078363,-0.185,-0.342,C25 H18 N O13  ,25,18,1,13,0,
527.36,3546508,540.099403,540.098841,-0.562,-1.041,C14 H26 N3 O17 S,14,26,3,17,1,
663.37,3546508,540.099403,540.099493,0.089,0.166,C22 H22 N O15  ,22,22,1,15,0,
670.88,3546508,540.099403,540.098980,-0.424,-0.784,C35 H14 N3 O4  ,35,14,3,4,0,
595.89,3306903,540.135971,540.135878,-0.093,-0.173,C23 H26 N O14  ,23,26,1,14,0,
493.16,8853122,540.989673,540.989095,-0.579,-1.070,C36 H N2 O5    ,36,1,2,5,0,
590.07,8853122,540.989673,540.989608,-0.066,-0.121,C23 H9 O16     ,23,9,0,16,0,
436.13,18630284,541.026008,541.025480,-0.528,-0.976,C37 H5 N2 O4   ,37,5,2,4,0,
491.05,18630284,541.026008,541.025993,-0.015,-0.027,C24 H13 O15    ,24,13,0,15,0,
487.16,2927248,541.041002,541.040598,-0.404,-0.747,C20 H17 N2 O14 S,20,17,2,14,1,
602.89,2927248,541.041002,541.040736,-0.266,-0.491,C41 H5 N2 O    ,41,5,2,1,0,
654.59,2927248,541.041002,541.041249,0.247,0.457,C28 H13 O12    ,28,13,0,12,0,
495.39,8029842,541.047133,541.046610,-0.523,-0.967,C34 H9 N2 O6   ,34,9,2,6,0,
569.23,8029842,541.047133,541.047123,-0.010,-0.019,C21 H17 O17    ,21,17,0,17,0,
503.29,2816660,541.055273,541.055854,0.581,1.073,C24 H17 N2 O11 S,24,17,2,11,1,
434.71,12289686,541.062361,541.062379,0.018,0.032,C25 H17 O14    ,25,17,0,14,0,
564.70,12289686,541.062361,541.061866,-0.495,-0.916,C38 H9 N2 O3   ,38,9,2,3,0,
138.33,16467612,541.083464,541.083508,0.045,0.082,C22 H21 O16    ,22,21,0,16,0,
331.05,16467612,541.083464,541.082995,-0.468,-0.866,C35 H13 N2 O5  ,35,13,2,5,0,
457.07,7120544,541.098699,541.098113,-0.586,-1.083,C18 H25 N2 O15 S,18,25,2,15,1,
528.47,7120544,541.098699,541.098251,-0.448,-0.827,C39 H13 N2 O2  ,39,13,2,2,0,
539.84,7120544,541.098699,541.098764,0.065,0.121,C26 H21 O13    ,26,21,0,13,0,
333.77,18286246,541.119894,541.119894,-0.000,-0.000,C23 H25 O15    ,23,25,0,15,0,
335.07,18286246,541.119894,541.119381,-0.513,-0.948,C36 H17 N2 O4  ,36,17,2,4,0,
568.86,3676842,541.135124,541.134637,-0.487,-0.900,C40 H17 N2 O   ,40,17,2,1,0,
599.40,3676842,541.135124,541.135150,0.026,0.048,C27 H25 O12    ,27,25,0,12,0,
230.24,13567664,541.156212,541.155628,-0.585,-1.080,C16 H33 N2 O16 S,16,33,2,16,1,
269.21,13567664,541.156212,541.155766,-0.446,-0.825,C37 H21 N2 O3  ,37,21,2,3,0,
291.96,13567664,541.156212,541.156279,0.067,0.123,C24 H29 O14    ,24,29,0,14,0,
214.36,8206010,541.192642,541.192665,0.022,0.041,C25 H33 O13    ,25,33,0,13,0,
230.32,8206010,541.192642,541.192152,-0.491,-0.907,C38 H25 N2 O2  ,38,25,2,2,0,
-1000.00,3763908,541.229167,541.229050,-0.117,-0.216,C26 H37 O12    ,26,37,0,12,0,
665.27,5973913,542.021410,542.021242,-0.168,-0.310,C23 H12 N O15  ,23,12,1,15,0,
440.17,5982115,542.057690,542.057115,-0.575,-1.061,C37 H8 N3 O3   ,37,8,3,3,0,
531.47,5982115,542.057690,542.057628,-0.062,-0.115,C24 H16 N O14  ,24,16,1,14,0,
534.43,4419500,542.093698,542.093362,-0.336,-0.620,C17 H24 N3 O15 S,17,24,3,15,1,
612.70,4419500,542.093698,542.093500,-0.198,-0.365,C38 H12 N3 O2  ,38,12,3,2,0,
638.70,4419500,542.093698,542.094013,0.315,0.581,C25 H20 N O13  ,25,20,1,13,0,
608.63,3526578,542.115293,542.115143,-0.151,-0.278,C22 H24 N O15  ,22,24,1,15,0,
535.56,2915254,542.130508,542.130399,-0.110,-0.202,C26 H24 N O12  ,26,24,1,12,0,
108.23,25249948,543.005291,543.005258,-0.033,-0.061,C23 H11 O16    ,23,11,0,16,0,
234.64,25249948,543.005291,543.004745,-0.546,-1.006,C36 H3 N2 O5   ,36,3,2,5,0,
582.90,5333152,543.020505,543.020001,-0.504,-0.928,C40 H3 N2 O2   ,40,3,2,2,0,
624.71,5333152,543.020505,543.020514,0.009,0.017,C27 H11 O13    ,27,11,0,13,0,
194.83,18466982,543.041602,543.041643,0.042,0.077,C24 H15 O15    ,24,15,0,15,0,
251.55,18466982,543.041602,543.041130,-0.471,-0.868,C37 H7 N2 O4   ,37,7,2,4,0,
413.63,8960171,543.062925,543.062773,-0.153,-0.281,C21 H19 O17    ,21,19,0,17,0,
387.43,12171439,543.078050,543.078029,-0.021,-0.039,C25 H19 O14    ,25,19,0,14,0,
521.26,12171439,543.078050,543.077516,-0.534,-0.984,C38 H11 N2 O3  ,38,11,2,3,0,
527.80,3334322,543.089244,543.089262,0.018,0.033,C24 H19 N2 O13 ,24,19,2,13,0,
293.78,14264501,543.099170,543.099158,-0.012,-0.022,C22 H23 O16    ,22,23,0,16,0,
459.35,14264501,543.099170,543.098645,-0.525,-0.967,C35 H15 N2 O5  ,35,15,2,5,0,
488.48,7784633,543.114344,543.113763,-0.582,-1.071,C18 H27 N2 O15 S,18,27,2,15,1,
503.47,7784633,543.114344,543.114414,0.070,0.129,C26 H23 O13    ,26,23,0,13,0,
504.34,7784633,543.114344,543.113901,-0.443,-0.816,C39 H15 N2 O2  ,39,15,2,2,0,
228.20,13310142,543.135589,543.135544,-0.045,-0.084,C23 H27 O15    ,23,27,0,15,0,
292.67,13310142,543.135589,543.135031,-0.558,-1.028,C36 H19 N2 O4  ,36,19,2,4,0,
520.00,4439234,543.151240,543.150800,-0.440,-0.810,C27 H27 O12    ,27,27,0,12,0,
193.48,7956680,543.171937,543.171929,-0.008,-0.014,C24 H31 O14    ,24,31,0,14,0,
267.45,7956680,543.171937,543.171416,-0.521,-0.959,C37 H23 N2 O3  ,37,23,2,3,0,
572.76,2876619,543.187116,543.186534,-0.582,-1.071,C20 H35 N2 O13 S,20,35,2,13,1,
649.59,2876619,543.187116,543.187185,0.070,0.128,C28 H31 O11    ,28,31,0,11,0,
-1000.00,3213521,543.208252,543.208315,0.063,0.115,C25 H35 O13    ,25,35,0,13,0,
454.99,3213521,543.208252,543.207802,-0.450,-0.829,C38 H27 N2 O2  ,38,27,2,2,0,
488.34,3213521,543.208252,543.207663,-0.589,-1.084,C17 H39 N2 O15 S,17,39,2,15,1,
595.09,4428188,544.000485,544.000507,0.022,0.040,C22 H10 N O16  ,22,10,1,16,0,
605.58,4428188,544.000485,543.999994,-0.492,-0.904,C35 H2 N3 O5   ,35,2,3,5,0,
605.94,6140326,544.036906,544.036892,-0.014,-0.025,C23 H14 N O15  ,23,14,1,15,0,
610.80,6140326,544.036906,544.036379,-0.527,-0.968,C36 H6 N3 O4   ,36,6,3,4,0,
432.78,7033263,544.073262,544.072765,-0.498,-0.915,C37 H10 N3 O3  ,37,10,3,3,0,
479.03,7033263,544.073262,544.073278,0.015,0.028,C24 H18 N O14  ,24,18,1,14,0,
13.85,70281872,544.984511,544.984522,0.011,0.021,C22 H9 O17     ,22,9,0,17,0,
65.14,70281872,544.984511,544.984009,-0.502,-0.921,C35 H N2 O6    ,35,1,2,6,0,
240.07,12409495,544.999835,544.999779,-0.057,-0.104,C26 H9 O14     ,26,9,0,14,0,
507.38,12409495,544.999835,544.999265,-0.570,-1.046,C39 H N2 O3    ,39,1,2,3,0,
404.10,20245148,545.020897,545.020908,0.011,0.019,C23 H13 O16    ,23,13,0,16,0,
471.10,20245148,545.020897,545.020395,-0.502,-0.922,C36 H5 N2 O5   ,36,5,2,5,0,
569.06,5857952,545.036200,545.035651,-0.549,-1.007,C40 H5 N2 O2   ,40,5,2,2,0,
606.13,5857952,545.036200,545.036164,-0.036,-0.066,C27 H13 O13    ,27,13,0,13,0,
698.13,2920100,545.053178,545.053271,0.092,0.169,C19 H17 N2 O17 ,19,17,2,17,0,
452.29,17074852,545.057358,545.056780,-0.577,-1.059,C37 H9 N2 O4   ,37,9,2,4,0,
503.27,17074852,545.057358,545.057293,-0.064,-0.118,C24 H17 O15    ,24,17,0,15,0,
540.61,4037288,545.068564,545.068527,-0.037,-0.068,C23 H17 N2 O14 ,23,17,2,14,0,
374.44,8530602,545.078454,545.078423,-0.031,-0.058,C21 H21 O17    ,21,21,0,17,0,
465.92,8530602,545.078454,545.077910,-0.544,-0.999,C34 H13 N2 O6  ,34,13,2,6,0,
213.33,13970094,545.093635,545.093679,0.044,0.080,C25 H21 O14    ,25,21,0,14,0,
433.01,13970094,545.093635,545.093166,-0.469,-0.861,C38 H13 N2 O3  ,38,13,2,3,0,
235.05,8604339,545.114804,545.114295,-0.508,-0.933,C35 H17 N2 O5  ,35,17,2,5,0,
321.17,8604339,545.114804,545.114808,0.005,0.009,C22 H25 O16    ,22,25,0,16,0,
368.29,7219895,545.130028,545.130064,0.037,0.067,C26 H25 O13    ,26,25,0,13,0,
401.03,7219895,545.130028,545.129551,-0.476,-0.874,C39 H17 N2 O2  ,39,17,2,2,0,
275.40,6838972,545.151166,545.151194,0.028,0.051,C23 H29 O15    ,23,29,0,15,0,
444.19,6838972,545.151166,545.150681,-0.485,-0.890,C36 H21 N2 O4  ,36,21,2,4,0,
551.21,4564672,545.166644,545.166450,-0.195,-0.357,C27 H29 O12    ,27,29,0,12,0,
520.52,3195589,545.187976,545.187579,-0.397,-0.728,C24 H33 O14    ,24,33,0,14,0,
453.05,4412105,545.203063,545.202835,-0.228,-0.417,C28 H33 O11    ,28,33,0,11,0,
372.09,2917078,545.257629,545.257848,0.220,0.403,C30 H41 O7 S   ,30,41,0,7,1,
502.43,7144344,546.052722,546.052542,-0.180,-0.329,C23 H16 N O15  ,23,16,1,15,0,
504.85,3019683,546.100703,546.100161,-0.542,-0.992,C23 H20 N3 O13 ,23,20,3,13,0,
558.94,2738106,546.194059,546.194062,0.003,0.005,C22 H32 N3 O13 ,22,32,3,13,0,
578.98,3753076,546.979145,546.979043,-0.102,-0.186,C25 H7 O15     ,25,7,0,15,0,
212.78,16911484,547.015454,547.014916,-0.538,-0.984,C39 H3 N2 O3   ,39,3,2,3,0,
217.24,16911484,547.015454,547.015429,-0.025,-0.046,C26 H11 O14    ,26,11,0,14,0,
489.11,17288322,547.036538,547.036045,-0.493,-0.901,C36 H7 N2 O5   ,36,7,2,5,0,
490.43,17288322,547.036538,547.036558,0.020,0.037,C23 H15 O16    ,23,15,0,16,0,
457.68,5385349,547.051651,547.051163,-0.488,-0.892,C19 H19 N2 O15 S,19,19,2,15,1,
569.97,5385349,547.051651,547.051301,-0.350,-0.639,C40 H7 N2 O2   ,40,7,2,2,0,
613.22,5385349,547.051651,547.051814,0.163,0.298,C27 H15 O13    ,27,15,0,13,0,
189.66,18885770,547.072931,547.072943,0.012,0.023,C24 H19 O15    ,24,19,0,15,0,
230.40,18885770,547.072931,547.072430,-0.501,-0.915,C37 H11 N2 O4  ,37,11,2,4,0,
547.86,3921037,547.084032,547.084177,0.145,0.265,C23 H19 N2 O14 ,23,19,2,14,0,
684.75,4904079,547.094229,547.094073,-0.156,-0.285,C21 H23 O17    ,21,23,0,17,0,
186.99,13094034,547.109308,547.109329,0.021,0.039,C25 H23 O14    ,25,23,0,14,0,
428.22,13094034,547.109308,547.108816,-0.492,-0.899,C38 H15 N2 O3  ,38,15,2,3,0,
548.34,3601557,547.120247,547.120562,0.315,0.576,C24 H23 N2 O13 ,24,23,2,13,0,
519.39,4095128,547.130469,547.129945,-0.524,-0.957,C35 H19 N2 O5  ,35,19,2,5,0,
626.18,4095128,547.130469,547.130458,-0.011,-0.020,C22 H27 O16    ,22,27,0,16,0,
368.95,8596635,547.145539,547.145063,-0.476,-0.870,C18 H31 N2 O15 S,18,31,2,15,1,
437.99,8596635,547.145539,547.145201,-0.338,-0.617,C39 H19 N2 O2  ,39,19,2,2,0,
493.50,8596635,547.145539,547.145715,0.176,0.321,C26 H27 O13    ,26,27,0,13,0,
476.54,5754020,547.182069,547.182100,0.031,0.057,C27 H31 O12    ,27,31,0,12,0,
488.10,5754020,547.182069,547.181587,-0.482,-0.881,C40 H23 N2 O   ,40,23,2,1,0,
505.26,3073196,547.218826,547.218486,-0.340,-0.622,C28 H35 O11    ,28,35,0,11,0,
405.51,2831538,547.244920,547.244975,0.055,0.101,C31 H35 N2 O7  ,31,35,2,7,0,
-1000.00,2864363,547.487529,547.487789,0.260,0.475,C31 H67 N2 O3 S,31,67,2,3,1,
470.48,3333475,548.010401,548.010026,-0.374,-0.683,C17 H14 N3 O16 S,17,14,3,16,1,
528.63,3333475,548.010401,548.010165,-0.236,-0.431,C38 H2 N3 O3   ,38,2,3,3,0,
585.49,3333475,548.010401,548.010678,0.277,0.506,C25 H10 N O14  ,25,10,1,14,0,
