mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,3062250,811.267377,811.267625,0.248,0.306,C59 H39 O2 S   ,59,39,0,2,1,
-1000.00,3062250,811.267377,811.266617,-0.759,-0.936,C37 H47 O20    ,37,47,0,20,0,
497.81,3227181,812.314358,812.313508,-0.849,-1.046,C41 H50 N O16  ,41,50,1,16,0,
-1000.00,2888353,814.081126,814.081341,0.215,0.264,C49 H20 N O10 S,49,20,1,10,1,
-1000.00,2888353,814.081126,814.080333,-0.793,-0.974,C27 H28 N O28  ,27,28,1,28,0,
-1000.00,2913013,815.312215,815.312522,0.308,0.377,C33 H55 N2 O19 S,33,55,2,19,1,
-1000.00,2913013,815.312215,815.312661,0.446,0.547,C54 H43 N2 O6  ,54,43,2,6,0,
-1000.00,2911247,819.168943,819.169427,0.484,0.591,C51 H31 O9 S   ,51,31,0,9,1,
-1000.00,2911247,819.168943,819.168420,-0.523,-0.639,C29 H39 O27    ,29,39,0,27,0,
-1000.00,2793556,820.065898,820.065745,-0.152,-0.186,C24 H26 N3 O29 ,24,26,3,29,0,
-1000.00,2793556,820.065898,820.066753,0.855,1.043,C46 H18 N3 O11 S,46,18,3,11,1,
372.31,2813075,820.866363,820.865845,-0.518,-0.631,C10 H13 O41 S  ,10,13,0,41,1,
472.01,2813075,820.866363,820.865983,-0.380,-0.463,C31 H O28      ,31,1,0,28,0,
-1000.00,2803893,821.287048,821.286840,-0.208,-0.254,C52 H41 N2 O8  ,52,41,2,8,0,
-1000.00,2803893,821.287048,821.287353,0.305,0.371,C39 H49 O19    ,39,49,0,19,0,
-1000.00,2803893,821.287048,821.286701,-0.347,-0.422,C31 H53 N2 O21 S,31,53,2,21,1,
-1000.00,2816184,821.324079,821.323738,-0.341,-0.415,C40 H53 O18    ,40,53,0,18,0,
-1000.00,2816184,821.324079,821.323225,-0.854,-1.040,C53 H45 N2 O7  ,53,45,2,7,0,
-1000.00,2879704,821.720892,821.721477,0.585,0.712,C55 H97 O2 S   ,55,97,0,2,1,
-1000.00,2955512,822.113930,822.113567,-0.363,-0.442,C62 H16 N O3   ,62,16,1,3,0,
-1000.00,2955512,822.113930,822.113429,-0.502,-0.610,C41 H28 N O16 S,41,28,1,16,1,
-1000.00,2753787,822.142730,822.142933,0.203,0.247,C27 H36 N O28  ,27,36,1,28,0,
-1000.00,2753787,822.142730,822.142420,-0.310,-0.377,C40 H28 N3 O17 ,40,28,3,17,0,
-1000.00,2753787,822.142730,822.142282,-0.449,-0.546,C19 H40 N3 O30 S,19,40,3,30,1,
-1000.00,2794808,822.876262,822.875621,-0.640,-0.778,C17 H11 O36 S  ,17,11,0,36,1,
-1000.00,3621364,825.063684,825.063441,-0.243,-0.294,C45 H17 N2 O15 ,45,17,2,15,0,
-1000.00,3621364,825.063684,825.063954,0.270,0.327,C32 H25 O26    ,32,25,0,26,0,
-1000.00,3621364,825.063684,825.063303,-0.381,-0.462,C24 H29 N2 O28 S,24,29,2,28,1,
-1000.00,2891358,826.242829,826.242981,0.152,0.184,C24 H48 N3 O28 ,24,48,3,28,0,
-1000.00,2891358,826.242829,826.242139,-0.691,-0.836,C58 H36 N O3 S ,58,36,1,3,1,
-1000.00,2947724,826.751162,826.750528,-0.634,-0.767,C50 H100 N O7  ,50,100,1,7,0,
-1000.00,2947724,826.751162,826.751997,0.835,1.010,C2 H3 O48 S    ,2,3,0,48,1,
-1000.00,2691858,828.180326,828.179987,-0.339,-0.409,C29 H38 N3 O25 ,29,38,3,25,0,
-1000.00,2691858,828.180326,828.180995,0.669,0.808,C51 H30 N3 O7 S,51,30,3,7,1,
-1000.00,2925425,829.158661,829.158643,-0.019,-0.022,C23 H41 O32    ,23,41,0,32,0,
-1000.00,2925425,829.158661,829.159137,0.476,0.574,C58 H25 N2 O3 S,58,25,2,3,1,
-1000.00,2925425,829.158661,829.158130,-0.532,-0.641,C36 H33 N2 O21 ,36,33,2,21,0,
206.95,2965367,829.219136,829.219154,0.018,0.021,C52 H33 N2 O9  ,52,33,2,9,0,
242.81,2965367,829.219136,829.219016,-0.121,-0.145,C31 H45 N2 O22 S,31,45,2,22,1,
265.12,2965367,829.219136,829.219667,0.531,0.640,C39 H41 O20    ,39,41,0,20,0,
-1000.00,3002754,829.328859,829.328824,-0.035,-0.042,C42 H53 O17    ,42,53,0,17,0,
-1000.00,3002754,829.328859,829.328311,-0.548,-0.661,C55 H45 N2 O6  ,55,45,2,6,0,
407.81,3002754,829.328859,829.328172,-0.687,-0.828,C34 H57 N2 O19 S,34,57,2,19,1,
-1000.00,2780035,829.344082,829.344080,-0.002,-0.002,C46 H53 O14    ,46,53,0,14,0,
-1000.00,2780035,829.344082,829.343567,-0.515,-0.621,C59 H45 N2 O3  ,59,45,2,3,0,
-1000.00,2780035,829.344082,829.343429,-0.653,-0.787,C38 H57 N2 O16 S,38,57,2,16,1,
236.75,2742260,830.479881,830.478998,-0.883,-1.063,C56 H64 N O5   ,56,64,1,5,0,
-1000.00,2873416,831.308696,831.308088,-0.608,-0.731,C41 H51 O18    ,41,51,0,18,0,
-1000.00,3380314,831.477295,831.477618,0.323,0.389,C52 H67 N2 O5 S,52,67,2,5,1,
-1000.00,3380314,831.477295,831.478131,0.836,1.006,C39 H75 O16 S  ,39,75,0,16,1,
-1000.00,3469600,833.360107,833.360124,0.017,0.020,C42 H57 O17    ,42,57,0,17,0,
-1000.00,3469600,833.360107,833.359611,-0.496,-0.595,C55 H49 N2 O6  ,55,49,2,6,0,
-1000.00,3469600,833.360107,833.359473,-0.635,-0.761,C34 H61 N2 O19 S,34,61,2,19,1,
-1000.00,2782751,835.659668,835.660333,0.665,0.796,C49 H91 N2 O6 S,49,91,2,6,1,
-1000.00,3168801,835.681550,835.681463,-0.087,-0.104,C46 H95 N2 O8 S,46,95,2,8,1,
-1000.00,3168801,835.681550,835.682114,0.564,0.675,C54 H91 O6     ,54,91,0,6,0,
-1000.00,3121744,836.092290,836.092180,-0.109,-0.131,C54 H18 N3 O6 S,54,18,3,6,1,
-1000.00,3121744,836.092290,836.092693,0.404,0.483,C41 H26 N O17 S,41,26,1,17,1,
-1000.00,3121744,836.092290,836.092832,0.542,0.648,C62 H14 N O4   ,62,14,1,4,0,
-1000.00,3121744,836.092290,836.091685,-0.604,-0.723,C19 H34 N O35  ,19,34,1,35,0,
-1000.00,2886698,840.029659,840.029580,-0.079,-0.094,C55 H10 N3 O6 S,55,10,3,6,1,
-1000.00,2886698,840.029659,840.030093,0.434,0.517,C42 H18 N O17 S,42,18,1,17,1,
-1000.00,2886698,840.029659,840.030231,0.572,0.681,C63 H6 N O4    ,63,6,1,4,0,
-1000.00,2886698,840.029659,840.029085,-0.574,-0.683,C20 H26 N O35  ,20,26,1,35,0,
-1000.00,2762927,841.075593,841.075976,0.383,0.455,C24 H29 N2 O31 ,24,29,2,31,0,
-1000.00,2762927,841.075593,841.075133,-0.460,-0.547,C58 H17 O6 S   ,58,17,0,6,1,
-1000.00,2777457,842.562157,842.563002,0.846,1.004,C58 H72 N3 O2  ,58,72,3,2,0,
397.85,2904538,843.343206,843.343822,0.617,0.731,C35 H59 N2 O19 S,35,59,2,19,1,
507.62,2904538,843.343206,843.343961,0.755,0.895,C56 H47 N2 O6  ,56,47,2,6,0,
413.85,3036738,844.112117,844.111375,-0.741,-0.878,C17 H38 N3 O33 S,17,38,3,33,1,
448.04,3036738,844.112117,844.112522,0.405,0.480,C60 H18 N3 O2 S,60,18,3,2,1,
453.80,3036738,844.112117,844.113035,0.918,1.088,C47 H26 N O13 S,47,26,1,13,1,
512.77,3036738,844.112117,844.112027,-0.090,-0.106,C25 H34 N O31  ,25,34,1,31,0,
535.26,3036738,844.112117,844.111514,-0.603,-0.714,C38 H26 N3 O20 ,38,26,3,20,0,
-1000.00,2709217,845.251824,845.251975,0.151,0.179,C62 H37 O2 S   ,62,37,0,2,1,
-1000.00,2709217,845.251824,845.250967,-0.857,-1.013,C40 H45 O20    ,40,45,0,20,0,
-1000.00,3149552,845.360989,845.360124,-0.865,-1.024,C43 H57 O17    ,43,57,0,17,0,
-1000.00,2688820,845.838407,845.838443,0.036,0.042,C5 H8 N3 O46   ,5,8,3,46,0,
-1000.00,2846527,845.915169,845.915237,0.068,0.081,C12 H16 N O42  ,12,16,1,42,0,
-1000.00,2846527,845.915169,845.914724,-0.445,-0.526,C25 H8 N3 O31  ,25,8,3,31,0,
-1000.00,2846527,845.915169,845.915732,0.563,0.666,C47 N3 O13 S   ,47,0,3,13,1,
-1000.00,2782101,846.512233,846.512148,-0.085,-0.100,C45 H72 N3 O12 ,45,72,3,12,0,
-1000.00,3064813,847.117667,847.118060,0.393,0.464,C53 H23 N2 O8 S,53,23,2,8,1,
-1000.00,3064813,847.117667,847.117053,-0.615,-0.726,C31 H31 N2 O26 ,31,31,2,26,0,
-1000.00,3064813,847.117667,847.118574,0.906,1.070,C40 H31 O19 S  ,40,31,0,19,1,
-1000.00,2690067,853.886176,853.885840,-0.336,-0.394,C58 H113 N2 O  ,58,113,2,1,0,
-1000.00,2690067,853.886176,853.886795,0.619,0.725,C23 H8 N3 O31 S,23,8,3,31,1,
-1000.00,2685493,857.057384,857.057293,-0.090,-0.105,C50 H17 O15    ,50,17,0,15,0,
-1000.00,2685493,857.057384,857.057155,-0.229,-0.267,C29 H29 O28 S  ,29,29,0,28,1,
-1000.00,2685493,857.057384,857.056780,-0.603,-0.704,C63 H9 N2 O4   ,63,9,2,4,0,
-1000.00,2685493,857.057384,857.056642,-0.742,-0.866,C42 H21 N2 O17 S,42,21,2,17,1,
-1000.00,2679409,857.393984,857.394008,0.024,0.028,C49 H61 O11 S  ,49,61,0,11,1,
-1000.00,2814689,858.021327,858.021379,0.052,0.060,C33 H20 N3 O23 S,33,20,3,23,1,
-1000.00,2814689,858.021327,858.021517,0.190,0.222,C54 H8 N3 O10  ,54,8,3,10,0,
-1000.00,2814689,858.021327,858.021892,0.565,0.658,C20 H28 N O34 S,20,28,1,34,1,
-1000.00,2814689,858.021327,858.022030,0.703,0.820,C41 H16 N O21  ,41,16,1,21,0,
-1000.00,3338040,858.503556,858.503773,0.217,0.253,C57 H68 N3 O2 S,57,68,3,2,1,
-1000.00,3338040,858.503556,858.504286,0.730,0.850,C44 H76 N O13 S,44,76,1,13,1,
-1000.00,3097909,861.248640,861.248740,0.100,0.116,C50 H41 N2 O10 S,50,41,2,10,1,
-1000.00,3097909,861.248640,861.249253,0.613,0.712,C37 H49 O21 S  ,37,49,0,21,1,
-1000.00,3097909,861.248640,861.249392,0.752,0.873,C58 H37 O8     ,58,37,0,8,0,
-1000.00,3097909,861.248640,861.247733,-0.908,-1.054,C28 H49 N2 O28 ,28,49,2,28,0,
-1000.00,2682445,862.712350,862.711641,-0.709,-0.822,C56 H96 N O3 S ,56,96,1,3,1,
-1000.00,2689684,863.073154,863.073218,0.064,0.074,C55 H15 N2 O10 ,55,15,2,10,0,
-1000.00,2689684,863.073154,863.073080,-0.074,-0.086,C34 H27 N2 O23 S,34,27,2,23,1,
-1000.00,2689684,863.073154,863.073593,0.439,0.509,C21 H35 O34 S  ,21,35,0,34,1,
-1000.00,2689684,863.073154,863.073731,0.577,0.669,C42 H23 O21    ,42,23,0,21,0,
-1000.00,3502784,863.301193,863.301289,0.096,0.111,C38 H55 O20 S  ,38,55,0,20,1,
-1000.00,3502784,863.301193,863.301427,0.234,0.271,C59 H43 O7     ,59,43,0,7,0,
-1000.00,3502784,863.301193,863.300776,-0.417,-0.483,C51 H47 N2 O9 S,51,47,2,9,1,
-1000.00,2742596,866.510570,866.511361,0.791,0.912,C55 H68 N3 O6  ,55,68,3,6,0,
-1000.00,2825697,867.271445,867.271190,-0.255,-0.294,C56 H39 N2 O8  ,56,39,2,8,0,
-1000.00,2825697,867.271445,867.271703,0.258,0.298,C43 H47 O19    ,43,47,0,19,0,
-1000.00,2825697,867.271445,867.271051,-0.393,-0.454,C35 H51 N2 O21 S,35,51,2,21,1,
-1000.00,2925250,868.347822,868.348454,0.632,0.728,C47 H54 N3 O11 S,47,54,3,11,1,
495.99,2768261,871.626731,871.626450,-0.281,-0.322,C47 H87 N2 O12 ,47,87,2,12,0,
-1000.00,2791746,873.616413,873.615610,-0.803,-0.919,C44 H89 O16    ,44,89,0,16,0,
-1000.00,2770903,874.269911,874.269141,-0.769,-0.880,C52 H44 N O10 S,52,44,1,10,1,
-1000.00,2775519,876.514834,876.514851,0.017,0.019,C44 H78 N O14 S,44,78,1,14,1,
-1000.00,2775519,876.514834,876.514989,0.155,0.177,C65 H66 N O    ,65,66,1,1,0,
-1000.00,2775519,876.514834,876.514338,-0.496,-0.566,C57 H70 N3 O3 S,57,70,3,3,1,
-1000.00,2747533,879.379715,879.380208,0.493,0.561,C39 H63 N2 O18 S,39,63,2,18,1,
-1000.00,2747533,879.379715,879.380346,0.632,0.718,C60 H51 N2 O5  ,60,51,2,5,0,
-1000.00,3113143,879.551953,879.551040,-0.913,-1.038,C66 H71 O      ,66,71,0,1,0,
-1000.00,3113143,879.551953,879.552891,0.938,1.066,C54 H75 N2 O8  ,54,75,2,8,0,
-1000.00,2823140,882.819910,882.819957,0.047,0.054,C12 H7 N2 O42 S,12,7,2,42,1,
-1000.00,2823140,882.819910,882.820608,0.699,0.792,C20 H3 O40     ,20,3,0,40,0,
-1000.00,3077127,890.672744,890.672672,-0.072,-0.081,C52 H92 N O10  ,52,92,1,10,0,
-1000.00,3077127,890.672744,890.672020,-0.724,-0.813,C44 H96 N3 O12 S,44,96,3,12,1,
-1000.00,2843755,892.858395,892.858451,0.055,0.062,C14 H9 N2 O43  ,14,9,2,43,0,
-1000.00,3036666,896.027329,896.027646,0.317,0.354,C25 H26 N3 O31 S,25,26,3,31,1,
-1000.00,3036666,896.027329,896.027784,0.455,0.508,C46 H14 N3 O18 ,46,14,3,18,0,
-1000.00,3036666,896.027329,896.028297,0.968,1.081,C33 H22 N O29  ,33,22,1,29,0,
-1000.00,2777652,896.223474,896.223117,-0.357,-0.398,C67 H30 N O3   ,67,30,1,3,0,
-1000.00,2777652,896.223474,896.222979,-0.495,-0.552,C46 H42 N O16 S,46,42,1,16,1,
-1000.00,2914374,896.287024,896.286506,-0.518,-0.578,C58 H42 N O9   ,58,42,1,9,0,
-1000.00,2914374,896.287024,896.286367,-0.657,-0.733,C37 H54 N O22 S,37,54,1,22,1,
-1000.00,3297339,897.982686,897.982923,0.237,0.263,C17 H24 N O41  ,17,24,1,41,0,
-1000.00,3297339,897.982686,897.982410,-0.277,-0.308,C30 H16 N3 O30 ,30,16,3,30,0,
-1000.00,3297339,897.982686,897.983417,0.731,0.814,C52 H8 N3 O12 S,52,8,3,12,1,
-1000.00,2824235,904.593701,904.593770,0.069,0.076,C46 H86 N3 O12 S,46,86,3,12,1,
-1000.00,2824235,904.593701,904.594421,0.720,0.796,C54 H82 N O10  ,54,82,1,10,0,
-1000.00,2986443,905.899912,905.899981,0.069,0.076,C13 H16 N O45  ,13,16,1,45,0,
-1000.00,2986443,905.899912,905.899468,-0.444,-0.490,C26 H8 N3 O34  ,26,8,3,34,0,
-1000.00,2986443,905.899912,905.900476,0.564,0.622,C48 N3 O16 S   ,48,0,3,16,1,
-1000.00,2889348,906.474460,906.473912,-0.547,-0.604,C61 H64 N O6   ,61,64,1,6,0,
-1000.00,2889348,906.474460,906.473774,-0.686,-0.756,C40 H76 N O19 S,40,76,1,19,1,
-1000.00,2894660,907.069829,907.069434,-0.395,-0.436,C36 H27 O28    ,36,27,0,28,0,
-1000.00,2894660,907.069829,907.070442,0.613,0.675,C58 H19 O10 S  ,58,19,0,10,1,
-1000.00,2894660,907.069829,907.068921,-0.908,-1.001,C49 H19 N2 O17 ,49,19,2,17,0,
-1000.00,2866099,910.522500,910.522319,-0.181,-0.199,C53 H72 N3 O10 ,53,72,3,10,0,
-1000.00,2866099,910.522500,910.522832,0.332,0.365,C40 H80 N O21  ,40,80,1,21,0,
-1000.00,2894280,912.109211,912.108876,-0.336,-0.368,C64 H18 N O7   ,64,18,1,7,0,
-1000.00,2894280,912.109211,912.108737,-0.474,-0.520,C43 H30 N O20 S,43,30,1,20,1,
-1000.00,2894280,912.109211,912.108224,-0.987,-1.083,C56 H22 N3 O9 S,56,22,3,9,1,
416.43,2818540,912.214046,912.214384,0.337,0.370,C28 H50 N O30 S,28,50,1,30,1,
442.28,2818540,912.214046,912.213871,-0.176,-0.192,C41 H42 N3 O19 S,41,42,3,19,1,
549.81,2818540,912.214046,912.214522,0.476,0.522,C49 H38 N O17  ,49,38,1,17,0,
588.12,2818540,912.214046,912.214009,-0.037,-0.041,C62 H30 N3 O6  ,62,30,3,6,0,
164.00,2769394,915.217872,915.217046,-0.825,-0.902,C59 H35 N2 O7 S,59,35,2,7,1,
199.99,2769394,915.217872,915.217559,-0.312,-0.341,C46 H43 O18 S  ,46,43,0,18,1,
204.07,2769394,915.217872,915.217698,-0.174,-0.190,C67 H31 O5     ,67,31,0,5,0,
-1000.00,3147600,916.222111,916.222191,0.080,0.087,C56 H38 N O10 S,56,38,1,10,1,
-1000.00,3147600,916.222111,916.221183,-0.928,-1.012,C34 H46 N O28  ,34,46,1,28,0,
-1000.00,3179333,917.648196,917.648706,0.510,0.556,C61 H89 O4 S   ,61,89,0,4,1,
-1000.00,2785618,917.684557,917.685092,0.534,0.582,C62 H93 O3 S   ,62,93,0,3,1,
-1000.00,2785618,917.684557,917.683571,-0.986,-1.075,C53 H93 N2 O10 ,53,93,2,10,0,
-1000.00,2814004,919.752351,919.752331,-0.020,-0.022,C10 H2 N O47 S ,10,2,1,47,1,
-1000.00,3172129,921.818239,921.818154,-0.085,-0.092,C63 H105 N2 O2 ,63,105,2,2,0,
-1000.00,3172129,921.818239,921.818102,-0.137,-0.149,C6 H8 N3 O50   ,6,8,3,50,0,
-1000.00,3172129,921.818239,921.819110,0.871,0.944,C28 N3 O32 S   ,28,0,3,32,1,
-1000.00,2847740,922.413242,922.413163,-0.080,-0.086,C51 H60 N3 O13 ,51,60,3,13,0,
-1000.00,2847740,922.413242,922.413676,0.433,0.470,C38 H68 N O24  ,38,68,1,24,0,
-1000.00,2948153,922.581718,922.581355,-0.363,-0.394,C61 H80 N O4 S ,61,80,1,4,1,
-1000.00,3471752,923.489952,923.489228,-0.724,-0.784,C62 H67 O7     ,62,67,0,7,0,
-1000.00,3471752,923.489952,923.489090,-0.863,-0.934,C41 H79 O20 S  ,41,79,0,20,1,
-1000.00,3103305,924.008104,924.007956,-0.148,-0.160,C30 H22 N O33  ,30,22,1,33,0,
-1000.00,3103305,924.008104,924.008450,0.347,0.375,C65 H6 N3 O4 S ,65,6,3,4,1,
-1000.00,3103305,924.008104,924.007443,-0.661,-0.716,C43 H14 N3 O22 ,43,14,3,22,0,
-1000.00,3103305,924.008104,924.007304,-0.800,-0.865,C22 H26 N3 O35 S,22,26,3,35,1,
-1000.00,3103305,924.008104,924.008964,0.860,0.930,C52 H14 N O15 S,52,14,1,15,1,
-1000.00,3103305,924.008104,924.009102,0.998,1.080,C73 H2 N O2    ,73,2,1,2,0,
-1000.00,2888426,927.160089,927.160183,0.093,0.101,C70 H23 O4     ,70,23,0,4,0,
419.78,2888426,927.160089,927.160044,-0.045,-0.049,C49 H35 O17 S  ,49,35,0,17,1,
453.62,2888426,927.160089,927.159531,-0.558,-0.602,C62 H27 N2 O6 S,62,27,2,6,1,
-1000.00,3440850,928.436625,928.436481,-0.143,-0.154,C58 H62 N3 O6 S,58,62,3,6,1,
-1000.00,3440850,928.436625,928.436995,0.370,0.398,C45 H70 N O17 S,45,70,1,17,1,
-1000.00,3440850,928.436625,928.437133,0.508,0.547,C66 H58 N O4   ,66,58,1,4,0,
-1000.00,2864609,929.140192,929.139447,-0.745,-0.801,C69 H21 O5     ,69,21,0,5,0,
-1000.00,2864609,929.140192,929.139309,-0.883,-0.950,C48 H33 O18 S  ,48,33,0,18,1,
-1000.00,2864609,929.140192,929.141159,0.967,1.041,C36 H37 N2 O25 S,36,37,2,25,1,
-1000.00,2972225,929.387572,929.387127,-0.446,-0.480,C40 H65 O24    ,40,65,0,24,0,
-1000.00,2972225,929.387572,929.388134,0.562,0.605,C62 H57 O6 S   ,62,57,0,6,1,
-1000.00,2972225,929.387572,929.386613,-0.959,-1.032,C53 H57 N2 O13 ,53,57,2,13,0,
-1000.00,2980632,929.942172,929.942292,0.120,0.129,C66 H121 O     ,66,121,0,1,0,
-1000.00,2980632,929.942172,929.941727,-0.446,-0.479,C22 H16 N3 O38 ,22,16,3,38,0,
-1000.00,2980632,929.942172,929.942734,0.562,0.604,C44 H8 N3 O20 S,44,8,3,20,1,
-1000.00,2924349,930.038686,930.038998,0.313,0.336,C18 H32 N3 O38 S,18,32,3,38,1,
-1000.00,2924349,930.038686,930.039137,0.451,0.485,C39 H20 N3 O25 ,39,20,3,25,0,
-1000.00,2924349,930.038686,930.039650,0.964,1.037,C26 H28 N O36  ,26,28,1,36,0,
-1000.00,2829103,932.615386,932.615826,0.439,0.471,C58 H82 N3 O7  ,58,82,3,7,0,
-1000.00,2829103,932.615386,932.616339,0.953,1.021,C45 H90 N O18  ,45,90,1,18,0,
-1000.00,2854043,937.340948,937.340570,-0.378,-0.403,C37 H61 O27    ,37,61,0,27,0,
-1000.00,2854043,937.340948,937.341578,0.630,0.672,C59 H53 O9 S   ,59,53,0,9,1,
-1000.00,2854043,937.340948,937.340057,-0.891,-0.951,C50 H53 N2 O16 ,50,53,2,16,0,
-1000.00,2854043,937.340948,937.339919,-1.029,-1.098,C29 H65 N2 O29 S,29,65,2,29,1,
-1000.00,2863082,938.156984,938.156888,-0.095,-0.102,C62 H24 N3 O8  ,62,24,3,8,0,
-1000.00,2863082,938.156984,938.156750,-0.234,-0.249,C41 H36 N3 O21 S,41,36,3,21,1,
-1000.00,2863082,938.156984,938.157263,0.279,0.298,C28 H44 N O32 S,28,44,1,32,1,
-1000.00,2863082,938.156984,938.157401,0.418,0.445,C49 H32 N O19  ,49,32,1,19,0,
-1000.00,2795948,940.480920,940.481242,0.322,0.343,C49 H70 N3 O15 ,49,70,3,15,0,
-1000.00,2797570,943.119009,943.118712,-0.297,-0.315,C69 H19 O6     ,69,19,0,6,0,
-1000.00,2797570,943.119009,943.118574,-0.436,-0.462,C48 H31 O19 S  ,48,31,0,19,1,
-1000.00,2797570,943.119009,943.118060,-0.949,-1.006,C61 H23 N2 O8 S,61,23,2,8,1,
-1000.00,2878743,948.505335,948.505468,0.133,0.140,C39 H82 N O22 S,39,82,1,22,1,
-1000.00,2878743,948.505335,948.505606,0.271,0.286,C60 H70 N O9   ,60,70,1,9,0,
-1000.00,2878743,948.505335,948.504955,-0.380,-0.401,C52 H74 N3 O11 S,52,74,3,11,1,
-1000.00,3608905,948.619852,948.619985,0.133,0.140,C48 H90 N3 O13 S,48,90,3,13,1,
-1000.00,3608905,948.619852,948.620636,0.784,0.827,C56 H86 N O11  ,56,86,1,11,0,
-1000.00,3246352,950.806780,950.806928,0.148,0.155,C5 H11 O55     ,5,11,0,55,0,
-1000.00,3246352,950.806780,950.806415,-0.365,-0.384,C18 H3 N2 O44  ,18,3,2,44,0,
-1000.00,3246352,950.806780,950.806329,-0.451,-0.475,C54 H112 N O9 S,54,112,1,9,1,
-1000.00,2794151,952.291740,952.291591,-0.149,-0.157,C64 H42 N O8   ,64,42,1,8,0,
-1000.00,2794151,952.291740,952.291453,-0.288,-0.302,C43 H54 N O21 S,43,54,1,21,1,
-1000.00,2794151,952.291740,952.290939,-0.801,-0.841,C56 H46 N3 O10 S,56,46,3,10,1,
-1000.00,3028622,953.945681,953.945663,-0.017,-0.018,C65 H125 O S   ,65,125,0,1,1,
-1000.00,3028622,953.945681,953.945749,0.069,0.072,C29 H16 N O36  ,29,16,1,36,0,
-1000.00,3028622,953.945681,953.945236,-0.445,-0.466,C42 H8 N3 O25  ,42,8,3,25,0,
-1000.00,3028622,953.945681,953.946244,0.563,0.590,C64 N3 O7 S    ,64,0,3,7,1,
-1000.00,3028622,953.945681,953.945098,-0.583,-0.611,C21 H20 N3 O38 S,21,20,3,38,1,
-1000.00,3011714,955.049044,955.049312,0.268,0.281,C65 H15 O8 S   ,65,15,0,8,1,
-1000.00,3011714,955.049044,955.048304,-0.739,-0.774,C43 H23 O26    ,43,23,0,26,0,
-1000.00,3011714,955.049044,955.048166,-0.878,-0.919,C22 H35 O39 S  ,22,35,0,39,1,
-1000.00,2851998,955.111713,955.111693,-0.020,-0.021,C34 H35 O32    ,34,35,0,32,0,
-1000.00,2851998,955.111713,955.112187,0.474,0.497,C69 H19 N2 O3 S,69,19,2,3,1,
-1000.00,2851998,955.111713,955.111179,-0.533,-0.558,C47 H27 N2 O21 ,47,27,2,21,0,
-1000.00,2851998,955.111713,955.111041,-0.672,-0.703,C26 H39 N2 O34 S,26,39,2,34,1,
-1000.00,2851998,955.111713,955.112700,0.987,1.034,C56 H27 O14 S  ,56,27,0,14,1,
-1000.00,2903607,956.010973,956.010678,-0.296,-0.309,C59 H10 N O14  ,59,10,1,14,0,
-1000.00,2903607,956.010973,956.010539,-0.434,-0.454,C38 H22 N O27 S,38,22,1,27,1,
-1000.00,2903607,956.010973,956.010165,-0.809,-0.846,C72 H2 N3 O3   ,72,2,3,3,0,
-1000.00,2903607,956.010973,956.010026,-0.947,-0.991,C51 H14 N3 O16 S,51,14,3,16,1,
-1000.00,2780998,956.605749,956.606443,0.694,0.725,C49 H86 N3 O15 ,49,86,3,15,0,
-1000.00,3334762,958.358245,958.358011,-0.234,-0.244,C31 H64 N3 O30 ,31,64,3,30,0,
-1000.00,3334762,958.358245,958.359019,0.774,0.807,C53 H56 N3 O12 S,53,56,3,12,1,
-1000.00,3091501,959.337865,959.337813,-0.052,-0.055,C68 H47 O6     ,68,47,0,6,0,
-1000.00,3091501,959.337865,959.337674,-0.191,-0.199,C47 H59 O19 S  ,47,59,0,19,1,
-1000.00,3091501,959.337865,959.337161,-0.704,-0.734,C60 H51 N2 O8 S,60,51,2,8,1,
-1000.00,3620627,960.940912,960.940824,-0.087,-0.091,C63 H N2 O9 S  ,63,1,2,9,1,
-1000.00,3620627,960.940912,960.941337,0.426,0.443,C50 H9 O20 S   ,50,9,0,20,1,
-1000.00,3620627,960.940912,960.940330,-0.582,-0.605,C28 H17 O38    ,28,17,0,38,0,
-1000.00,2896784,961.208379,961.207921,-0.459,-0.477,C64 H33 O10    ,64,33,0,10,0,
410.68,2896784,961.208379,961.207782,-0.597,-0.621,C43 H45 O23 S  ,43,45,0,23,1,
-1000.00,3037994,963.187630,963.187185,-0.444,-0.461,C63 H31 O11    ,63,31,0,11,0,
-1000.00,3037994,963.187630,963.187047,-0.583,-0.605,C42 H43 O24 S  ,42,43,0,24,1,
-1000.00,3300165,969.763652,969.763958,0.306,0.315,C9 H4 N3 O49 S ,9,4,3,49,1,
-1000.00,3300165,969.763652,969.764011,0.358,0.369,C66 H101 N2 O S,66,101,2,1,1,
-1000.00,3300165,969.763652,969.764524,0.871,0.898,C53 H109 O12 S ,53,109,0,12,1,
-1000.00,3300165,969.763652,969.764610,0.957,0.987,C17 N O47      ,17,0,1,47,0,
-1000.00,3092870,975.275245,975.275213,-0.032,-0.033,C70 H39 O6     ,70,39,0,6,0,
-1000.00,3092870,975.275245,975.275074,-0.171,-0.175,C49 H51 O19 S  ,49,51,0,19,1,
-1000.00,3092870,975.275245,975.274561,-0.684,-0.701,C62 H43 N2 O8 S,62,43,2,8,1,
-1000.00,3396468,978.449088,978.449273,0.186,0.190,C52 H68 N O17  ,52,68,1,17,0,
-1000.00,3396468,978.449088,978.448760,-0.327,-0.335,C65 H60 N3 O6  ,65,60,3,6,0,
